"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
478;478,383;7,97305;20220506 12:59:40;49,25;5;0,4;2;5;0,45;2,25
479;479,381;7,9896833333;20220506 12:59:41;49,5;5;0,4;2;5;0,49;2,45
480;480,383;8,0063833333;20220506 12:59:42;49,5;5;0,55;2,75;5;0,55;2,75
481;481,39;8,0231666667;20220506 12:59:43;50;5;0,49;2,45;5;0,69;3,45
482;482,385;8,03975;20220506 12:59:44;51;5;0,4;2;5;0,79;3,95
483;483,388;8,0564666667;20220506 12:59:45;51,5;5;0,49;2,45;5;0,69;3,45
484;484,387;8,0731166667;20220506 12:59:46;52;5;0,52;2,6;5;0,63;3,15
485;485,383;8,0897166667;20220506 12:59:47;52,25;5;0,49;2,45;5;0,77;3,85
486;486,381;8,10635;20220506 12:59:48;52,25;5;0,41;2,05;5;0,49;2,45
487;487,381;8,1230166667;20220506 12:59:49;52,75;5;0,41;2,05;5;0,41;2,85
488;488,381;8,1396833333;20220506 12:59:50;52,25;5;0,41;2,05;5;0,77;3,85
489;489,39;8,1565;20220506 12:59:51;52;5;0,41;2,05;5;0,49;2,45
490;490,381;8,1730166667;20220506 12:59:52;52,25;5;0,42;2,1;5;0,76;3,8
491;491,388;8,1898;20220506 12:59:53;52,25;5;0,4;2;5;0,49;2,45
492;492,383;8,2063833333;20220506 12:59:54;52;5;0,41;2,05;5;0,41;2,05
493;493,381;8,2230166667;20220506 12:59:55;52;5;0,41;2,05;5;0,76;3,8
494;494,38;8,2396666667;20220506 12:59:56;52,25;5;0,4;2;5;0,41;2,05
495;495,38;8,2563333333;20220506 12:59:57;52,25;5;0,41;2,05;5;0,41;2,05
496;496,387;8,2731166667;20220506 12:59:58;52;5;0,41;2,05;5;0,49;2,45
497;497,388;8,2898;20220506 12:59:59;52,25;5;0,41;2,05;5;0,45;2,25
498;498,383;8,3063833333;20220506 13:00:00;52,5;5;0,41;2,05;5;0,78;3,9
499;499,383;8,32305;20220506 13:00:01;52,25;5;0,49;2,45;5;0,49;2,45
500;500,383;8,3397166667;20220506 13:00:02;52,5;5;0,41;2,05;5;0,41;2,05
501;501,388;8,3564666667;20220506 13:00:03;52,5;5;0,45;2,25;5;0,76;3,8
502;502,38;8,373;20220506 13:00:04;52,25;5;0,4;2;5;0,42;2,1
503;503,385;8,38975;20220506 13:00:05;52,5;5;0,41;2,05;5;0,41;2,05
504;504,382;8,4063666667;20220506 13:00:06;52,5;5;0,5;2,5;5;0,64;3,2
505;505,386;8,4231;20220506 13:00:07;52,5;5;0,49;2,45;5;0,47;2,35
