"index";"seconds";"minutes";"dateTime";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
97;97,26;1,621;20220426 13:22:19;5;0,4;2;5;0,4;2
98;98,257;1,6376166667;20220426 13:22:20;5;0,4;2;5;0,41;2,05
99;99,258;1,6543;20220426 13:22:21;5;0,4;2;5;0,41;2,05
100;100,259;1,6709833333;20220426 13:22:22;5;0,4;2;5;0,4;2
101;101,257;1,6876166667;20220426 13:22:23;5;0,4;2;5;0,41;2,05
102;102,26;1,7043333333;20220426 13:22:24;5;0,4;2;5;0,4;2
103;103,259;1,7209833333;20220426 13:22:25;5;0,4;2;5;0,41;2,05
104;104,256;1,7376;20220426 13:22:26;5;0,4;2;5;0,41;2,05
105;105,257;1,7542833333;20220426 13:22:27;5;0,41;2,05;5;0,41;2,05
106;106,261;1,7710166667;20220426 13:22:28;5;0,4;2;5;0,4;2
107;107,259;1,78765;20220426 13:22:29;5;0,4;2;5;0,41;2,05
108;108,256;1,8042666667;20220426 13:22:30;5;0,4;2;5;0,4;2
109;109,258;1,8209666667;20220426 13:22:31;5;0,4;2;5;0,4;2
110;110,26;1,8376666667;20220426 13:22:32;5;0,4;2;5;0,4;2
111;111,26;1,8543333333;20220426 13:22:33;5;0,4;2;5;0,4;2
112;112,256;1,8709333333;20220426 13:22:34;5;0,4;2;5;0,41;2,05
113;113,26;1,8876666667;20220426 13:22:35;5;0,4;2;5;0,41;2,05
114;114,258;1,9043;20220426 13:22:36;5;0,4;2;5;0,4;2
115;115,256;1,9209333333;20220426 13:22:37;5;0,4;2;5;0,4;2
116;116,26;1,9376666667;20220426 13:22:38;5;0,4;2;5;0,41;2,05
117;117,26;1,9543333333;20220426 13:22:39;5;0,4;2;5;0,41;2,05
118;118,26;1,971;20220426 13:22:40;5;0,4;2;5;0,4;2
119;119,259;1,98765;20220426 13:22:41;5;0,4;2;5;0,41;2,05
120;120,255;2,00425;20220426 13:22:42;5;0,4;2;5;0,41;2,05
121;121,258;2,0209666667;20220426 13:22:43;5;0,4;2;5;0,4;2
122;122,256;2,0376;20220426 13:22:44;5;0,41;2,05;5;0,4;2
123;123,26;2,0543333333;20220426 13:22:45;5;0,4;2;5;0,41;2,05
124;124,263;2,07105;20220426 13:22:46;5;0,4;2;5;0,41;2,05
125;125,26;2,0876666667;20220426 13:22:47;5;0,4;2;5;0,41;2,05
126;126,257;2,1042833333;20220426 13:22:48;5;0,4;2;5;0,41;2,05
127;127,259;2,1209833333;20220426 13:22:49;5;0,4;2;5;0,4;2
128;128,257;2,1376166667;20220426 13:22:50;5;0,4;2;5;0,41;2,05
129;129,26;2,1543333333;20220426 13:22:51;5;0,4;2;5;0,4;2
130;130,259;2,1709833333;20220426 13:22:52;5;0,4;2;5;0,41;2,05
131;131,258;2,1876333333;20220426 13:22:53;5;0,4;2;5;0,4;2
132;132,26;2,2043333333;20220426 13:22:54;5;0,4;2;5;0,41;2,05
133;133,256;2,2209333333;20220426 13:22:55;5;0,4;2;5;0,4;2
134;134,259;2,23765;20220426 13:22:56;5;0,4;2;5;0,41;2,05
135;135,256;2,2542666667;20220426 13:22:57;5;0,4;2;5;0,4;2
136;136,256;2,2709333333;20220426 13:22:58;5;0,4;2;5;0,41;2,05
137;137,256;2,2876;20220426 13:22:59;5;0,4;2;5;0,4;2
138;138,256;2,3042666667;20220426 13:23:00;5;0,4;2;5;0,4;2
139;139,26;2,321;20220426 13:23:01;5;0,4;2;5;0,45;2,25
140;140,256;2,3376;20220426 13:23:02;5;0,4;2;5;0,4;2
141;141,258;2,3543;20220426 13:23:03;5;0,4;2;5;0,4;2
142;142,255;2,3709166667;20220426 13:23:04;5;0,4;2;5;0,41;2,05
143;143,259;2,38765;20220426 13:23:05;5;0,4;2;5;0,4;2
144;144,258;2,4043;20220426 13:23:06;5;0,41;2,05;5;0,41;2,05
145;145,258;2,4209666667;20220426 13:23:07;5;0,41;2,05;5;0,4;2
146;146,26;2,4376666667;20220426 13:23:08;5;0,4;2;5;0,4;2
147;147,26;2,4543333333;20220426 13:23:09;5;0,41;2,05;5;0,4;2
148;148,258;2,4709666667;20220426 13:23:10;5;0,4;2;5;0,41;2,05
149;149,255;2,4875833333;20220426 13:23:11;5;0,4;2;5;0,4;2
150;150,258;2,5043;20220426 13:23:12;5;0,4;2;5;0,41;2,05
151;151,258;2,5209666667;20220426 13:23:13;5;0,4;2;5;0,41;2,05
152;152,259;2,53765;20220426 13:23:14;5;0,4;2;5;0,4;2
153;153,26;2,5543333333;20220426 13:23:15;5;0,4;2;5;0,4;2
154;154,259;2,5709833333;20220426 13:23:16;5;0,4;2;5;0,4;2
155;155,257;2,5876166667;20220426 13:23:17;5;0,4;2;5;0,41;2,05
156;156,255;2,60425;20220426 13:23:18;5;0,4;2;5;0,4;2
157;157,26;2,621;20220426 13:23:19;5;0,4;2;5;0,41;2,05
158;158,259;2,63765;20220426 13:23:20;5;0,4;2;5;0,4;2
159;159,256;2,6542666667;20220426 13:23:21;5;0,4;2;5;0,41;2,05
160;160,259;2,6709833333;20220426 13:23:22;5;0,4;2;5;0,4;2
161;161,257;2,6876166667;20220426 13:23:23;5;0,4;2;5;0,41;2,05
162;162,256;2,7042666667;20220426 13:23:24;5;0,4;2;5;0,4;2
163;163,258;2,7209666667;20220426 13:23:25;5;0,4;2;5;0,4;2
164;164,256;2,7376;20220426 13:23:26;5;0,4;2;5;0,4;2
165;165,259;2,7543166667;20220426 13:23:27;5;0,4;2;5;0,4;2
166;166,259;2,7709833333;20220426 13:23:28;5;0,4;2;5;0,4;2
167;167,259;2,78765;20220426 13:23:29;5;0,4;2;5;0,4;2
168;168,257;2,8042833333;20220426 13:23:30;5;0,4;2;5;0,4;2
169;169,26;2,821;20220426 13:23:31;5;0,4;2;5;0,4;2
170;170,255;2,8375833333;20220426 13:23:32;5;0,4;2;5;0,41;2,05
171;171,258;2,8543;20220426 13:23:33;5;0,4;2;5;0,4;2
172;172,255;2,8709166667;20220426 13:23:34;5;0,4;2;5;0,4;2
173;173,258;2,8876333333;20220426 13:23:35;5;0,4;2;5;0,41;2,05
174;174,255;2,90425;20220426 13:23:36;5;0,4;2;5;0,4;2
175;175,259;2,9209833333;20220426 13:23:37;5;0,4;2;5;0,41;2,05
176;176,256;2,9376;20220426 13:23:38;5;0,4;2;5;0,41;2,05
177;177,257;2,9542833333;20220426 13:23:39;5;0,4;2;5;0,4;2
178;178,256;2,9709333333;20220426 13:23:40;5;0,4;2;5;0,4;2
179;179,259;2,98765;20220426 13:23:41;5;0,4;2;5;0,4;2
180;180,257;3,0042833333;20220426 13:23:42;5;0,4;2;5;0,4;2
181;181,259;3,0209833333;20220426 13:23:43;5;0,4;2;5;0,4;2
182;182,257;3,0376166667;20220426 13:23:44;5;0,4;2;5;0,41;2,05
183;183,255;3,05425;20220426 13:23:45;5;0,4;2;5;0,4;2
184;184,257;3,07095;20220426 13:23:46;5;0,4;2;5;0,4;2
185;185,255;3,0875833333;20220426 13:23:47;5;0,4;2;5;0,4;2
186;186,257;3,1042833333;20220426 13:23:48;5;0,4;2;5;0,4;2
187;187,257;3,12095;20220426 13:23:49;5;0,4;2;5;0,4;2
188;188,259;3,13765;20220426 13:23:50;5;0,4;2;5;0,4;2
189;189,257;3,1542833333;20220426 13:23:51;5;0,4;2;5;0,4;2
190;190,26;3,171;20220426 13:23:52;5;0,4;2;5;0,4;2
191;191,256;3,1876;20220426 13:23:53;5;0,4;2;5;0,4;2
192;192,26;3,2043333333;20220426 13:23:54;5;0,4;2;5;0,41;2,05
193;193,259;3,2209833333;20220426 13:23:55;5;0,4;2;5;0,4;2
194;194,256;3,2376;20220426 13:23:56;5;0,4;2;5;0,4;2
195;195,257;3,2542833333;20220426 13:23:57;5;0,4;2;5;0,4;2
196;196,256;3,2709333333;20220426 13:23:58;5;0,4;2;5;0,4;2
197;197,256;3,2876;20220426 13:23:59;5;0,4;2;5;0,4;2
198;198,26;3,3043333333;20220426 13:24:00;5;0,4;2;5;0,4;2
199;199,256;3,3209333333;20220426 13:24:01;5;0,42;2,1;5;0,4;2
200;200,261;3,3376833333;20220426 13:24:02;5;0,4;2;5;0,4;2
201;201,26;3,3543333333;20220426 13:24:03;5;0,4;2;5;0,4;2
202;202,264;3,3710666667;20220426 13:24:04;5;0,4;2;5;0,4;2
203;203,258;3,3876333333;20220426 13:24:05;5;0,4;2;5;0,4;2
204;204,258;3,4043;20220426 13:24:06;5;0,4;2;5;0,41;2,05
205;205,255;3,4209166667;20220426 13:24:07;5;0,4;2;5;0,4;2
206;206,26;3,4376666667;20220426 13:24:08;5;0,4;2;5;0,4;2
207;207,256;3,4542666667;20220426 13:24:09;5;0,4;2;5;0,4;2
208;208,259;3,4709833333;20220426 13:24:10;5;0,4;2;5;0,4;2
209;209,257;3,4876166667;20220426 13:24:11;5;0,4;2;5;0,41;2,05
210;210,259;3,5043166667;20220426 13:24:12;5;0,4;2;5;0,4;2
211;211,255;3,5209166667;20220426 13:24:13;5;0,4;2;5;0,4;2
212;212,258;3,5376333333;20220426 13:24:14;5;0,4;2;5;0,4;2
213;213,26;3,5543333333;20220426 13:24:15;5;0,4;2;5;0,41;2,05
214;214,26;3,571;20220426 13:24:16;5;0,4;2;5;0,4;2
215;215,259;3,58765;20220426 13:24:17;5;0,4;2;5;0,4;2
216;216,256;3,6042666667;20220426 13:24:18;5;0,4;2;5;0,4;2
217;217,256;3,6209333333;20220426 13:24:19;5;0,4;2;5;0,4;2
218;218,258;3,6376333333;20220426 13:24:20;5;0,4;2;5;0,4;2
219;219,256;3,6542666667;20220426 13:24:21;5;0,4;2;5;0,4;2
220;220,26;3,671;20220426 13:24:22;5;0,4;2;5;0,4;2
221;221,258;3,6876333333;20220426 13:24:23;5;0,4;2;5;0,4;2
222;222,258;3,7043;20220426 13:24:24;5;0,41;2,05;5;0,4;2
223;223,257;3,72095;20220426 13:24:25;5;0,4;2;5;0,4;2
224;224,255;3,7375833333;20220426 13:24:26;5;0,4;2;5;0,4;2
225;225,255;3,75425;20220426 13:24:27;5;0,41;2;5;0,4;2
226;226,257;3,77095;20220426 13:24:28;5;0,4;2;5;0,4;2
227;227,26;3,7876666667;20220426 13:24:29;5;0,4;2;5;0,4;2
228;228,256;3,8042666667;20220426 13:24:30;5;0,4;2;5;0,4;2
229;229,257;3,82095;20220426 13:24:31;5;0,4;2;5;0,4;2
230;230,255;3,8375833333;20220426 13:24:32;5;0,4;2;5;0,4;2
231;231,258;3,8543;20220426 13:24:33;5;0,4;2;5;0,4;2
232;232,255;3,8709166667;20220426 13:24:34;5;0,4;2;5;0,4;2
233;233,259;3,88765;20220426 13:24:35;5;0,4;2;5;0,4;2
234;234,261;3,90435;20220426 13:24:36;5;0,4;2;5;0,4;2
235;235,259;3,9209833333;20220426 13:24:37;5;0,4;2;5;0,4;2
236;236,256;3,9376;20220426 13:24:38;5;0,4;2;5;0,4;2
237;237,255;3,95425;20220426 13:24:39;5;0,4;2;5;0,4;2
238;238,255;3,9709166667;20220426 13:24:40;5;0,4;2;5;0,4;2
239;239,256;3,9876;20220426 13:24:41;5;0,4;2;5;0,4;2
240;240,256;4,0042666667;20220426 13:24:42;5;0,4;2;5;0,4;2
241;241,26;4,021;20220426 13:24:43;5;0,4;2;5;0,4;2
242;242,259;4,03765;20220426 13:24:44;5;0,4;2;5;0,4;2
243;243,256;4,0542666667;20220426 13:24:45;5;0,4;2;5;0,4;2
244;244,26;4,071;20220426 13:24:46;5;0,4;2;5;0,41;2,05
245;245,257;4,0876166667;20220426 13:24:47;5;0,4;2;5;0,4;2
246;246,255;4,10425;20220426 13:24:48;5;0,4;2;5;0,4;2
247;247,26;4,121;20220426 13:24:49;5;0,4;2;5;0,4;2
248;248,256;4,1376;20220426 13:24:50;5;0,4;2;5;0,4;2
249;249,258;4,1543;20220426 13:24:51;5;0,4;2;5;0,4;2
250;250,255;4,1709166667;20220426 13:24:52;5;0,4;2;5;0,4;2
251;251,26;4,1876666667;20220426 13:24:53;5;0,4;2;5;0,4;2
252;252,258;4,2043;20220426 13:24:54;5;0,4;2;5;0,4;2
253;253,255;4,2209166667;20220426 13:24:55;5;0,4;2;5;0,4;2
254;254,26;4,2376666667;20220426 13:24:56;5;0,4;2;5;0,4;2
255;255,26;4,2543333333;20220426 13:24:57;5;0,4;2;5;0,4;2
256;256,258;4,2709666667;20220426 13:24:58;5;0,4;2;5;0,4;2
257;257,256;4,2876;20220426 13:24:59;5;0,4;2;5;0,4;2
258;258,26;4,3043333333;20220426 13:25:00;5;0,4;2;5;0,4;2
259;259,256;4,3209333333;20220426 13:25:01;5;0,43;2,15;5;0,4;2
260;260,255;4,3375833333;20220426 13:25:02;5;0,4;2;5;0,4;2
261;261,258;4,3543;20220426 13:25:03;5;0,4;2;5;0,4;2
262;262,26;4,371;20220426 13:25:04;5;0,41;2,05;5;0,4;2
263;263,257;4,3876166667;20220426 13:25:05;5;0,4;2;5;0,4;2
264;264,255;4,40425;20220426 13:25:06;5;0,4;2;5;0,41;2,05
265;265,26;4,421;20220426 13:25:07;5;0,4;2;5;0,4;2
266;266,257;4,4376166667;20220426 13:25:08;5;0,4;2;5;0,4;2
267;267,255;4,45425;20220426 13:25:09;5;0,4;2;5;0,4;2
268;268,26;4,471;20220426 13:25:10;5;0,4;2;5;0,4;2
269;269,258;4,4876333333;20220426 13:25:11;5;0,4;2;5;0,4;2
270;270,256;4,5042666667;20220426 13:25:12;5;0,4;2;5;0,4;2
271;271,255;4,5209166667;20220426 13:25:13;5;0,4;2;5;0,4;2
272;272,26;4,5376666667;20220426 13:25:14;5;0,4;2;5;0,4;2
273;273,258;4,5543;20220426 13:25:15;5;0,4;2;5;0,4;2
274;274,26;4,571;20220426 13:25:16;5;0,4;2;5;0,4;2
275;275,255;4,5875833333;20220426 13:25:17;5;0,4;2;5;0,4;2
276;276,259;4,6043166667;20220426 13:25:18;5;0,4;2;5;0,4;2
277;277,256;4,6209333333;20220426 13:25:19;5;0,4;2;5;0,4;2
278;278,261;4,6376833333;20220426 13:25:20;5;0,4;2;5;0,4;2
279;279,257;4,6542833333;20220426 13:25:21;5;0,4;2;5;0,4;2
280;280,255;4,6709166667;20220426 13:25:22;5;0,4;2;5;0,4;2
281;281,255;4,6875833333;20220426 13:25:23;5;0,4;2;5;0,4;2
282;282,258;4,7043;20220426 13:25:24;5;0,4;2;5;0,4;2
283;283,257;4,72095;20220426 13:25:25;5;0,4;2;5;0,4;2
284;284,255;4,7375833333;20220426 13:25:26;5;0,43;2,15;5;0,4;2
285;285,259;4,7543166667;20220426 13:25:27;5;0,4;2;5;0,4;2
286;286,259;4,7709833333;20220426 13:25:28;5;0,4;2;5;0,4;2
287;287,258;4,7876333333;20220426 13:25:29;5;0,4;2;5;0,4;2
288;288,255;4,80425;20220426 13:25:30;5;0,4;2;5;0,4;2
289;289,26;4,821;20220426 13:25:31;5;0,4;2;5;0,4;2
290;290,255;4,8375833333;20220426 13:25:32;5;0,4;2;5;0,4;2
291;291,26;4,8543333333;20220426 13:25:33;5;0,4;2;5;0,4;2
292;292,258;4,8709666667;20220426 13:25:34;5;0,4;2;5;0,4;2
293;293,256;4,8876;20220426 13:25:35;5;0,4;2;5;0,4;2
294;294,258;4,9043;20220426 13:25:36;5;0,4;2;5;0,4;2
295;295,255;4,9209166667;20220426 13:25:37;5;0,4;2;5;0,4;2
296;296,259;4,93765;20220426 13:25:38;5;0,4;2;5;0,4;2
297;297,256;4,9542666667;20220426 13:25:39;5;0,4;2;5;0,4;2
298;298,255;4,9709166667;20220426 13:25:40;5;0,4;2;5;0,4;2
299;299,26;4,9876666667;20220426 13:25:41;5;0,4;2;5;0,4;2
300;300,256;5,0042666667;20220426 13:25:42;5;0,4;2;5;0,4;2
301;301,258;5,0209666667;20220426 13:25:43;5;0,4;2;5;0,4;2
302;302,255;5,0375833333;20220426 13:25:44;5;0,4;2;5;0,4;2
303;303,259;5,0543166667;20220426 13:25:45;5;0,4;2;5;0,4;2
304;304,256;5,0709333333;20220426 13:25:46;5;0,4;2;5;0,4;2
305;305,26;5,0876666667;20220426 13:25:47;5;0,4;2;5;0,4;2
306;306,26;5,1043333333;20220426 13:25:48;5;0,41;2,05;5;0,41;2,05
307;307,26;5,121;20220426 13:25:49;5;0,4;2;5;0,41;2,05
308;308,258;5,1376333333;20220426 13:25:50;5;0,4;2;5;0,4;2
309;309,26;5,1543333333;20220426 13:25:51;5;0,4;2;5;0,41;2,05
310;310,257;5,17095;20220426 13:25:52;5;0,4;2;5;0,4;2
311;311,255;5,1875833333;20220426 13:25:53;5;0,4;2;5;0,4;2
312;312,258;5,2043;20220426 13:25:54;5;0,4;2;5;0,4;2
313;313,26;5,221;20220426 13:25:55;5;0,4;2;5;0,4;2
314;314,26;5,2376666667;20220426 13:25:56;5;0,4;2;5;0,4;2
315;315,258;5,2543;20220426 13:25:57;5;0,4;2;5;0,4;2
316;316,255;5,2709166667;20220426 13:25:58;5;0,4;2;5;0,4;2
317;317,257;5,2876166667;20220426 13:25:59;5;0,4;2;5;0,4;2
318;318,255;5,30425;20220426 13:26:00;5;0,4;2;5;0,4;2
319;319,26;5,321;20220426 13:26:01;5;0,45;2,25;5;0,4;2
320;320,26;5,3376666667;20220426 13:26:02;5;0,4;2;5;0,4;2
321;321,256;5,3542666667;20220426 13:26:03;5;0,4;2;5;0,4;2
322;322,258;5,3709666667;20220426 13:26:04;5;0,4;2;5;0,4;2
323;323,259;5,38765;20220426 13:26:05;5;0,4;2;5;0,4;2
324;324,256;5,4042666667;20220426 13:26:06;5;0,41;2,05;5;0,4;2
325;325,26;5,421;20220426 13:26:07;5;0,4;2;5;0,4;2
326;326,257;5,4376166667;20220426 13:26:08;5;0,4;2;5;0,4;2
327;327,256;5,4542666667;20220426 13:26:09;5;0,4;2;5;0,4;2
328;328,26;5,471;20220426 13:26:10;5;0,4;2;5;0,4;2
329;329,259;5,48765;20220426 13:26:11;5;0,4;2;5;0,4;2
330;330,259;5,5043166667;20220426 13:26:12;5;0,4;2;5;0,4;2
331;331,255;5,5209166667;20220426 13:26:13;5;0,4;2;5;0,4;2
332;332,26;5,5376666667;20220426 13:26:14;5;0,41;2,05;5;0,4;2
333;333,26;5,5543333333;20220426 13:26:15;5;0,4;2;5;0,4;2
334;334,26;5,571;20220426 13:26:16;5;0,4;2;5;0,4;2
335;335,26;5,5876666667;20220426 13:26:17;5;0,4;2;5;0,4;2
336;336,258;5,6043;20220426 13:26:18;5;0,4;2;5;0,4;2
337;337,257;5,62095;20220426 13:26:19;5;0,4;2;5;0,4;2
338;338,255;5,6375833333;20220426 13:26:20;5;0,4;2;5;0,4;2
339;339,26;5,6543333333;20220426 13:26:21;5;0,4;2;5;0,4;2
340;340,26;5,671;20220426 13:26:22;5;0,4;2;5;0,4;2
341;341,26;5,6876666667;20220426 13:26:23;5;0,4;2;5;0,4;2
342;342,26;5,7043333333;20220426 13:26:24;5;0,4;2;5;0,4;2
343;343,259;5,7209833333;20220426 13:26:25;5;0,4;2;5;0,4;2
344;344,257;5,7376166667;20220426 13:26:26;5;0,4;2;5;0,4;2
345;345,26;5,7543333333;20220426 13:26:27;5;0,4;2;5;0,4;2
346;346,26;5,771;20220426 13:26:28;5;0,4;2;5;0,4;2
347;347,259;5,78765;20220426 13:26:29;5;0,4;2;5;0,4;2
348;348,26;5,8043333333;20220426 13:26:30;5;0,4;2;5;0,4;2
349;349,26;5,821;20220426 13:26:31;5;0,4;2;5;0,4;2
350;350,259;5,83765;20220426 13:26:32;5;0,4;2;5;0,4;2
351;351,257;5,8542833333;20220426 13:26:33;5;0,4;2;5;0,4;2
352;352,26;5,871;20220426 13:26:34;5;0,4;2;5;0,4;2
353;353,26;5,8876666667;20220426 13:26:35;5;0,4;2;5;0,4;2
354;354,257;5,9042833333;20220426 13:26:36;5;0,4;2;5;0,4;2
