"index";"seconds";"minutes";"dateTime";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1027;1027,259;17,1209833333;20220426 13:37:49;5;0,4;2;5;0,64;3,2
1028;1028,26;17,1376666667;20220426 13:37:50;5;0,48;2,4;5;0,44;2,2
1029;1029,258;17,1543;20220426 13:37:51;5;0,55;2,75;5;0,63;3,15
1030;1030,256;17,1709333333;20220426 13:37:52;5;0,47;2,35;5;0,73;3,65
1031;1031,261;17,1876833333;20220426 13:37:53;5;0,47;2,35;5;0,77;3,85
1032;1032,259;17,2043166667;20220426 13:37:54;5;0,41;2,05;5;0,74;3,7
1033;1033,257;17,22095;20220426 13:37:55;5;0,4;2;5;0,5;2,5
1034;1034,255;17,2375833333;20220426 13:37:56;5;0,49;2,45;5;0,63;3,15
1035;1035,261;17,25435;20220426 13:37:57;5;0,45;2,25;5;0,67;3,35
1036;1036,259;17,2709833333;20220426 13:37:58;5;0,4;2;5;0,72;3,6
1037;1037,259;17,28765;20220426 13:37:59;5;0,45;2,25;5;0,76;3,8
1038;1038,255;17,30425;20220426 13:38:00;5;0,41;2,05;5;0,42;2,1
1039;1039,258;17,3209666667;20220426 13:38:01;5;0,41;2,05;5;0,83;4,15
1040;1040,257;17,3376166667;20220426 13:38:02;5;0,47;2,35;5;0,77;3,85
1041;1041,263;17,3543833333;20220426 13:38:03;5;0,47;2,35;5;0,72;3,6
1042;1042,258;17,3709666667;20220426 13:38:04;5;0,47;2,35;5;0,76;3,8
1043;1043,261;17,3876833333;20220426 13:38:05;5;0,47;2,35;5;0,74;3,7
1044;1044,256;17,4042666667;20220426 13:38:06;5;0,43;2,15;5;0,55;2,75
1045;1045,26;17,421;20220426 13:38:07;5;0,41;2,05;5;0,46;2,3
1046;1046,259;17,43765;20220426 13:38:08;5;0,4;2;5;0,64;3,2
1047;1047,259;17,4543166667;20220426 13:38:09;5;0,47;2,35;5;0,75;3,75
1048;1048,259;17,4709833333;20220426 13:38:10;5;0,47;2,35;5;0,75;3,75
1049;1049,261;17,4876833333;20220426 13:38:11;5;0,45;2,25;5;0,75;3,75
1050;1050,258;17,5043;20220426 13:38:12;5;0,41;2,05;5;0,55;2,75
1051;1051,256;17,5209333333;20220426 13:38:13;5;0,4;2;5;0,42;2,1
1052;1052,257;17,5376166667;20220426 13:38:14;5;0,4;2;5;0,8;4
1053;1053,257;17,5542833333;20220426 13:38:15;5;0,4;2;5;0,62;3,1
1054;1054,256;17,5709333333;20220426 13:38:16;5;0,41;2,05;5;0,41;2,05
1055;1055,263;17,5877166667;20220426 13:38:17;5;0,46;2,3;5;0,62;3,1
1056;1056,261;17,60435;20220426 13:38:18;5;0,45;2,25;5;0,49;2,45
1057;1057,258;17,6209666667;20220426 13:38:19;5;0,4;2;5;0,41;2,05
1058;1058,259;17,63765;20220426 13:38:20;5;0,41;2,05;5;0,78;3,9
1059;1059,26;17,6543333333;20220426 13:38:21;5;0,41;2,05;5;0,8;4
1060;1060,257;17,67095;20220426 13:38:22;5;0,41;2,05;5;0,41;2,05
1061;1061,265;17,68775;20220426 13:38:23;5;0,4;2;5;0,41;2,05
1062;1062,263;17,7043833333;20220426 13:38:24;5;0,47;2,35;5;0,88;4,4
1063;1063,26;17,721;20220426 13:38:25;5;0,4;2;5;0,49;2,45
1064;1064,264;17,7377333333;20220426 13:38:26;5;0,41;2,05;5;0,46;2,3
1065;1065,256;17,7542666667;20220426 13:38:27;5;0,41;2,05;5;0,66;3,3
1066;1066,259;17,7709833333;20220426 13:38:28;5;0,47;2,35;5;0,82;4,1
1067;1067,256;17,7876;20220426 13:38:29;5;0,4;2;5;0,76;3,8
1068;1068,259;17,8043166667;20220426 13:38:30;5;0,41;2,05;5;0,67;3,35
1069;1069,258;17,8209666667;20220426 13:38:31;5;0,4;2;5;0,69;3,45
1070;1070,261;17,8376833333;20220426 13:38:32;5;0,41;2,05;5;0,64;3,2
1071;1071,257;17,8542833333;20220426 13:38:33;5;0,4;2;5;0,69;3,45
1072;1072,26;17,871;20220426 13:38:34;5;0,41;2,05;5;0,41;2,05
1073;1073,258;17,8876333333;20220426 13:38:35;5;0,41;2,05;5;0,41;2,05
1074;1074,256;17,9042666667;20220426 13:38:36;5;0,4;2;5;0,73;3,65
1075;1075,265;17,9210833333;20220426 13:38:37;5;0,41;2,05;5;0,68;3,4
1076;1076,261;17,9376833333;20220426 13:38:38;5;0,51;2,55;5;0,86;4,3
1077;1077,261;17,95435;20220426 13:38:39;5;0,46;2,3;5;0,51;2,55
1078;1078,263;17,97105;20220426 13:38:40;5;0,4;2;5;0,44;2,2
