"index";"seconds";"minutes";"dateTime";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1789;1789,259;29,8209833333;20220426 13:50:31;5;0,4;2;5;0,45;2,25
1790;1790,261;29,8376833333;20220426 13:50:32;5;0,43;2,15;5;0,69;3,45
1791;1791,26;29,8543333333;20220426 13:50:33;5;0,49;2,45;5;0,46;2,3
1792;1792,258;29,8709666667;20220426 13:50:34;5;0,51;2,55;5;0,6;3
1793;1793,257;29,8876166667;20220426 13:50:35;5;0,47;2,35;5;0,78;3,9
1794;1794,26;29,9043333333;20220426 13:50:36;5;0,41;2,05;5;0,78;3,9
1795;1795,258;29,9209666667;20220426 13:50:37;5;0,42;2,1;5;0,53;2,65
1796;1796,257;29,9376166667;20220426 13:50:38;5;0,42;2,1;5;0,71;3,55
1797;1797,26;29,9543333333;20220426 13:50:39;5;0,55;2,75;5;0,62;3,1
1798;1798,26;29,971;20220426 13:50:40;5;0,41;2,05;5;0,8;4
1799;1799,259;29,98765;20220426 13:50:41;5;0,49;2,45;5;0,49;2,45
1800;1800,26;30,0043333333;20220426 13:50:42;5;0,41;2,05;5;0,67;3,35
1801;1801,262;30,0210333333;20220426 13:50:43;5;0,41;2,05;5;0,79;3,95
1802;1802,259;30,03765;20220426 13:50:44;5;0,47;2,35;5;0,76;3,8
1803;1803,256;30,0542666667;20220426 13:50:45;5;0,47;2,35;5;0,76;3,8
1804;1804,26;30,071;20220426 13:50:46;5;0,47;2,35;5;0,72;3,6
1805;1805,257;30,0876166667;20220426 13:50:47;5;0,47;2,35;5;0,76;3,8
1806;1806,259;30,1043166667;20220426 13:50:48;5;0,47;2,35;5;0,55;2,75
1807;1807,257;30,12095;20220426 13:50:49;5;0,47;2,35;5;0,73;3,65
1808;1808,261;30,1376833333;20220426 13:50:50;5;0,47;2,35;5;0,55;2,75
1809;1809,261;30,15435;20220426 13:50:51;5;0,47;2,35;5;0,47;2,35
1810;1810,258;30,1709666667;20220426 13:50:52;5;0,41;2,05;5;0,49;2,45
1811;1811,26;30,1876666667;20220426 13:50:53;5;0,4;2;5;0,44;2,2
1812;1812,257;30,2042833333;20220426 13:50:54;5;0,42;2,1;5;0,73;3,65
1813;1813,257;30,22095;20220426 13:50:55;5;0,4;2;5;0,65;3,25
1814;1814,257;30,2376166667;20220426 13:50:56;5;0,4;2;5;0,41;2,05
1815;1815,26;30,2543333333;20220426 13:50:57;5;0,4;2;5;0,49;2,45
1816;1816,257;30,27095;20220426 13:50:58;5;0,47;2,35;5;0,66;3,3
1817;1817,26;30,2876666667;20220426 13:50:59;5;0,4;2;5;0,68;3,4
1818;1818,256;30,3042666667;20220426 13:51:00;5;0,41;2,05;5;0,49;2,45
1819;1819,257;30,32095;20220426 13:51:01;5;0,43;2,15;5;0,42;2,1
1820;1820,258;30,3376333333;20220426 13:51:02;5;0,41;2,05;5;0,68;3,4
1821;1821,26;30,3543333333;20220426 13:51:03;5;0,41;2,05;5;0,86;4,3
1822;1822,261;30,3710166667;20220426 13:51:04;5;0,41;2,05;5;0,7;3,5
1823;1823,258;30,3876333333;20220426 13:51:05;5;0,4;2;5;0,45;2,25
1824;1824,264;30,4044;20220426 13:51:06;5;0,4;2;5;0,53;2,65
1825;1825,256;30,4209333333;20220426 13:51:07;5;0,43;2,15;5;0,85;4,25
1826;1826,259;30,43765;20220426 13:51:08;5;0,41;2,05;5;0,84;4,2
1827;1827,258;30,4543;20220426 13:51:09;5;0,41;2,05;5;0,49;2,45
1828;1828,261;30,4710166667;20220426 13:51:10;5;0,41;2,05;5;0,46;2,3
1829;1829,259;30,48765;20220426 13:51:11;5;0,41;2,05;5;0,67;3,35
1830;1830,257;30,5042833333;20220426 13:51:12;5;0,41;2,05;5;0,66;3,3
1831;1831,259;30,5209833333;20220426 13:51:13;5;0,41;2,05;5;0,67;3,35
1832;1832,259;30,53765;20220426 13:51:14;5;0,41;2,05;5;0,66;3,3
1833;1833,265;30,5544166667;20220426 13:51:15;5;0,4;2;5;0,64;3,2
1834;1834,263;30,57105;20220426 13:51:16;5;0,4;2;5;0,69;3,45
1835;1835,261;30,5876833333;20220426 13:51:17;5;0,41;2,05;5;0,64;3,2
1836;1836,258;30,6043;20220426 13:51:18;5;0,4;2;5;0,49;2,45
1837;1837,259;30,6209833333;20220426 13:51:19;5;0,41;2,05;5;0,59;2,95
1838;1838,259;30,63765;20220426 13:51:20;5;0,4;2;5;0,77;3,85
1839;1839,259;30,6543166667;20220426 13:51:21;5;0,4;2;5;0,66;3,3
1840;1840,258;30,6709666667;20220426 13:51:22;5;0,49;2,45;5;0,81;4,05
1841;1841,262;30,6877;20220426 13:51:23;5;0,44;2,2;5;0,49;2,45
