"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
718;718,339;11,9723166667;20220503 13:40:08;51,5;5;0,41;2,05;5;0,49;2,45
719;719,336;11,9889333333;20220503 13:40:09;51,5;5;0,63;3,15;5;0,41;2,05
720;720,336;12,0056;20220503 13:40:10;51,75;5;0,57;2,85;5;0,41;2,05
721;721,342;12,0223666667;20220503 13:40:11;51,75;5;0,49;2,45;5;0,77;3,85
722;722,34;12,039;20220503 13:40:12;51,75;5;0,47;2,35;5;0,66;3,3
723;723,338;12,0556333333;20220503 13:40:13;53,25;5;0,63;3,15;5;0,53;2,65
724;724,335;12,07225;20220503 13:40:14;53,25;5;0,44;2,2;5;0,63;3,15
725;725,336;12,0889333333;20220503 13:40:15;53,25;5;0,64;3,2;5;0,58;2,9
726;726,342;12,1057;20220503 13:40:16;53,25;5;0,47;2,35;5;0,72;3,6
727;727,336;12,1222666667;20220503 13:40:17;53,5;5;0,47;2,35;5;0,77;3,85
728;728,337;12,13895;20220503 13:40:18;53,75;5;0,41;2,05;5;0,8;4
729;729,336;12,1556;20220503 13:40:19;54,5;5;0,42;2,1;5;0,5;2,5
730;730,34;12,1723333333;20220503 13:40:20;55;5;0,49;2,45;5;0,49;2,45
731;731,337;12,18895;20220503 13:40:21;55;5;0,41;2,05;5;0,65;3,25
732;732,336;12,2056;20220503 13:40:22;54,75;5;0,64;3,2;5;0,5;2,5
733;733,336;12,2222666667;20220503 13:40:23;55;5;0,49;2,45;5;0,6;3
734;734,344;12,2390666667;20220503 13:40:24;54,75;5;0,49;2,45;5;0,48;2,4
735;735,341;12,2556833333;20220503 13:40:25;54,75;5;0,46;2,3;5;0,47;2,35
736;736,34;12,2723333333;20220503 13:40:26;54,75;5;0,49;2,45;5;0,52;2,6
737;737,337;12,28895;20220503 13:40:27;54,5;5;0,42;2,1;5;0,7;3,5
738;738,337;12,3056166667;20220503 13:40:28;54;5;0,46;2,3;5;0,73;3,65
739;739,339;12,3223166667;20220503 13:40:29;54,75;5;0,41;2,05;5;0,73;3,65
740;740,335;12,3389166667;20220503 13:40:30;55,25;5;0,47;2,35;5;0,85;4,25
741;741,343;12,3557166667;20220503 13:40:31;55,5;5;0,46;2,3;5;0,76;3,8
742;742,34;12,3723333333;20220503 13:40:32;56,25;5;0,41;2,05;5;0,74;3,7
743;743,34;12,389;20220503 13:40:33;56,5;5;0,46;2,3;5;0,72;3,6
744;744,337;12,4056166667;20220503 13:40:34;57;5;0,45;2,25;5;0,77;3,85
745;745,336;12,4222666667;20220503 13:40:35;57,5;5;0,44;2,2;5;0,63;3,15
746;746,339;12,4389833333;20220503 13:40:36;57,5;5;0,47;2,35;5;0,78;3,9
747;747,336;12,4556;20220503 13:40:37;57,75;5;0,41;2,05;5;0,76;3,8
748;748,342;12,4723666667;20220503 13:40:38;58;5;0,41;2,05;5;0,65;3,25
749;749,34;12,489;20220503 13:40:39;58,25;5;0,44;2,2;5;0,73;3,65
750;750,339;12,50565;20220503 13:40:40;58,25;5;0,41;2,05;5;0,77;3,85
751;751,335;12,52225;20220503 13:40:41;58,5;5;0,41;2,05;5;0,73;3,65
752;752,339;12,5389833333;20220503 13:40:42;58,25;5;0,44;2,2;5;0,89;4,45
753;753,336;12,5556;20220503 13:40:43;58,5;5;0,46;2,3;5;0,85;4,25
754;754,336;12,5722666667;20220503 13:40:44;59;5;0,46;2,3;5;0,79;3,95
755;755,338;12,5889666667;20220503 13:40:45;59,5;5;0,41;2,05;5;0,81;4,05
756;756,345;12,60575;20220503 13:40:46;59,5;5;0,41;2,05;5;0,69;3,45
757;757,337;12,6222833333;20220503 13:40:47;59,5;5;0,46;2,3;5;0,85;4,25
758;758,335;12,6389166667;20220503 13:40:48;59,5;5;0,41;2,05;5;0,76;3,8
759;759,34;12,6556666667;20220503 13:40:49;59,75;5;0,41;2,05;5;0,74;3,7
760;760,337;12,6722833333;20220503 13:40:50;59,75;5;0,41;2,05;5;0,74;3,7
761;761,344;12,6890666667;20220503 13:40:51;60;5;0,47;2,35;5;0,8;4
762;762,342;12,7057;20220503 13:40:52;60;5;0,45;2,25;5;0,7;3,5
763;763,339;12,7223166667;20220503 13:40:53;60;5;0,41;2,05;5;0,77;3,85
764;764,336;12,7389333333;20220503 13:40:54;60;5;0,41;2,05;5;0,78;3,55
765;765,335;12,7555833333;20220503 13:40:55;60,5;5;0,41;2,05;5;0,68;3,4
766;766,336;12,7722666667;20220503 13:40:56;60,25;5;0,41;2,05;5;0,77;3,85
