"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1024;1024,277;17,0712833333;20220503 12:43:08;50,25;5;0,41;2,05;5;0,76;3,8
1025;1025,279;17,0879833333;20220503 12:43:09;50,25;5;0,49;2,45;5;0,65;3,25
1026;1026,283;17,1047166667;20220503 12:43:10;51;5;0,49;2,45;5;0,7;3,5
1027;1027,277;17,1212833333;20220503 12:43:11;51,25;5;0,47;2,35;5;0,7;3,5
1028;1028,277;17,13795;20220503 12:43:12;52;5;0,47;2,35;5;0,55;2,75
1029;1029,282;17,1547;20220503 12:43:13;52,75;5;0,41;2,05;5;0,75;3,75
1030;1030,278;17,1713;20220503 12:43:14;52,75;5;0,41;2,05;5;0,49;2,45
1031;1031,277;17,18795;20220503 12:43:15;53,25;5;0,49;2,45;5;0,56;2,8
1032;1032,28;17,2046666667;20220503 12:43:16;53,5;5;0,42;2,1;5;0,75;3,75
1033;1033,274;17,2212333333;20220503 12:43:17;53,75;5;0,51;2,55;5;0,67;3,35
1034;1034,274;17,2379;20220503 12:43:18;53,75;5;0,41;2,05;5;0,7;3,5
1035;1035,275;17,2545833333;20220503 12:43:19;54,5;5;0,41;2,05;5;0,49;2,45
1036;1036,274;17,2712333333;20220503 12:43:20;54,5;5;0,41;2,05;5;0,41;2,05
1037;1037,278;17,2879666667;20220503 12:43:21;54;5;0,47;2,35;5;0,72;3,6
1038;1038,276;17,3046;20220503 12:43:22;54;5;0,47;2,35;5;0,75;3,75
1039;1039,273;17,3212166667;20220503 12:43:23;54,5;5;0,47;2,35;5;0,77;3,85
1040;1040,277;17,33795;20220503 12:43:24;55;5;0,47;2,35;5;0,76;3,8
1041;1041,276;17,3546;20220503 12:43:25;55,5;5;0,47;2,35;5;0,79;3,95
1042;1042,274;17,3712333333;20220503 12:43:26;55,75;5;0,48;2,4;5;0,75;3,75
1043;1043,28;17,388;20220503 12:43:27;56;5;0,48;2,4;5;0,82;4,1
1044;1044,277;17,4046166667;20220503 12:43:28;56,25;5;0,41;2,05;5;0,69;3,45
1045;1045,279;17,4213166667;20220503 12:43:29;56,5;5;0,41;2,05;5;0,5;2,5
1046;1046,281;17,4380166667;20220503 12:43:30;56,75;5;0,41;2,05;5;0,41;2,05
1047;1047,277;17,4546166667;20220503 12:43:31;55,75;5;0,43;2,15;5;0,76;3,8
1048;1048,279;17,4713166667;20220503 12:43:32;55,75;5;0,41;2,05;5;0,51;2,55
1049;1049,273;17,4878833333;20220503 12:43:33;55,75;5;0,41;2,05;5;0,61;3,05
1050;1050,279;17,50465;20220503 12:43:34;55,25;5;0,43;2,15;5;0,81;4,05
1051;1051,276;17,5212666667;20220503 12:43:35;55,25;5;0,41;2,05;5;0,5;2,5
1052;1052,274;17,5379;20220503 12:43:36;55,5;5;0,45;2,25;5;0,42;2,1
1053;1053,276;17,5546;20220503 12:43:37;55,25;5;0,41;2,05;5;0,83;4,15
1054;1054,277;17,5712833333;20220503 12:43:38;55;5;0,41;2,05;5;0,83;4,15
1055;1055,276;17,5879333333;20220503 12:43:39;55,75;5;0,42;2,1;5;0,49;2,45
1056;1056,282;17,6047;20220503 12:43:40;56;5;0,41;2,05;5;0,41;2,05
1057;1057,279;17,6213166667;20220503 12:43:41;56;5;0,45;2,25;5;0,88;4,4
1058;1058,277;17,63795;20220503 12:43:42;55,5;5;0,41;2,05;5;0,65;3,25
1059;1059,273;17,65455;20220503 12:43:43;56;5;0,41;2,05;5;0,5;2,5
1060;1060,276;17,6712666667;20220503 12:43:44;55,75;5;0,41;2,05;5;0,41;2,05
1061;1061,278;17,6879666667;20220503 12:43:45;55,25;5;0,41;2,05;5;0,66;3,3
1062;1062,274;17,7045666667;20220503 12:43:46;55,25;5;0,46;2,3;5;0,83;4,15
1063;1063,28;17,7213333333;20220503 12:43:47;55,5;5;0,41;2,05;5;0,76;3,8
1064;1064,278;17,7379666667;20220503 12:43:48;56,25;5;0,41;2,05;5;0,64;3,2
1065;1065,275;17,7545833333;20220503 12:43:49;56,75;5;0,44;2,2;5;0,65;3,25
1066;1066,273;17,7712166667;20220503 12:43:50;56,75;5;0,41;2,05;5;0,63;3,15
1067;1067,274;17,7879;20220503 12:43:51;56,75;5;0,41;2,05;5;0,65;3,25
1068;1068,278;17,8046333333;20220503 12:43:52;56,75;5;0,41;2,05;5;0,41;2,05
1069;1069,275;17,82125;20220503 12:43:53;56,25;5;0,41;2,05;5;0,41;2,05
1070;1070,279;17,8379833333;20220503 12:43:54;55,75;5;0,41;2,05;5;0,81;4,05
1071;1071,278;17,8546333333;20220503 12:43:55;56;5;0,41;2,05;5;0,66;3,3
1072;1072,274;17,8712333333;20220503 12:43:56;56,75;5;0,49;2,45;5;0,8;4
1073;1073,274;17,8879;20220503 12:43:57;57;5;0,41;2,05;5;0,5;2,5
