"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1784;1784,541;29,74235;20220506 15:20:39;49,25;5;0,41;2,05;5;0,45;2,25
1785;1785,539;29,7589833333;20220506 15:20:40;49,25;5;0,52;2,6;5;0,76;3,8
1786;1786,541;29,7756833333;20220506 15:20:41;49,75;5;0,49;2,45;5;0,57;2,85
1787;1787,543;29,7923833333;20220506 15:20:42;49,75;5;0,49;2,45;5;0,51;2,55
1788;1788,54;29,809;20220506 15:20:43;50,25;5;0,41;2,05;5;0,77;3,85
1789;1789,538;29,8256333333;20220506 15:20:44;50,75;5;0,42;2,1;5;0,75;3,75
1790;1790,54;29,8423333333;20220506 15:20:45;51,5;5;0,49;2,45;5;0,5;2,5
1791;1791,541;29,8590166667;20220506 15:20:46;52;5;0,55;2,75;5;0,73;3,65
1792;1792,538;29,8756333333;20220506 15:20:47;52,25;5;0,46;2,3;5;0,49;2,45
1793;1793,538;29,8923;20220506 15:20:48;52,25;5;0,41;2,05;5;0,49;2,45
1794;1794,538;29,9089666667;20220506 15:20:49;52,5;5;0,41;2,05;5;0,69;3,45
1795;1795,541;29,9256833333;20220506 15:20:50;52;5;0,41;2,05;5;0,61;3,05
1796;1796,539;29,9423166667;20220506 15:20:51;52,5;5;0,41;2,05;5;0,41;2,05
1797;1797,541;29,9590166667;20220506 15:20:52;52;5;0,41;2,05;5;0,8;4
1798;1798,539;29,97565;20220506 15:20:53;52,25;5;0,41;2,05;5;0,41;2,05
1799;1799,538;29,9923;20220506 15:20:54;52,5;5;0,41;2,05;5;0,41;2,05
1800;1800,539;30,0089833333;20220506 15:20:55;52,25;5;0,41;2,05;5;0,59;2,95
1801;1801,543;30,0257166667;20220506 15:20:56;51,75;5;0,41;2,05;5;0,46;2,3
1802;1802,54;30,0423333333;20220506 15:20:57;52,25;5;0,41;2,05;5;0,41;2,05
1803;1803,538;30,0589666667;20220506 15:20:58;52;5;0,41;2,05;5;0,49;2,45
1804;1804,538;30,0756333333;20220506 15:20:59;52;5;0,41;2,05;5;0,53;2,65
1805;1805,538;30,0923;20220506 15:21:01;52,25;5;0,41;2,05;5;0,73;2,45
1806;1806,61;30,1101666667;20220506 15:21:01;52,25;5;0,41;2,05;5;0,49;2,45
1807;1807,539;30,12565;20220506 15:21:02;52,5;5;0,41;2,05;5;0,41;2,05
1808;1808,542;30,1423666667;20220506 15:21:03;52,25;5;0,41;2,05;5;0,81;4,05
1809;1809,541;30,1590166667;20220506 15:21:04;52,25;5;0,41;2,05;5;0,41;2,05
1810;1810,538;30,1756333333;20220506 15:21:05;52,5;5;0,41;2,05;5;0,41;2,05
1811;1811,54;30,1923333333;20220506 15:21:06;52;5;0,51;2,55;5;0,55;2,75
1812;1812,541;30,2090166667;20220506 15:21:07;52,25;5;0,41;2,05;5;0,46;2,3
