"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
946;946,542;15,7757;20220506 15:06:41;49,75;5;0,41;2,05;5;0,43;2,15
947;947,543;15,7923833333;20220506 15:06:42;49,75;5;0,43;2,15;5;0,49;2,45
948;948,541;15,8090166667;20220506 15:06:43;50,25;5;0,49;2,45;5;0,41;2,05
949;949,54;15,8256666667;20220506 15:06:44;50,75;5;0,58;2,9;5;0,65;3,25
950;950,54;15,8423333333;20220506 15:06:45;50,75;5;0,41;2,05;5;0,73;3,65
951;951,543;15,85905;20220506 15:06:46;51,25;5;0,41;2,05;5;0,7;3,5
952;952,542;15,8757;20220506 15:06:47;51,5;5;0,45;2,25;5;0,68;3,4
953;953,541;15,89235;20220506 15:06:48;52,25;5;0,49;2,45;5;0,6;3
954;954,542;15,9090333333;20220506 15:06:49;52,5;5;0,41;2,05;5;0,72;3,6
955;955,539;15,92565;20220506 15:06:50;52,75;5;0,41;2,05;5;0,41;2,05
956;956,538;15,9423;20220506 15:06:51;52,75;5;0,41;2,05;5;0,41;2,05
957;957,541;15,9590166667;20220506 15:06:52;52,5;5;0,41;2,05;5;0,49;2,45
958;958,543;15,9757166667;20220506 15:06:53;52,75;5;0,41;2,05;5;0,41;2,05
959;959,539;15,9923166667;20220506 15:06:54;53;5;0,41;2,05;5;0,41;2,05
960;960,538;16,0089666667;20220506 15:06:55;52,5;5;0,41;2,05;5;0,49;2,45
961;961,538;16,0256333333;20220506 15:06:56;52,75;5;0,41;2,05;5;0,42;2,1
962;962,539;16,0423166667;20220506 15:06:57;52,75;5;0,41;2,05;5;0,68;3,4
963;963,538;16,0589666667;20220506 15:06:58;52,5;5;0,41;2,05;5;0,49;2,45
964;964,539;16,07565;20220506 15:06:59;52,75;5;0,41;2,05;5;0,44;2,2
965;965,542;16,0923666667;20220506 15:07:00;52,75;5;0,41;2,05;5;0,76;3,8
966;966,538;16,1089666667;20220506 15:07:01;52,75;5;0,45;2,25;5;0,41;2,05
967;967,539;16,12565;20220506 15:07:02;52,75;5;0,41;2,05;5;0,69;3,45
968;968,541;16,14235;20220506 15:07:03;52,5;5;0,41;2,05;5;0,49;2,45
969;969,54;16,159;20220506 15:07:04;52,75;5;0,41;2,05;5;0,41;2,05
970;970,542;16,1757;20220506 15:07:05;52,5;5;0,41;2,05;5;0,49;2,45
971;971,538;16,1923;20220506 15:07:06;52,75;5;0,41;2,05;5;0,46;2,3
972;972,542;16,2090333333;20220506 15:07:07;52,75;5;0,41;2,05;5;0,69;3,45
973;973,539;16,22565;20220506 15:07:08;52,75;5;0,59;2,95;5;0,59;2,95
974;974,538;16,2423;20220506 15:07:09;52,75;5;0,43;2,15;5;0,53;2,05
