"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1616;1616,539;26,9423166667;20220506 15:17:51;49,25;5;0,4;2;5;0,43;2,15
1617;1617,543;26,95905;20220506 15:17:52;49,5;5;0,4;2;5;0,63;3,15
1618;1618,543;26,9757166667;20220506 15:17:53;49,5;5;0,49;2,45;5;0,57;2,85
1619;1619,543;26,9923833333;20220506 15:17:54;49,75;5;0,48;2,4;5;0,69;3,45
1620;1620,541;27,0090166667;20220506 15:17:55;50,25;5;0,49;2,45;5;0,78;3,9
1621;1621,54;27,0256666667;20220506 15:17:56;51;5;0,49;2,45;5;0,49;2,45
1622;1622,538;27,0423;20220506 15:17:57;51,75;5;0,55;2,75;5;0,67;3,35
1623;1623,538;27,0589666667;20220506 15:17:58;52;5;0,49;2,45;5;0,67;3,35
1624;1624,542;27,0757;20220506 15:17:59;52,25;5;0,41;2,05;5;0,49;2,45
1625;1625,543;27,0923833333;20220506 15:18:00;52,5;5;0,41;2,05;5;0,41;2,05
1626;1626,541;27,1090166667;20220506 15:18:01;52,5;5;0,41;2,05;5;0,67;3,35
1627;1627,54;27,1256666667;20220506 15:18:02;52;5;0,41;2,05;5;0,46;2,3
1628;1628,539;27,1423166667;20220506 15:18:03;52;5;0,41;2,05;5;0,49;2,45
1629;1629,539;27,1589833333;20220506 15:18:04;52;5;0,45;2,25;5;0,49;2,45
1630;1630,538;27,1756333333;20220506 15:18:05;51,75;5;0,41;2,05;5;0,45;2,25
1631;1631,539;27,1923166667;20220506 15:18:06;52;5;0,41;2,05;5;0,79;3,95
1632;1632,539;27,2089833333;20220506 15:18:07;51,75;5;0,41;2,05;5;0,49;2,45
1633;1633,543;27,2257166667;20220506 15:18:08;52;5;0,41;2,05;5;0,44;2,2
1634;1634,542;27,2423666667;20220506 15:18:09;51,75;5;0,41;2,05;5;0,78;3,9
1635;1635,539;27,2589833333;20220506 15:18:10;51,75;5;0,49;2,45;5;0,41;2,05
1636;1636,542;27,2757;20220506 15:18:11;52;5;0,41;2,05;5;0,53;2,65
1637;1637,539;27,2923166667;20220506 15:18:14;51,75;5;0,4;2;5;0,41;2,05
1638;1638,91;27,3151666667;20220506 15:18:14;52,25;5;0,4;2;5;0,41;2,05
1639;1639,538;27,3256333333;20220506 15:18:14;52,25;5;0,41;2,05;5;0,76;3,8
1640;1640,542;27,3423666667;20220506 15:18:15;52;5;0,41;2,05;5;0,7;3,5
1641;1641,543;27,35905;20220506 15:18:16;52,5;5;0,41;2,05;5;0,41;2,05
1642;1642,543;27,3757166667;20220506 15:18:17;52,5;5;0,41;2,05;5;0,69;3,45
1643;1643,539;27,3923166667;20220506 15:18:18;52;5;0,49;2,45;5;0,69;3,45
