"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
764;764,302;12,7383666667;20220503 09:43:27;47,75;5;0,52;2,6;5;0,58;2,9
765;765,302;12,7550333333;20220503 09:43:28;48;5;0,49;2,45;5;0,48;2,4
766;766,302;12,7717;20220503 09:43:29;48,5;5;0,5;2,5;5;0,78;3,9
767;767,302;12,7883666667;20220503 09:43:30;48,5;5;0,47;2,35;5;0,78;3,9
768;768,302;12,8050333333;20220503 09:43:31;49,25;5;0,4;2;5;0,82;4,1
769;769,303;12,8217166667;20220503 09:43:32;50,25;5;0,41;2,05;5;0,84;4,2
770;770,304;12,8384;20220503 09:43:33;51,25;5;0,49;2,45;5;0,62;3,1
771;771,302;12,8550333333;20220503 09:43:34;51;5;0,48;2,4;5;0,74;3,7
772;772,302;12,8717;20220503 09:43:35;51;5;0,5;2,5;5;0,69;3,45
773;773,302;12,8883666667;20220503 09:43:38;51,5;5;0,41;2,05;5;0,64;3,2
774;774,457;12,9076166667;20220503 09:43:38;51,75;5;0,41;2,05;5;0,64;3,2
775;775,302;12,9217;20220503 09:43:38;52,25;5;0,4;2;5;0,41;2,05
776;776,302;12,9383666667;20220503 09:43:39;52,25;5;0,4;2;5;0,58;2,9
777;777,302;12,9550333333;20220503 09:43:40;51,75;5;0,47;2,35;5;0,75;3,75
778;778,303;12,9717166667;20220503 09:43:41;51,5;5;0,47;2,35;5;0,78;3,9
779;779,298;12,9883;20220503 09:43:42;51,75;5;0,47;2,35;5;0,77;3,85
780;780,302;13,0050333333;20220503 09:43:43;52,25;5;0,47;2,35;5;0,76;3,8
781;781,302;13,0217;20220503 09:43:44;53,25;5;0,46;2,3;5;0,79;3,95
782;782,302;13,0383666667;20220503 09:43:45;53,75;5;0,47;2,35;5;0,69;3,45
783;783,303;13,05505;20220503 09:43:46;53,75;5;0,47;2,35;5;0,8;4
784;784,302;13,0717;20220503 09:43:47;54;5;0,4;2;5;0,72;3,6
785;785,303;13,0883833333;20220503 09:43:48;53,75;5;0,41;2,05;5;0,41;2,05
786;786,302;13,1050333333;20220503 09:43:49;53,75;5;0,41;2,05;5;0,41;2,05
787;787,302;13,1217;20220503 09:43:50;53,25;5;0,45;2,25;5;0,77;3,85
788;788,302;13,1383666667;20220503 09:43:51;52,75;5;0,41;2,05;5;0,41;2,05
789;789,303;13,15505;20220503 09:43:52;53,25;5;0,4;2;5;0,79;3,95
790;790,302;13,1717;20220503 09:43:53;52,75;5;0,41;2,05;5;0,84;4,2
791;791,302;13,1883666667;20220503 09:43:54;52,5;5;0,4;2;5;0,49;2,45
792;792,302;13,2050333333;20220503 09:43:55;52,75;5;0,4;2;5;0,41;2,05
793;793,302;13,2217;20220503 09:43:56;52,25;5;0,41;2,05;5;0,76;3,8
794;794,302;13,2383666667;20220503 09:43:57;52,25;5;0,45;2,25;5;0,71;3,55
795;795,303;13,25505;20220503 09:43:58;52,75;5;0,4;2;5;0,78;3,9
796;796,302;13,2717;20220503 09:43:59;53,75;5;0,41;2,05;5;0,49;2,45
797;797,302;13,2883666667;20220503 09:44:00;53,75;5;0,4;2;5;0,61;3,05
798;798,302;13,3050333333;20220503 09:44:01;53,5;5;0,41;2,05;5;0,7;3,5
799;799,302;13,3217;20220503 09:44:02;52,75;5;0,41;2,05;5;0,74;3,7
800;800,302;13,3383666667;20220503 09:44:03;53,25;5;0,41;2,05;5;0,49;2,45
801;801,302;13,3550333333;20220503 09:44:04;53,75;5;0,41;2,05;5;0,52;2,6
802;802,303;13,3717166667;20220503 09:44:05;53,25;5;0,41;2;5;0,75;3,75
803;803,302;13,3883666667;20220503 09:44:06;53;5;0,46;2,3;5;0,65;3,25
804;804,302;13,4050333333;20220503 09:44:07;53,25;5;0,47;2,35;5;0,86;4,3
805;805,302;13,4217;20220503 09:44:08;54,25;5;0,4;2;5;0,71;3,55
806;806,302;13,4383666667;20220503 09:44:09;54,5;5;0,4;2;5;0,63;3,15
807;807,301;13,4550166667;20220503 09:44:10;54,75;5;0,4;2;5;0,69;3,45
808;808,302;13,4717;20220503 09:44:11;55;5;0,4;2;5;0,64;3,2
809;809,303;13,4883833333;20220503 09:44:12;55;5;0,4;2;5;0,51;2,55
810;810,302;13,5050333333;20220503 09:44:13;55;5;0,4;2;5;0,49;2,45
811;811,302;13,5217;20220503 09:44:14;54,5;5;0,4;2;5;0,82;4,1
812;812,302;13,5383666667;20220503 09:44:15;53,75;5;0,4;2;5;0,66;3,3
813;813,302;13,5550333333;20220503 09:44:16;54,5;5;0,49;2,45;5;0,66;3,3
814;814,301;13,5716833333;20220503 09:44:17;54,5;5;0,45;2,25;5;0,5;2,5
815;815,301;13,58835;20220503 09:44:18;54,75;5;0,41;2,05;5;0,41;2,05
