"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
505;505,301;8,4216833333;20220503 09:39:08;46,5;5;0,4;2;5;0,45;2,25
506;506,301;8,43835;20220503 09:39:09;46,5;5;0,4;2;5;0,51;2,55
507;507,301;8,4550166667;20220503 09:39:10;46,75;5;0,6;3;5;0,45;2,25
508;508,303;8,4717166667;20220503 09:39:11;47,25;5;0,6;3;5;0,4;2
509;509,301;8,48835;20220503 09:39:12;47;5;0,62;3,1;5;0,4;2
510;510,302;8,5050333333;20220503 09:39:13;47;5;0,48;2,4;5;0,48;2,4
511;511,302;8,5217;20220503 09:39:14;47,25;5;0,47;2,35;5;0,5;2,5
512;512,301;8,53835;20220503 09:39:15;47,5;5;0,48;2,4;5;0,73;3,65
513;513,301;8,5550166667;20220503 09:39:16;48,25;5;0,48;2,4;5;0,72;3,6
514;514,301;8,5716833333;20220503 09:39:17;49;5;0,42;2,1;5;0,71;3,55
515;515,303;8,5883833333;20220503 09:39:18;49,75;5;0,49;2,45;5;0,59;2,95
516;516,301;8,6050166667;20220503 09:39:19;50,5;5;0,49;2,45;5;0,64;3,2
517;517,302;8,6217;20220503 09:39:20;50,25;5;0,48;2,4;5;0,75;3,75
518;518,301;8,63835;20220503 09:39:21;50,5;5;0,41;2,05;5;0,77;3,85
519;519,301;8,6550166667;20220503 09:39:22;51;5;0,4;2;5;0,41;2,05
520;520,302;8,6717;20220503 09:39:23;51;5;0,4;2;5;0,59;2,95
521;521,302;8,6883666667;20220503 09:39:24;50,5;5;0,49;2,45;5;0,75;3,75
522;522,303;8,70505;20220503 09:39:25;50,5;5;0,49;2,45;5;0,74;3,7
523;523,301;8,7216833333;20220503 09:39:26;51;5;0,46;2,3;5;0,58;2,9
524;524,302;8,7383666667;20220503 09:39:27;51,5;5;0,41;2,05;5;0,5;2,5
525;525,302;8,7550333333;20220503 09:39:28;51,5;5;0,49;2,45;5;0,55;2,75
526;526,301;8,7716833333;20220503 09:39:29;50,75;5;0,48;2,4;5;0,74;3,7
527;527,301;8,78835;20220503 09:39:30;50,75;5;0,48;2,4;5;0,74;3,7
528;528,301;8,8050166667;20220503 09:39:31;51,5;5;0,52;2,6;5;0,75;3,75
529;529,303;8,8217166667;20220503 09:39:32;51,75;5;0,49;2,45;5;0,76;3,8
530;530,301;8,83835;20220503 09:39:33;52,5;5;0,4;2;5;0,56;2,8
531;531,301;8,8550166667;20220503 09:39:34;52,25;5;0,45;2,25;5;0,46;2,3
532;532,3;8,8716666667;20220503 09:39:35;51,5;5;0,4;2;5;0,53;2,65
533;533,301;8,88835;20220503 09:39:36;51,25;5;0,4;2;5;0,49;2,45
534;534,301;8,9050166667;20220503 09:39:37;51,25;5;0,4;2;5;0,41;2,05
535;535,3;8,9216666667;20220503 09:39:38;51;5;0,44;2,2;5;0,75;3,75
536;536,303;8,9383833333;20220503 09:39:39;50,75;5;0,4;2;5;0,49;2,45
537;537,3;8,955;20220503 09:39:40;51,25;5;0,4;2;5;0,44;2,2
538;538,302;8,9717;20220503 09:39:41;51,25;5;0,44;2,2;5;0,72;3,6
539;539,3;8,9883333333;20220503 09:39:42;50,75;5;0,4;2;5;0,68;3,4
540;540,302;9,0050333333;20220503 09:39:43;51,5;5;0,4;2;5;0,49;2,45
541;541,302;9,0217;20220503 09:39:44;51,75;5;0,4;2;5;0,52;2,6
542;542,301;9,03835;20220503 09:39:45;51,25;5;0,48;2,4;5;0,7;3,5
543;543,303;9,05505;20220503 09:39:46;51,25;5;0,4;2;5;0,81;4,05
544;544,301;9,0716833333;20220503 09:39:47;52,25;5;0,4;2;5;0,49;2,45
545;545,301;9,08835;20220503 09:39:48;52,5;5;0,4;2;5;0,44;2,2
546;546,301;9,1050166667;20220503 09:39:49;52,25;5;0,45;2,25;5;0,88;4,4
547;547,301;9,1216833333;20220503 09:39:50;51,75;5;0,4;2;5;0,86;4,3
548;548,3;9,1383333333;20220503 09:39:51;52,25;5;0,4;2;5;0,73;3,65
549;549,303;9,15505;20220503 09:39:52;52,75;5;0,4;2;5;0,41;2,05
550;550,301;9,1716833333;20220503 09:39:53;53;5;0,4;2;5;0,76;3,8
551;551,302;9,1883666667;20220503 09:39:54;52,5;5;0,42;2,1;5;0,82;4,1
552;552,3;9,205;20220503 09:39:55;52,75;5;0,48;2,4;5;0,78;3,9
553;553,3;9,2216666667;20220503 09:39:56;53,5;5;0,46;2,3;5;0,89;4,45
554;554,301;9,23835;20220503 09:39:57;54;5;0,4;2;5;0,77;3,85
555;555,3;9,255;20220503 09:39:58;54,25;5;0,4;2;5;0,66;3,3
556;556,303;9,2717166667;20220503 09:39:59;54,5;5;0,4;2;5;0,64;3,2
557;557,303;9,2883833333;20220503 09:40:00;54,5;5;0,4;2;5;0,49;2,45
558;558,3;9,305;20220503 09:40:01;54,25;5;0,4;2;5;0,68;3,4
559;559,301;9,3216833333;20220503 09:40:02;53,75;5;0,4;2;5;0,76;3,8
560;560,3;9,3383333333;20220503 09:40:03;53,25;5;0,4;2;5;0,71;3,55
561;561,302;9,3550333333;20220503 09:40:04;53,75;5;0,49;2,45;5;0,74;3,7
562;562,3;9,3716666667;20220503 09:40:05;54;5;0,49;2,45;5;0,61;3,05
