"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
446;446,206;7,4367666667;20220503 10:36:42;48,25;5;0,41;2,05;5;0,7;3,5
447;447,203;7,4533833333;20220503 10:36:43;48,25;5;0,49;2,45;5;0,56;2,8
448;448,207;7,4701166667;20220503 10:36:44;48,75;5;0,49;2,45;5;0,51;2,55
449;449,204;7,4867333333;20220503 10:36:45;49,25;5;0,47;2,35;5;0,76;3,8
450;450,206;7,5034333333;20220503 10:36:46;49,75;5;0,47;2,35;5;0,77;3,85
451;451,204;7,5200666667;20220503 10:36:47;51;5;0,41;2,05;5;0,83;4,15
452;452,204;7,5367333333;20220503 10:36:48;51,75;5;0,62;3,1;5;0,46;2,3
453;453,208;7,5534666667;20220503 10:36:49;52;5;0,49;2,45;5;0,57;2,85
454;454,203;7,57005;20220503 10:36:50;51,75;5;0,52;2,6;5;0,9;4,5
455;455,206;7,5867666667;20220503 10:36:51;51,75;5;0,41;2,05;5;0,65;3,25
456;456,207;7,60345;20220503 10:36:52;52,5;5;0,41;2,05;5;0,49;2,45
457;457,206;7,6201;20220503 10:36:53;52,25;5;0,46;2,3;5;0,41;2,05
458;458,203;7,6367166667;20220503 10:36:54;52;5;0,47;2,35;5;0,76;3,8
459;459,207;7,65345;20220503 10:36:55;51,75;5;0,47;2,35;5;0,77;3,85
460;460,204;7,6700666667;20220503 10:36:56;52,25;5;0,47;2,35;5;0,77;3,85
461;461,207;7,6867833333;20220503 10:36:57;53;5;0,47;2,35;5;0,76;3,8
462;462,206;7,7034333333;20220503 10:36:58;54;5;0,46;2,3;5;0,46;2,3
463;463,203;7,72005;20220503 10:36:59;54,25;5;0,41;2,05;5;0,46;2,3
464;464,205;7,73675;20220503 10:37:00;53,5;5;0,41;2,05;5;0,46;2,3
465;465,204;7,7534;20220503 10:37:01;52,75;5;0,41;2,05;5;0,46;2,3
466;466,208;7,7701333333;20220503 10:37:02;52,5;5;0,47;2,35;5;0,76;3,8
467;467,203;7,7867166667;20220503 10:37:03;52,25;5;0,47;2,35;5;0,82;4,1
468;468,207;7,80345;20220503 10:37:04;53;5;0,47;2,35;5;0,55;2,75
469;469,205;7,8200833333;20220503 10:37:05;53,5;5;0,41;2,05;5;0,49;2,45
470;470,203;7,8367166667;20220503 10:37:06;53,5;5;0,41;2,05;5;0,41;2,05
471;471,203;7,8533833333;20220503 10:37:07;53,5;5;0,41;2,05;5;0,85;4,25
472;472,204;7,8700666667;20220503 10:37:08;53;5;0,41;2,05;5;0,77;3,85
473;473,204;7,8867333333;20220503 10:37:09;53,75;5;0,41;2,05;5;0,41;2,05
474;474,203;7,9033833333;20220503 10:37:10;53,25;5;0,47;2,35;5;0,68;3,4
475;475,207;7,9201166667;20220503 10:37:11;53;5;0,41;2,05;5;0,9;4,5
476;476,205;7,93675;20220503 10:37:12;53,75;5;0,41;2,05;5;0,49;2,45
477;477,204;7,9534;20220503 10:37:13;54,25;5;0,42;2,1;5;0,75;3,75
478;478,204;7,9700666667;20220503 10:37:14;53,75;5;0,41;2,05;5;0,82;4,1
479;479,204;7,9867333333;20220503 10:37:15;53,75;5;0,41;2,05;5;0,49;2,45
480;480,203;8,0033833333;20220503 10:37:16;54,25;5;0,41;2,05;5;0,41;2,05
481;481,206;8,0201;20220503 10:37:17;54,25;5;0,41;2,05;5;0,86;4,3
482;482,207;8,0367833333;20220503 10:37:18;53,5;5;0,41;2,05;5;0,71;3,55
483;483,205;8,0534166667;20220503 10:37:19;53,75;5;0,41;2,05;5;0,49;2,45
484;484,203;8,07005;20220503 10:37:20;54,75;5;0,41;2,05;5;0,41;2,05
485;485,204;8,0867333333;20220503 10:37:21;54,5;5;0,41;2,05;5;0,69;3,45
486;486,204;8,1034;20220503 10:37:22;54;5;0,47;2,35;5;0,66;3,3
487;487,204;8,1200666667;20220503 10:37:23;54;5;0,41;2,05;5;0,79;3,95
488;488,204;8,1367333333;20220503 10:37:24;54,75;5;0,41;2,05;5;0,68;3,4
489;489,206;8,1534333333;20220503 10:37:25;55,25;5;0,41;2,05;5;0,64;3,2
490;490,203;8,17005;20220503 10:37:26;55,25;5;0,41;2,05;5;0,63;3,15
491;491,203;8,1867166667;20220503 10:37:27;55,25;5;0,41;2,05;5;0,68;3,4
492;492,203;8,2033833333;20220503 10:37:28;55,5;5;0,41;2,05;5;0,41;2,05
493;493,204;8,2200666667;20220503 10:37:29;55,5;5;0,41;2,05;5;0,46;2,3
494;494,204;8,2367333333;20220503 10:37:30;55;5;0,41;2,05;5;0,78;3,9
495;495,207;8,25345;20220503 10:37:31;55,25;5;0,47;2,35;5;0,77;3,85
496;496,205;8,2700833333;20220503 10:37:32;55,75;5;0,47;2,35;5;0,85;4,25
497;497,204;8,2867333333;20220503 10:37:33;56,5;5;0,44;2,2;5;0,75;3,75
498;498,205;8,3034166667;20220503 10:37:34;56,75;5;0,49;2,45;5;0,72;3,6
