"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1594;1594,203;26,57005;20220503 10:55:50;50;5;0,41;2,05;5;0,44;2,2
1595;1595,206;26,5867666667;20220503 10:55:51;49,75;5;0,41;2,05;5;0,53;2,65
1596;1596,208;26,6034666667;20220503 10:55:52;50,25;5;0,58;2,9;5;0,69;3,45
1597;1597,204;26,6200666667;20220503 10:55:53;50,75;5;0,55;2,75;5;0,73;3,65
1598;1598,203;26,6367166667;20220503 10:55:54;51,5;5;0,47;2,35;5;0,75;3,75
1599;1599,203;26,6533833333;20220503 10:55:55;52;5;0,47;2,35;5;0,75;3,75
1600;1600,204;26,6700666667;20220503 10:55:56;52,75;5;0,45;2,25;5;0,91;4,55
1601;1601,204;26,6867333333;20220503 10:55:57;53,25;5;0,49;2,45;5;0,71;3,55
1602;1602,204;26,7034;20220503 10:55:58;53,75;5;0,53;2,65;5;0,61;3,05
1603;1603,206;26,7201;20220503 10:55:59;53,75;5;0,5;2,5;5;0,74;3,7
1604;1604,204;26,7367333333;20220503 10:56:00;53,75;5;0,44;2,2;5;0,64;3,2
1605;1605,207;26,75345;20220503 10:56:01;54,25;5;0,41;2,05;5;0,49;2,45
1606;1606,207;26,7701166667;20220503 10:56:02;54,5;5;0,41;2,05;5;0,43;2,15
1607;1607,203;26,7867166667;20220503 10:56:03;53,75;5;0,47;2,35;5;0,75;3,75
1608;1608,204;26,8034;20220503 10:56:04;53,75;5;0,47;2,35;5;0,77;3,85
1609;1609,204;26,8200666667;20220503 10:56:05;54,5;5;0,47;2,35;5;0,76;3,8
1610;1610,206;26,8367666667;20220503 10:56:06;55;5;0,47;2,35;5;0,77;3,85
1611;1611,204;26,8534;20220503 10:56:07;55,5;5;0,46;2,3;5;0,77;3,85
1612;1612,204;26,8700666667;20220503 10:56:08;55,75;5;0,41;2,05;5;0,46;2,3
1613;1613,207;26,8867833333;20220503 10:56:09;55,5;5;0,41;2,05;5;0,5;2,5
1614;1614,206;26,9034333333;20220503 10:56:10;54,75;5;0,47;2,35;5;0,78;3,9
1615;1615,206;26,9201;20220503 10:56:11;54,5;5;0,47;2,35;5;0,76;3,8
1616;1616,203;26,9367166667;20220503 10:56:12;55;5;0,45;2,25;5;0,77;3,85
1617;1617,205;26,9534166667;20220503 10:56:13;55,5;5;0,41;2,05;5;0,48;2,4
1618;1618,203;26,97005;20220503 10:56:14;55,75;5;0,41;2,05;5;0,41;2,05
1619;1619,204;26,9867333333;20220503 10:56:15;55;5;0,41;2,05;5;0,76;3,8
1620;1620,204;27,0034;20220503 10:56:16;55;5;0,41;2,05;5;0,64;3,2
1621;1621,203;27,02005;20220503 10:56:17;55,25;5;0,41;2,05;5;0,41;2,05
1622;1622,204;27,0367333333;20220503 10:56:18;55;5;0,41;2,05;5;0,41;2,05
1623;1623,207;27,05345;20220503 10:56:19;54,5;5;0,44;2,2;5;0,77;3,85
1624;1624,205;27,0700833333;20220503 10:56:20;54,75;5;0,41;2,05;5;0,5;2,5
1625;1625,207;27,0867833333;20220503 10:56:21;55,25;5;0,41;2,05;5;0,41;2,05
1626;1626,205;27,1034166667;20220503 10:56:22;55,25;5;0,47;2,35;5;0,72;3,6
1627;1627,203;27,12005;20220503 10:56:23;54,75;5;0,42;2,1;5;0,81;4,05
1628;1628,204;27,1367333333;20220503 10:56:24;55;5;0,41;2,05;5;0,78;3,9
1629;1629,204;27,1534;20220503 10:56:25;56;5;0,41;2,05;5;0,41;2,05
1630;1630,206;27,1701;20220503 10:56:26;56;5;0,41;2,05;5;0,41;2,05
1631;1631,204;27,1867333333;20220503 10:56:27;55,25;5;0,46;2,3;5;0,67;3,35
1632;1632,203;27,2033833333;20220503 10:56:28;55,75;5;0,41;2,05;5;0,87;4,35
1633;1633,203;27,22005;20220503 10:56:29;56;5;0,41;2,05;5;0,41;2,05
1634;1634,203;27,2367166667;20220503 10:56:30;56,5;5;0,41;2,05;5;0,41;2,05
1635;1635,207;27,25345;20220503 10:56:31;56;5;0,41;2,05;5;0,72;3,6
1636;1636,204;27,2700666667;20220503 10:56:32;55,75;5;0,41;2,05;5;0,82;4,1
1637;1637,206;27,2867666667;20220503 10:56:33;56;5;0,41;2,05;5;0,68;3,4
1638;1638,204;27,3034;20220503 10:56:34;56,5;5;0,41;2,05;5;0,65;3,25
1639;1639,203;27,32005;20220503 10:56:35;57;5;0,41;2,05;5;0,69;3,45
1640;1640,203;27,3367166667;20220503 10:56:36;57,25;5;0,41;2,05;5;0,5;2,5
1641;1641,204;27,3534;20220503 10:56:37;57,25;5;0,41;2,05;5;0,49;2,45
1642;1642,205;27,3700833333;20220503 10:56:38;56,5;5;0,41;2,05;5;0,72;3,6
1643;1643,208;27,3868;20220503 10:56:39;56;5;0,41;2,05;5;0,8;4
1644;1644,205;27,4034166667;20220503 10:56:40;56,25;5;0,41;2,05;5;0,67;3,35
1645;1645,207;27,4201166667;20220503 10:56:41;56,5;5;0,55;2,75;5;0,83;4,15
1646;1646,203;27,4367166667;20220503 10:56:42;57;5;0,47;2,35;5;0,5;2,5
