"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1979;1979,204;32,9867333333;20220503 11:02:15;50,25;5;0,41;2,05;5;0,59;2,95
1980;1980,203;33,0033833333;20220503 11:02:16;50,25;5;0,51;2,55;5;0,52;2,6
1981;1981,206;33,0201;20220503 11:02:17;50,75;5;0,63;3,15;5;0,73;3,65
1982;1982,204;33,0367333333;20220503 11:02:18;51,25;5;0,47;2,35;5;0,72;3,6
1983;1983,204;33,0534;20220503 11:02:19;51,5;5;0,47;2,35;5;0,76;3,8
1984;1984,204;33,0700666667;20220503 11:02:20;52;5;0,41;2,05;5;0,55;2,75
1985;1985,203;33,0867166667;20220503 11:02:21;52,75;5;0,41;2,05;5;0,78;3,9
1986;1986,204;33,1034;20220503 11:02:22;52,75;5;0,49;2,45;5;0,56;2,8
1987;1987,203;33,12005;20220503 11:02:23;53,25;5;0,49;2,45;5;0,65;3,25
1988;1988,207;33,1367833333;20220503 11:02:24;53,75;5;0,53;2,65;5;0,8;4
1989;1989,204;33,1534;20220503 11:02:25;54,25;5;0,41;2,05;5;0,71;3,55
1990;1990,204;33,1700666667;20220503 11:02:26;54,5;5;0,41;2,05;5;0,49;2,45
1991;1991,204;33,1867333333;20220503 11:02:27;54,5;5;0,41;2,05;5;0,45;2,25
1992;1992,205;33,2034166667;20220503 11:02:28;54,25;5;0,41;2,05;5;0,86;4,3
1993;1993,205;33,2200833333;20220503 11:02:29;53,75;5;0,47;2,35;5;0,77;3,85
1994;1994,203;33,2367166667;20220503 11:02:30;54,25;5;0,47;2,35;5;0,74;3,7
1995;1995,203;33,2533833333;20220503 11:02:31;54,75;5;0,47;2,35;5;0,75;3,75
1996;1996,203;33,27005;20220503 11:02:32;55,25;5;0,47;2,35;5;0,79;3,95
1997;1997,204;33,2867333333;20220503 11:02:33;55,5;5;0,47;2,35;5;0,79;3,95
1998;1998,203;33,3033833333;20220503 11:02:34;56;5;0,47;2,35;5;0,79;3,95
1999;1999,203;33,32005;20220503 11:02:35;56,25;5;0,45;2,25;5;0,8;4
2000;2000,204;33,3367333333;20220503 11:02:36;56,75;5;0,41;2,05;5;0,48;2,4
2001;2001,207;33,35345;20220503 11:02:37;56,5;5;0,41;2,05;5;0,41;2,05
2002;2002,205;33,3700833333;20220503 11:02:38;55,75;5;0,41;2,05;5;0,83;4,15
2003;2003,203;33,3867166667;20220503 11:02:39;55,5;5;0,41;2,05;5;0,54;2,7
2004;2004,204;33,4034;20220503 11:02:40;55,5;5;0,41;2,05;5;0,41;2,05
2005;2005,203;33,42005;20220503 11:02:41;55,5;5;0,45;2,25;5;0,67;3,35
2006;2006,203;33,4367166667;20220503 11:02:42;54,75;5;0,41;2,05;5;0,5;2,5
2007;2007,204;33,4534;20220503 11:02:43;55;5;0,41;2,05;5;0,47;2,35
2008;2008,206;33,4701;20220503 11:02:44;55,25;5;0,41;2,05;5;0,83;4,15
2009;2009,204;33,4867333333;20220503 11:02:45;55;5;0,44;2,2;5;0,76;3,8
2010;2010,208;33,5034666667;20220503 11:02:46;54,75;5;0,41;2,05;5;0,65;3,25
2011;2011,204;33,5200666667;20220503 11:02:47;56;5;0,41;2,05;5;0,49;2,45
2012;2012,204;33,5367333333;20220503 11:02:48;56;5;0,41;2,05;5;0,69;3,45
2013;2013,204;33,5534;20220503 11:02:49;55,5;5;0,46;2,3;5;0,83;4,15
2014;2014,204;33,5700666667;20220503 11:02:50;55,75;5;0,41;2,05;5;0,5;2,5
2015;2015,207;33,5867833333;20220503 11:02:51;56,25;5;0,41;2,05;5;0,5;2,5
2016;2016,204;33,6034;20220503 11:02:52;55,75;5;0,41;2,05;5;0,66;3,3
2017;2017,204;33,6200666667;20220503 11:02:53;55,75;5;0,47;2,35;5;0,79;3,95
2018;2018,204;33,6367333333;20220503 11:02:54;56,25;5;0,41;2,05;5;0,67;3,35
2019;2019,204;33,6534;20220503 11:02:55;56,75;5;0,41;2,05;5;0,68;3,4
2020;2020,204;33,6700666667;20220503 11:02:56;57;5;0,41;2,05;5;0,65;3,25
2021;2021,204;33,6867333333;20220503 11:02:57;57,25;5;0,41;2,05;5;0,65;3,25
2022;2022,206;33,7034333333;20220503 11:02:58;57,25;5;0,41;2,05;5;0,7;3,5
2023;2023,203;33,72005;20220503 11:02:59;57;5;0,41;2,05;5;0,42;2,1
2024;2024,205;33,73675;20220503 11:03:00;57;5;0,41;2,05;5;0,53;2,65
2025;2025,205;33,7534166667;20220503 11:03:01;56,5;5;0,41;2,05;5;0,82;4,1
2026;2026,204;33,7700666667;20220503 11:03:02;56,75;5;0,41;2,05;5;0,64;3,2
2027;2027,205;33,78675;20220503 11:03:03;57;5;0,52;2,6;5;0,71;3,55
2028;2028,207;33,80345;20220503 11:03:04;57;5;0,41;2,05;5;0,5;2,5
