"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1021;1021,206;17,0201;20220503 10:46:17;50;5;0,41;2,05;5;0,45;2,25
1022;1022,207;17,0367833333;20220503 10:46:18;49,75;5;0,41;2,05;5;0,64;3,2
1023;1023,207;17,05345;20220503 10:46:19;50;5;0,5;2,5;5;0,56;2,8
1024;1024,203;17,07005;20220503 10:46:20;50,5;5;0,44;2,2;5;0,63;3,15
1025;1025,208;17,0868;20220503 10:46:21;50,75;5;0,47;2,35;5;0,73;3,65
1026;1026,204;17,1034;20220503 10:46:22;51,25;5;0,47;2,35;5;0,75;3,75
1027;1027,203;17,12005;20220503 10:46:23;52;5;0,41;2,05;5;0,93;4,65
1028;1028,206;17,1367666667;20220503 10:46:24;52,75;5;0,49;2,45;5;0,59;2,95
1029;1029,206;17,1534333333;20220503 10:46:25;53,5;5;0,49;2,45;5;0,66;3,3
1030;1030,203;17,17005;20220503 10:46:26;54;5;0,47;2,35;5;0,78;3,9
1031;1031,204;17,1867333333;20220503 10:46:27;54;5;0,41;2,05;5;0,71;3,55
1032;1032,207;17,20345;20220503 10:46:28;54,5;5;0,41;2,05;5;0,49;2,45
1033;1033,206;17,2201;20220503 10:46:29;54,5;5;0,41;2,05;5;0,42;2,1
1034;1034,204;17,2367333333;20220503 10:46:30;54;5;0,47;2,35;5;0,76;3,8
1035;1035,208;17,2534666667;20220503 10:46:31;54;5;0,47;2,35;5;0,76;3,8
1036;1036,206;17,2701;20220503 10:46:32;54,5;5;0,47;2,35;5;0,77;3,85
1037;1037,205;17,28675;20220503 10:46:33;55,25;5;0,47;2,35;5;0,75;3,75
1038;1038,203;17,3033833333;20220503 10:46:34;55,5;5;0,47;2,35;5;0,76;3,8
1039;1039,204;17,3200666667;20220503 10:46:35;56;5;0,45;2,25;5;0,48;2,4
1040;1040,203;17,3367166667;20220503 10:46:36;55,75;5;0,41;2,05;5;0,48;2,4
1041;1041,207;17,35345;20220503 10:46:37;55;5;0,47;2,35;5;0,72;3,6
1042;1042,207;17,3701166667;20220503 10:46:38;55;5;0,47;2,35;5;0,77;3,85
1043;1043,207;17,3867833333;20220503 10:46:39;55,5;5;0,41;2,05;5;0,7;3,5
1044;1044,207;17,40345;20220503 10:46:40;55,75;5;0,41;2,05;5;0,41;2,05
1045;1045,203;17,42005;20220503 10:46:41;55,75;5;0,41;2,05;5;0,67;3,35
1046;1046,205;17,43675;20220503 10:46:42;55;5;0,41;2,05;5;0,49;2,45
1047;1047,204;17,4534;20220503 10:46:43;55;5;0,41;2,05;5;0,46;2,3
1048;1048,207;17,4701166667;20220503 10:46:44;55;5;0,41;2,05;5;0,83;4,15
1049;1049,206;17,4867666667;20220503 10:46:45;54,5;5;0,44;2,2;5;0,67;3,35
1050;1050,205;17,5034166667;20220503 10:46:46;54,5;5;0,41;2,05;5;0,41;2,05
1051;1051,203;17,52005;20220503 10:46:47;54,5;5;0,41;2,05;5;0,6;3
1052;1052,204;17,5367333333;20220503 10:46:48;54,5;5;0,47;2,35;5;0,74;3,7
1053;1053,203;17,5533833333;20220503 10:46:49;55;5;0,41;2,05;5;0,87;4,35
1054;1054,203;17,57005;20220503 10:46:50;55,5;5;0,41;2,05;5;0,5;2,5
1055;1055,204;17,5867333333;20220503 10:46:51;56;5;0,41;2,05;5;0,42;2,1
1056;1056,207;17,60345;20220503 10:46:52;55,75;5;0,41;2,05;5;0,74;3,7
1057;1057,206;17,6201;20220503 10:46:53;55;5;0,41;2,05;5;0,67;3,35
1058;1058,204;17,6367333333;20220503 10:46:54;55;5;0,41;2,05;5;0,5;2,5
1059;1059,204;17,6534;20220503 10:46:55;55,75;5;0,41;2,05;5;0,46;2,3
1060;1060,203;17,67005;20220503 10:46:56;56,25;5;0,41;2,05;5;0,75;3,75
1061;1061,205;17,68675;20220503 10:46:57;55,75;5;0,47;2,35;5;0,69;3,45
1062;1062,208;17,7034666667;20220503 10:46:58;55,5;5;0,41;2,05;5;0,7;3,5
1063;1063,206;17,7201;20220503 10:46:59;56;5;0,41;2,05;5;0,79;3,95
1064;1064,203;17,7367166667;20220503 10:47:00;56,75;5;0,41;2,05;5;0,59;2,95
1065;1065,203;17,7533833333;20220503 10:47:01;56,75;5;0,41;2,05;5;0,65;3,25
1066;1066,205;17,7700833333;20220503 10:47:02;56,75;5;0,41;2,05;5;0,64;3,2
1067;1067,207;17,7867833333;20220503 10:47:03;56,5;5;0,41;2,05;5;0,5;2,5
1068;1068,204;17,8034;20220503 10:47:04;56,5;5;0,41;2,05;5;0,41;2,05
1069;1069,204;17,8200666667;20220503 10:47:05;56;5;0,41;2,05;5;0,77;3,85
1070;1070,205;17,83675;20220503 10:47:06;55,5;5;0,41;2,05;5;0,63;3,15
1071;1071,206;17,8534333333;20220503 10:47:07;55,75;5;0,46;2,3;5;0,82;4,1
1072;1072,203;17,87005;20220503 10:47:08;56,25;5;0,41;2,05;5;0,72;3,6
