"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1903;1903,686;31,7281;20220503 18:01:04;50,75;5;0,41;2,05;5;0,41;3,15
1904;1904,686;31,7447666667;20220503 18:01:05;50,5;5;0,41;2,05;5;0,44;2,2
1905;1905,689;31,7614833333;20220503 18:01:06;51,25;5;0,49;2,45;5;0,59;2,95
1906;1906,684;31,7780666667;20220503 18:01:07;51,5;5;0,43;2,15;5;0,78;3,9
1907;1907,689;31,7948166667;20220503 18:01:08;52;5;0,41;2,05;5;0,85;4,25
1908;1908,685;31,8114166667;20220503 18:01:09;52,75;5;0,41;2,05;5;0,71;3,55
1909;1909,684;31,8280666667;20220503 18:01:10;53,75;5;0,49;2,45;5;0,49;2,45
1910;1910,684;31,8447333333;20220503 18:01:11;54;5;0,49;2,45;5;0,66;3,3
1911;1911,684;31,8614;20220503 18:01:12;54;5;0,49;2,45;5;0,65;3,25
1912;1912,685;31,8780833333;20220503 18:01:13;54,25;5;0,46;2,3;5;0,66;3,3
1913;1913,689;31,8948166667;20220503 18:01:14;54,25;5;0,41;2,05;5;0,68;3,4
1914;1914,686;31,9114333333;20220503 18:01:15;54,75;5;0,41;2,05;5;0,41;2,05
1915;1915,686;31,9281;20220503 18:01:16;55;5;0,41;2,05;5;0,41;2,05
1916;1916,687;31,9447833333;20220503 18:01:17;54,5;5;0,41;2,05;5;0,83;4,15
1917;1917,687;31,96145;20220503 18:01:18;54,5;5;0,41;2,05;5;0,71;3,55
1918;1918,685;31,9780833333;20220503 18:01:19;55;5;0,41;2,05;5;0,41;2,05
1919;1919,688;31,9948;20220503 18:01:20;55;5;0,41;2,05;5;0,41;2,05
1920;1920,689;32,0114833333;20220503 18:01:21;54,5;5;0,41;2,05;5;0,72;3,6
1921;1921,687;32,0281166667;20220503 18:01:22;54,5;5;0,41;2,05;5;0,51;2,55
1922;1922,688;32,0448;20220503 18:01:23;55;5;0,41;2,05;5;0,46;2,3
1923;1923,686;32,0614333333;20220503 18:01:24;55,25;5;0,41;2,05;5;0,82;4,1
1924;1924,684;32,0780666667;20220503 18:01:25;54,5;5;0,43;2,15;5;0,8;4
1925;1925,684;32,0947333333;20220503 18:01:26;54,5;5;0,41;2,05;5;0,49;2,45
1926;1926,684;32,1114;20220503 18:01:27;55,5;5;0,41;2,05;5;0,41;2,05
1927;1927,684;32,1280666667;20220503 18:01:28;54,75;5;0,41;2,05;5;0,8;4
1928;1928,686;32,1447666667;20220503 18:01:29;54,75;5;0,44;2,2;5;0,73;3,85
1929;1929,687;32,16145;20220503 18:01:30;55,25;5;0,41;2,05;5;0,64;3,2
1930;1930,684;32,1780666667;20220503 18:01:31;55,75;5;0,41;2,05;5;0,5;2,5
1931;1931,685;32,19475;20220503 18:01:32;55,75;5;0,41;2,05;5;0,81;4,05
1932;1932,687;32,21145;20220503 18:01:33;55,5;5;0,41;2,05;5;0,81;4,05
1933;1933,684;32,2280666667;20220503 18:01:34;55,75;5;0,41;2,05;5;0,55;2,75
1934;1934,688;32,2448;20220503 18:01:35;56,25;5;0,41;2,05;5;0,49;2,45
1935;1935,686;32,2614333333;20220503 18:01:36;56,25;5;0,41;2,05;5;0,81;4,05
1936;1936,686;32,2781;20220503 18:01:37;55,75;5;0,41;2,05;5;0,65;3,25
1937;1937,686;32,2947666667;20220503 18:01:38;56,5;5;0,42;2,1;5;0,66;3,3
1938;1938,687;32,31145;20220503 18:01:39;56,75;5;0,41;2,05;5;0,77;3,85
1939;1939,684;32,3280666667;20220503 18:01:40;56,75;5;0,41;2,05;5;0,5;2,5
1940;1940,689;32,3448166667;20220503 18:01:41;57;5;0,41;2,05;5;0,63;3,15
1941;1941,684;32,3614;20220503 18:01:42;56,25;5;0,41;2,05;5;0,79;3,95
1942;1942,688;32,3781333333;20220503 18:01:43;56,5;5;0,41;2,05;5;0,76;3,8
1943;1943,688;32,3948;20220503 18:01:44;56,75;5;0,41;2,05;5;0,67;3,35
1944;1944,684;32,4114;20220503 18:01:45;57,25;5;0,46;2,3;5;0,74;3,7
