"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
993;993,688;16,5614666667;20220503 17:45:54;50,5;5;0,41;2,05;5;0,52;2,6
994;994,685;16,5780833333;20220503 17:45:55;50,5;5;0,59;2,95;5;0,64;3,2
995;995,685;16,59475;20220503 17:45:56;50,75;5;0,47;2,35;5;0,71;3,55
996;996,686;16,6114333333;20220503 17:45:57;51,5;5;0,46;2,3;5;0,73;3,65
997;997,688;16,6281333333;20220503 17:45:58;51,75;5;0,41;2,05;5;0,8;4
998;998,687;16,6447833333;20220503 17:45:59;52,75;5;0,41;2,05;5;0,73;3,65
999;999,684;16,6614;20220503 17:46:01;53,5;5;0,62;3,1;5;0,67;3,2
1000;1001,094;16,6849;20220503 17:46:01;53,75;5;0,49;2,45;5;0,64;3,2
1001;1001,689;16,6948166667;20220503 17:46:02;54;5;0,49;2,45;5;0,65;3,25
1002;1002,684;16,7114;20220503 17:46:03;54,25;5;0,51;2,55;5;0,83;4,15
1003;1003,688;16,7281333333;20220503 17:46:04;54,5;5;0,44;2,2;5;0,84;4,2
1004;1004,689;16,7448166667;20220503 17:46:05;55;5;0,41;2,05;5;0,46;2,3
1005;1005,685;16,7614166667;20220503 17:46:06;55,25;5;0,42;2,1;5;0,41;2,05
1006;1006,684;16,7780666667;20220503 17:46:07;54,75;5;0,41;2,05;5;0,86;4,3
1007;1007,685;16,79475;20220503 17:46:08;54,25;5;0,41;2,05;5;0,71;3,55
1008;1008,685;16,8114166667;20220503 17:46:09;54,75;5;0,41;2,05;5;0,41;2,05
1009;1009,684;16,8280666667;20220503 17:46:10;54,5;5;0,41;2,05;5;0,45;2,25
1010;1010,684;16,8447333333;20220503 17:46:11;54,25;5;0,41;2,05;5;0,7;3,5
1011;1011,687;16,86145;20220503 17:46:12;54,75;5;0,41;2,05;5;0,49;2,45
1012;1012,688;16,8781333333;20220503 17:46:13;55;5;0,41;2,05;5;0,55;2,75
1013;1013,684;16,8947333333;20220503 17:46:14;54,5;5;0,41;2,05;5;0,82;4,1
1014;1014,688;16,9114666667;20220503 17:46:15;54,5;5;0,42;2,1;5;0,82;4,1
1015;1015,687;16,9281166667;20220503 17:46:16;55;5;0,41;2,05;5;0,5;2,5
1016;1016,684;16,9447333333;20220503 17:46:17;55,5;5;0,41;2,05;5;0,41;2,05
1017;1017,688;16,9614666667;20220503 17:46:18;55,25;5;0,41;2,05;5;0,8;4
1018;1018,687;16,9781166667;20220503 17:46:19;54,75;5;0,43;2,15;5;0,79;3,95
1019;1019,686;16,9947666667;20220503 17:46:20;55;5;0,41;2,05;5;0,65;3,25
1020;1020,688;17,0114666667;20220503 17:46:21;55,75;5;0,41;2,05;5;0,46;2,3
1021;1021,684;17,0280666667;20220503 17:46:22;55,75;5;0,41;2,05;5;0,8;4
1022;1022,687;17,0447833333;20220503 17:46:23;55,75;5;0,41;2,05;5;0,86;4,3
1023;1023,689;17,0614833333;20220503 17:46:24;56;5;0,41;2,05;5;0,5;2,5
1024;1024,688;17,0781333333;20220503 17:46:25;56,5;5;0,41;2,05;5;0,79;3,95
1025;1025,687;17,0947833333;20220503 17:46:26;56;5;0,41;2,05;5;0,8;4
1026;1026,685;17,1114166667;20220503 17:46:27;55,75;5;0,41;2,05;5;0,67;3,35
1027;1027,685;17,1280833333;20220503 17:46:28;56,5;5;0,45;2,25;5;0,65;3,25
1028;1028,684;17,1447333333;20220503 17:46:29;56,5;5;0,41;2,05;5;0,8;4
1029;1029,685;17,1614166667;20220503 17:46:30;56,5;5;0,41;2,05;5;0,5;2,5
1030;1030,684;17,1780666667;20220503 17:46:31;56,75;5;0,41;2,05;5;0,81;4,05
1031;1031,688;17,1948;20220503 17:46:32;56,25;5;0,41;2,05;5;0,8;4
1032;1032,686;17,2114333333;20220503 17:46:33;56,75;5;0,41;2,05;5;0,62;3,1
1033;1033,685;17,2280833333;20220503 17:46:34;57,25;5;0,41;2,05;5;0,67;3,35
1034;1034,685;17,24475;20220503 17:46:35;57,25;5;0,42;2,1;5;0,61;3,05
