"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
834;834,238;13,9039666667;20220429 17:51:09;51;5;0,41;2,05;5;0,59;2,95
835;835,231;13,9205166667;20220429 17:51:10;50,75;5;0,52;2,6;5;0,52;2,6
836;836,231;13,9371833333;20220429 17:51:11;51;5;0,57;2,85;5;0,69;3,45
837;837,24;13,954;20220429 17:51:12;51,5;5;0,47;2,35;5;0,75;3,75
838;838,23;13,9705;20220429 17:51:13;52,5;5;0,47;2,35;5;0,78;3,9
839;839,238;13,9873;20220429 17:51:14;53,25;5;0,45;2,25;5;0,77;3,85
840;840,233;14,0038833333;20220429 17:51:15;54,25;5;0,41;2,05;5;0,52;2,6
841;841,233;14,02055;20220429 17:51:16;54,75;5;0,49;2,45;5;0,57;2,85
842;842,238;14,0373;20220429 17:51:17;54,75;5;0,44;2,2;5;0,57;2,85
843;843,234;14,0539;20220429 17:51:18;54,75;5;0,51;2,55;5;0,68;3,4
844;844,239;14,07065;20220429 17:51:19;54,75;5;0,49;2,45;5;0,72;3,6
845;845,231;14,0871833333;20220429 17:51:20;55,25;5;0,41;2,05;5;0,5;2,5
846;846,232;14,1038666667;20220429 17:51:21;55,25;5;0,42;2,1;5;0,44;2,2
847;847,23;14,1205;20220429 17:51:22;55,25;5;0,42;2,1;5;0,77;3,85
848;848,238;14,1373;20220429 17:51:23;55;5;0,48;2,4;5;0,78;3,9
849;849,239;14,1539833333;20220429 17:51:24;55,5;5;0,48;2,4;5;0,77;3,85
850;850,234;14,1705666667;20220429 17:51:25;56;5;0,47;2,35;5;0,79;3,95
851;851,232;14,1872;20220429 17:51:26;56,5;5;0,47;2,35;5;0,8;4
852;852,231;14,20385;20220429 17:51:27;57;5;0,44;2,2;5;0,8;4
853;853,233;14,22055;20220429 17:51:28;57,25;5;0,46;2,3;5;0,83;4,15
854;854,236;14,2372666667;20220429 17:51:29;57;5;0,48;2,4;5;0,78;3,9
855;855,24;14,254;20220429 17:51:30;57,25;5;0,45;2,25;5;0,78;3,9
856;856,234;14,2705666667;20220429 17:51:31;57,5;5;0,41;2,05;5;0,41;2,05
857;857,234;14,2872333333;20220429 17:51:32;57,5;5;0,41;2,05;5;0,74;3,7
858;858,233;14,3038833333;20220429 17:51:33;56,75;5;0,41;2,05;5;0,64;3,2
859;859,24;14,3206666667;20220429 17:51:34;56,5;5;0,41;2,05;5;0,41;2,05
860;860,238;14,3373;20220429 17:51:35;56,25;5;0,41;2,05;5;0,53;2,65
861;861,236;14,3539333333;20220429 17:51:36;56;5;0,43;2,15;5;0,75;3,75
862;862,239;14,37065;20220429 17:51:37;56,5;5;0,41;2,05;5;0,49;2,45
863;863,24;14,3873333333;20220429 17:51:38;56,5;5;0,41;2,05;5;0,41;2,05
864;864,235;14,4039166667;20220429 17:51:39;56;5;0,46;2,3;5;0,84;4,2
865;865,23;14,4205;20220429 17:51:40;55,5;5;0,41;2,05;5;0,5;2,5
866;866,234;14,4372333333;20220429 17:51:41;56,5;5;0,41;2,05;5;0,41;2,05
867;867,234;14,4539;20220429 17:51:42;56,75;5;0,42;2,1;5;0,78;3,9
868;868,24;14,4706666667;20220429 17:51:43;56,25;5;0,41;2,05;5;0,77;3,85
869;869,23;14,4871666667;20220429 17:51:44;56,5;5;0,41;2,05;5;0,48;2,4
870;870,237;14,50395;20220429 17:51:45;56,5;5;0,41;2,05;5;0,75;3,75
871;871,233;14,52055;20220429 17:51:46;56,25;5;0,46;2,3;5;0,67;3,35
872;872,233;14,5372166667;20220429 17:51:47;56,5;5;0,44;2,2;5;0,68;3,4
873;873,23;14,5538333333;20220429 17:51:48;57,25;5;0,41;2,05;5;0,83;4,15
874;874,237;14,5706166667;20220429 17:51:49;57,75;5;0,41;2,05;5;0,7;3,5
875;875,236;14,5872666667;20220429 17:51:50;57,75;5;0,41;2,05;5;0,64;3,2
876;876,237;14,60395;20220429 17:51:51;57,75;5;0,41;2,05;5;0,41;2,05
877;877,231;14,6205166667;20220429 17:51:52;57,5;5;0,41;2,05;5;0,81;4,05
878;878,24;14,6373333333;20220429 17:51:53;56,75;5;0,41;2,05;5;0,66;3,3
879;879,232;14,6538666667;20220429 17:51:54;57,25;5;0,47;2,35;5;0,82;4,1
880;880,232;14,6705333333;20220429 17:51:55;57,75;5;0,5;2,5;5;0,78;3,9
881;881,23;14,6871666667;20220429 17:51:56;58,5;5;0,41;2,05;5;0,5;2,5
