"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
805;805,169;13,4194833333;20220506 09:45:41;48;5;0,4;2;5;0,45;2,25
806;806,169;13,43615;20220506 09:45:42;47,75;5;0,4;2;5;0,46;2,3
807;807,169;13,4528166667;20220506 09:45:43;48,25;5;0,51;2,55;5;0,6;3
808;808,165;13,4694166667;20220506 09:45:44;48,5;5;0,45;2,25;5;0,69;3,45
809;809,168;13,4861333333;20220506 09:45:45;49;5;0,4;2;5;0,8;4
810;810,167;13,5027833333;20220506 09:45:46;49,5;5;0,4;2;5;0,62;3,1
811;811,164;13,5194;20220506 09:45:47;50,5;5;0,51;2,55;5;0,49;2,45
812;812,169;13,53615;20220506 09:45:48;50,75;5;0,4;2;5;0,57;2,85
813;813,169;13,5528166667;20220506 09:45:49;51;5;0,45;2,25;5;0,88;4,4
814;814,166;13,5694333333;20220506 09:45:50;51,5;5;0,47;2,35;5;0,8;4
815;815,164;13,5860666667;20220506 09:45:51;52;5;0,4;2;5;0,49;2,45
816;816,167;13,6027833333;20220506 09:45:52;52;5;0,4;2;5;0,85;4,25
817;817,166;13,6194333333;20220506 09:45:53;51,5;5;0,47;2,35;5;0,7;3,5
818;818,168;13,6361333333;20220506 09:45:54;52;5;0,43;2,15;5;0,49;2,45
819;819,165;13,65275;20220506 09:45:55;52,5;5;0,4;2;5;0,45;2,25
820;820,168;13,6694666667;20220506 09:45:56;52,5;5;0,4;2;5;0,79;3,95
821;821,166;13,6861;20220506 09:45:57;52;5;0,41;2,05;5;0,78;3,9
822;822,164;13,7027333333;20220506 09:45:58;51,75;5;0,4;2;5;0,48;2,4
823;823,167;13,71945;20220506 09:45:59;52,25;5;0,4;2;5;0,42;2,1
824;824,168;13,7361333333;20220506 09:46:00;52;5;0,4;2;5;0,66;3,3
825;825,166;13,7527666667;20220506 09:46:01;51,75;5;0,45;2,25;5;0,71;3,55
826;826,169;13,7694833333;20220506 09:46:02;52,25;5;0,4;2;5;0,49;2,45
827;827,169;13,78615;20220506 09:46:03;52,75;5;0,4;2;5;0,41;2,05
828;828,165;13,80275;20220506 09:46:04;52,25;5;0,4;2;5;0,78;3,9
829;829,165;13,8194166667;20220506 09:46:05;52;5;0,4;2;5;0,74;3,7
830;830,164;13,8360666667;20220506 09:46:06;52,25;5;0,41;2,05;5;0,76;3,8
831;831,164;13,8527333333;20220506 09:46:07;52,75;5;0,4;2;5;0,54;2,7
832;832,164;13,8694;20220506 09:46:08;53;5;0,4;2;5;0,48;2,4
833;833,169;13,88615;20220506 09:46:09;53;5;0,4;2;5;0,79;3,95
834;834,166;13,9027666667;20220506 09:46:10;52,75;5;0,44;2,2;5;0,81;4,05
835;835,17;13,9195;20220506 09:46:11;53,75;5;0,4;2;5;0,41;2,05
836;836,169;13,93615;20220506 09:46:12;53,5;5;0,4;2;5;0,43;2,15
837;837,167;13,9527833333;20220506 09:46:13;53;5;0,4;2;5;0,78;3,9
838;838,168;13,9694666667;20220506 09:46:14;53,5;5;0,4;2;5;0,64;3,2
839;839,164;13,9860666667;20220506 09:46:15;54;5;0,4;2;5;0,67;3,35
840;840,169;14,0028166667;20220506 09:46:16;54;5;0,4;2;5;0,67;3,35
841;841,167;14,01945;20220506 09:46:17;54,25;5;0,4;2;5;0,41;2,05
842;842,169;14,03615;20220506 09:46:18;54;5;0,4;2;5;0,79;3,95
843;843,169;14,0528166667;20220506 09:46:19;53,75;5;0,4;2;5;0,8;4
844;844,169;14,0694833333;20220506 09:46:20;54,25;5;0,4;2;5;0,66;3,3
845;845,165;14,0860833333;20220506 09:46:21;54,5;5;0,49;2,45;5;0,62;3,1
846;846,164;14,1027333333;20220506 09:46:22;54,75;5;0,4;2;5;0,52;2,6
