"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1780;1780,57;29,6761666667;20220506 14:35:04;50,25;5;0,41;2,05;5;0,46;2,3
1781;1781,571;29,69285;20220506 14:35:05;50,25;5;0,41;2,05;5;0,65;3,25
1782;1782,574;29,7095666667;20220506 14:35:06;50,25;5;0,5;2,5;5;0,69;3,45
1783;1783,579;29,7263166667;20220506 14:35:07;50,75;5;0,5;2,5;5;0,68;3,4
1784;1784,571;29,74285;20220506 14:35:08;51,25;5;0,49;2,45;5;0,86;4,3
1785;1785,578;29,7596333333;20220506 14:35:09;51,75;5;0,6;3;5;0,71;3,55
1786;1786,569;29,77615;20220506 14:35:10;52,5;5;0,47;2,35;5;0,69;3,45
1787;1787,573;29,7928833333;20220506 14:35:11;53;5;0,49;2,45;5;0,61;3,05
1788;1788,571;29,8095166667;20220506 14:35:12;53,25;5;0,44;2,2;5;0,49;2,45
1789;1789,572;29,8262;20220506 14:35:13;53,5;5;0,41;2,05;5;0,41;2,05
1790;1790,57;29,8428333333;20220506 14:35:14;53,25;5;0,41;2,05;5;0,69;3,45
1791;1791,574;29,8595666667;20220506 14:35:15;53;5;0,41;2,05;5;0,49;2,45
1792;1792,571;29,8761833333;20220506 14:35:16;53,5;5;0,41;2,05;5;0,41;2,05
1793;1793,578;29,8929666667;20220506 14:35:17;53,5;5;0,41;2,05;5;0,69;3,45
1794;1794,571;29,9095166667;20220506 14:35:18;53,25;5;0,44;2,2;5;0,41;2,05
1795;1795,571;29,9261833333;20220506 14:35:19;53,5;5;0,41;2,05;5;0,6;3
1796;1796,57;29,9428333333;20220506 14:35:20;53;5;0,41;2,05;5;0,48;2,4
1797;1797,578;29,9596333333;20220506 14:35:21;53;5;0,41;2,05;5;0,41;2,05
1798;1798,574;29,9762333333;20220506 14:35:22;53,25;5;0,41;2,05;5;0,68;3,4
1799;1799,572;29,9928666667;20220506 14:35:23;53;5;0,41;2,05;5;0,49;2,45
1800;1800,572;30,0095333333;20220506 14:35:24;53,25;5;0,41;2,05;5;0,49;2,45
1801;1801,575;30,02625;20220506 14:35:25;53,25;5;0,45;2,25;5;0,49;2,45
1802;1802,571;30,04285;20220506 14:35:26;53,5;5;0,41;2,05;5;0,41;2,05
1803;1803,569;30,0594833333;20220506 14:35:27;53,5;5;0,41;2,05;5;0,68;3,4
1804;1804,571;30,0761833333;20220506 14:35:28;53,25;5;0,41;2,05;5;0,49;2,45
1805;1805,579;30,0929833333;20220506 14:35:29;53,5;5;0,41;2,05;5;0,41;2,05
1806;1806,573;30,10955;20220506 14:35:30;53,5;5;0,49;2,45;5;0,82;4,1
1807;1807,575;30,12625;20220506 14:35:31;53,5;5;0,45;2,25;5;0,41;2,05
