"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
777;777,573;12,95955;20220506 14:18:21;49,75;5;0,41;2,05;5;0,43;2,15
778;778,574;12,9762333333;20220506 14:18:22;49,75;5;0,41;2,05;5;0,53;2,65
779;779,572;12,9928666667;20220506 14:18:23;50;5;0,49;2,45;5;0,58;2,9
780;780,57;13,0095;20220506 14:18:24;50,5;5;0,49;2,45;5;0,51;2,55
781;781,57;13,0261666667;20220506 14:18:25;50,75;5;0,49;2,45;5;0,75;3,75
782;782,569;13,0428166667;20220506 14:18:26;51,25;5;0,41;2,05;5;0,71;3,55
783;783,571;13,0595166667;20220506 14:18:27;51,75;5;0,49;2,45;5;0,57;2,85
784;784,57;13,0761666667;20220506 14:18:28;52,5;5;0,46;2,3;5;0,63;3,15
785;785,573;13,0928833333;20220506 14:18:29;52,75;5;0,49;2,45;5;0,77;3,85
786;786,571;13,1095166667;20220506 14:18:30;53;5;0,41;2,05;5;0,49;2,45
787;787,572;13,1262;20220506 14:18:31;53;5;0,41;2,05;5;0,66;3,3
788;788,574;13,1429;20220506 14:18:32;52,5;5;0,41;2,05;5;0,56;2,8
789;789,57;13,1595;20220506 14:18:33;52,75;5;0,41;2,05;5;0,41;2,05
790;790,572;13,1762;20220506 14:18:34;52,75;5;0,45;2,25;5;0,72;3,6
791;791,571;13,19285;20220506 14:18:35;52,5;5;0,49;2,45;5;0,43;2,15
792;792,569;13,2094833333;20220506 14:18:36;52,75;5;0,41;2,05;5;0,41;2,05
793;793,574;13,2262333333;20220506 14:18:37;52,5;5;0,41;2,05;5;0,49;2,45
794;794,571;13,24285;20220506 14:18:38;52,5;5;0,41;2,05;5;0,41;2,05
795;795,57;13,2595;20220506 14:18:39;52,5;5;0,41;2,05;5;0,75;3,75
796;796,57;13,2761666667;20220506 14:18:40;52,5;5;0,41;2,05;5;0,49;2,45
797;797,569;13,2928166667;20220506 14:18:41;52,75;5;0,41;2,05;5;0,62;3,1
798;798,57;13,3095;20220506 14:18:42;52,75;5;0,41;2,05;5;0,68;3,4
799;799,572;13,3262;20220506 14:18:43;52,75;5;0,41;2,05;5;0,49;2,45
800;800,569;13,3428166667;20220506 14:18:44;53;5;0,41;2,05;5;0,53;2,65
801;801,572;13,3595333333;20220506 14:18:45;52,75;5;0,41;2,05;5;0,69;3,45
802;802,569;13,37615;20220506 14:18:46;52,75;5;0,41;2,05;5;0,41;2,05
803;803,569;13,3928166667;20220506 14:18:47;53;5;0,41;2,05;5;0,48;2,4
804;804,574;13,4095666667;20220506 14:18:48;52,75;5;0,56;2,8;5;0,65;3,25
