"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
2798;2798,463;46,64105;20220503 14:56:30;53,75;5;0,41;2,05;5;0,41;2,05
2799;2799,463;46,6577166667;20220503 14:56:31;53,75;5;0,44;2,2;5;0,41;2,05
2800;2800,461;46,67435;20220503 14:56:32;54;5;0,64;3,2;5;0,41;2,05
2801;2801,461;46,6910166667;20220503 14:56:33;54,25;5;0,49;2,45;5;0,69;3,45
2802;2802,461;46,7076833333;20220503 14:56:34;54,5;5;0,41;2,05;5;0,64;3,2
2803;2803,461;46,72435;20220503 14:56:35;55,25;5;0,63;3,15;5;0,5;2,5
2804;2804,462;46,7410333333;20220503 14:56:36;55,75;5;0,49;2,45;5;0,66;3,3
2805;2805,463;46,7577166667;20220503 14:56:37;55,5;5;0,64;3,2;5;0,5;2,5
2806;2806,46;46,7743333333;20220503 14:56:38;55,75;5;0,51;2,55;5;0,67;3,35
2807;2807,46;46,791;20220503 14:56:39;55,75;5;0,47;2,35;5;0,76;3,8
2808;2808,463;46,8077166667;20220503 14:56:40;56,25;5;0,47;2,35;5;0,65;3,25
2809;2809,46;46,8243333333;20220503 14:56:41;57;5;0,41;2,05;5;0,73;3,65
2810;2810,461;46,8410166667;20220503 14:56:42;57,75;5;0,64;3,2;5;0,42;2,1
2811;2811,464;46,8577333333;20220503 14:56:43;57,5;5;0,41;2,05;5;0,63;3,15
2812;2812,463;46,8743833333;20220503 14:56:44;57;5;0,63;3,15;5;0,5;2,5
2813;2813,461;46,8910166667;20220503 14:56:45;57,25;5;0,47;2,35;5;0,65;3,25
2814;2814,46;46,9076666667;20220503 14:56:46;57,25;5;0,64;3,2;5;0,45;2,25
2815;2815,46;46,9243333333;20220503 14:56:47;57,25;5;0,53;2,65;5;0,72;3,6
2816;2816,461;46,9410166667;20220503 14:56:48;57;5;0,64;3,2;5;0,73;3,65
2817;2817,461;46,9576833333;20220503 14:56:49;57;5;0,46;2,3;5;0,72;3,6
2818;2818,464;46,9744;20220503 14:56:50;57,75;5;0,41;2,05;5;0,74;3,7
2819;2819,46;46,991;20220503 14:56:51;58,5;5;0,47;2,35;5;0,84;4,2
2820;2820,46;47,0076666667;20220503 14:56:52;58,75;5;0,46;2,3;5;0,76;3,8
2821;2821,462;47,0243666667;20220503 14:56:53;59,25;5;0,44;2,2;5;0,8;4
2822;2822,461;47,0410166667;20220503 14:56:54;59,5;5;0,47;2,35;5;0,76;3,8
2823;2823,462;47,0577;20220503 14:56:55;60;5;0,41;2,05;5;0,76;3,8
2824;2824,464;47,0744;20220503 14:56:56;60;5;0,41;2,05;5;0,79;3,95
2825;2825,463;47,09105;20220503 14:56:57;60,25;5;0,41;2,05;5;0,92;4,6
2826;2826,464;47,1077333333;20220503 14:56:58;60;5;0,46;2,3;5;0,74;3,7
2827;2827,461;47,12435;20220503 14:56:59;60,25;5;0,41;2,05;5;0,72;3,6
2828;2828,462;47,1410333333;20220503 14:57:00;60,5;5;0,41;2,05;5;0,79;3,95
2829;2829,461;47,1576833333;20220503 14:57:01;61;5;0,41;2,05;5;0,74;3,7
2830;2830,465;47,1744166667;20220503 14:57:02;60,75;5;0,41;2,05;5;0,79;3,95
2831;2831,461;47,1910166667;20220503 14:57:03;61;5;0,41;2,05;5;0,8;4
