"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
801;801,46;13,3576666667;20220503 14:23:13;51,5;5;0,41;2,05;5;0,6;3
802;802,461;13,37435;20220503 14:23:14;51,5;5;0,62;3,1;5;0,49;2,45
803;803,461;13,3910166667;20220503 14:23:15;51,75;5;0,64;3,2;5;0,65;3,25
804;804,461;13,4076833333;20220503 14:23:16;52;5;0,51;2,55;5;0,7;3,5
805;805,461;13,42435;20220503 14:23:17;52,25;5;0,41;2,05;5;0,69;3,45
806;806,462;13,4410333333;20220503 14:23:18;53;5;0,63;3,15;5;0,53;2,65
807;807,463;13,4577166667;20220503 14:23:19;53,5;5;0,43;2,15;5;0,65;3,25
808;808,46;13,4743333333;20220503 14:23:20;53,5;5;0,64;3,2;5;0,47;2,35
809;809,46;13,491;20220503 14:23:21;53,5;5;0,47;2,35;5;0,65;3,25
810;810,462;13,5077;20220503 14:23:22;53,5;5;0,47;2,35;5;0,79;3,95
811;811,461;13,52435;20220503 14:23:23;54,75;5;0,41;2,05;5;0,68;3,4
812;812,463;13,54105;20220503 14:23:24;55,25;5;0,41;2,05;5;0,52;2,6
813;813,462;13,5577;20220503 14:23:25;55,75;5;0,49;2,45;5;0,59;2,95
814;814,46;13,5743333333;20220503 14:23:26;55,25;5;0,41;2,05;5;0,63;3,15
815;815,46;13,591;20220503 14:23:27;55,25;5;0,64;3,2;5;0,5;2,5
816;816,461;13,6076833333;20220503 14:23:28;55,5;5;0,49;2,45;5;0,6;3
817;817,465;13,6244166667;20220503 14:23:29;55,25;5;0,49;2,45;5;0,49;2,45
818;818,461;13,6410166667;20220503 14:23:30;55;5;0,46;2,3;5;0,52;2,6
819;819,463;13,6577166667;20220503 14:23:31;55;5;0,51;2,55;5;0,58;2,9
820;820,465;13,6744166667;20220503 14:23:32;54,75;5;0,46;2,3;5;0,74;3,7
821;821,463;13,69105;20220503 14:23:33;55,25;5;0,41;2,05;5;0,73;3,65
822;822,463;13,7077166667;20220503 14:23:34;56,25;5;0,47;2,35;5;0,85;4,25
823;823,461;13,72435;20220503 14:23:35;56,75;5;0,41;2,05;5;0,77;3,85
824;824,461;13,7410166667;20220503 14:23:36;56,75;5;0,41;2,05;5;0,62;3,1
825;825,461;13,7576833333;20220503 14:23:37;57,25;5;0,45;2,25;5;0,67;3,35
826;826,462;13,7743666667;20220503 14:23:38;57,25;5;0,41;2,05;5;0,73;3,65
827;827,465;13,7910833333;20220503 14:23:39;57,5;5;0,41;2,05;5;0,63;3,15
828;828,463;13,8077166667;20220503 14:23:40;57,5;5;0,41;2,05;5;0,9;4,5
829;829,461;13,82435;20220503 14:23:41;58;5;0,46;2,3;5;0,82;4,1
830;830,46;13,841;20220503 14:23:42;58;5;0,41;2,05;5;0,84;4,2
831;831,461;13,8576833333;20220503 14:23:43;58,25;5;0,41;2,05;5;0,66;3,3
832;832,46;13,8743333333;20220503 14:23:44;58,25;5;0,41;2,05;5;0,75;3,75
