"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
813;813,469;13,5578166667;20220506 13:18:08;49,75;5;0,41;2,05;5;0,71;3,55
814;814,474;13,5745666667;20220506 13:18:09;49,75;5;0,51;2,55;5;0,64;3,2
815;815,469;13,59115;20220506 13:18:10;50,5;5;0,56;2,8;5;0,63;3,15
816;816,473;13,6078833333;20220506 13:18:11;51;5;0,42;2,1;5;0,77;3,85
817;817,474;13,6245666667;20220506 13:18:12;52;5;0,44;2,2;5;0,7;3,5
818;818,471;13,6411833333;20220506 13:18:13;52,5;5;0,49;2,45;5;0,49;2,45
819;819,474;13,6579;20220506 13:18:14;52,5;5;0,58;2,9;5;0,69;3,45
820;820,471;13,6745166667;20220506 13:18:15;52,75;5;0,45;2,25;5;0,51;2,55
821;821,474;13,6912333333;20220506 13:18:16;53;5;0,41;2,05;5;0,46;2,3
822;822,471;13,70785;20220506 13:18:17;53;5;0,41;2,05;5;0,71;3,55
823;823,472;13,7245333333;20220506 13:18:18;52,75;5;0,41;2,05;5;0,75;3,75
824;824,471;13,7411833333;20220506 13:18:19;52,75;5;0,41;2,05;5;0,41;2,05
825;825,474;13,7579;20220506 13:18:20;52,75;5;0,45;2,25;5;0,7;3,5
826;826,471;13,7745166667;20220506 13:18:21;52,25;5;0,45;2,25;5;0,45;2,25
827;827,474;13,7912333333;20220506 13:18:22;52,5;5;0,41;2,05;5;0,45;2,25
828;828,474;13,8079;20220506 13:18:23;52,25;5;0,46;2,3;5;0,74;3,7
829;829,47;13,8245;20220506 13:18:24;52,5;5;0,41;2,05;5;0,47;2,35
830;830,47;13,8411666667;20220506 13:18:25;52,75;5;0,41;2,05;5;0,53;2,65
831;831,471;13,85785;20220506 13:18:26;52,5;5;0,41;2,05;5;0,78;3,9
832;832,471;13,8745166667;20220506 13:18:27;52,5;5;0,41;2,05;5;0,41;2,05
833;833,472;13,8912;20220506 13:18:28;52,75;5;0,41;2,05;5;0,68;3,4
834;834,471;13,90785;20220506 13:18:29;52,5;5;0,41;2,05;5;0,41;2,05
835;835,473;13,92455;20220506 13:18:30;52,75;5;0,41;2,05;5;0,41;2,05
836;836,473;13,9412166667;20220506 13:18:31;52,75;5;0,41;2,05;5;0,72;3,6
837;837,474;13,9579;20220506 13:18:32;52,5;5;0,41;2,05;5;0,45;2,25
838;838,471;13,9745166667;20220506 13:18:33;52,75;5;0,41;2,05;5;0,41;2,05
839;839,47;13,9911666667;20220506 13:18:34;52,75;5;0,5;2,5;5;0,53;2,65
840;840,471;14,00785;20220506 13:18:35;53;5;0,41;2,05;5;0,49;2,45
