"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1483;1483,472;24,7245333333;20220506 13:29:18;50,25;5;0,41;2,05;5;0,45;2,25
1484;1484,474;24,7412333333;20220506 13:29:19;50,25;5;0,41;2,05;5;0,41;2,05
1485;1485,474;24,7579;20220506 13:29:20;50,5;5;0,49;2,45;5;0,58;2,9
1486;1486,474;24,7745666667;20220506 13:29:21;51;5;0,49;2,45;5;0,66;3,3
1487;1487,472;24,7912;20220506 13:29:22;51,25;5;0,41;2,05;5;0,89;4,45
1488;1488,47;24,8078333333;20220506 13:29:23;51,75;5;0,49;2,45;5;0,57;2,85
1489;1489,474;24,8245666667;20220506 13:29:24;52,25;5;0,51;2,55;5;0,55;2,75
1490;1490,474;24,8412333333;20220506 13:29:25;52,75;5;0,49;2,45;5;0,49;2,45
1491;1491,474;24,8579;20220506 13:29:26;52,75;5;0,41;2,05;5;0,41;2,05
1492;1492,474;24,8745666667;20220506 13:29:27;53;5;0,41;2,05;5;0,41;3,6
1493;1493,472;24,8912;20220506 13:29:28;52,75;5;0,4;2;5;0,49;2,45
1494;1494,469;24,9078166667;20220506 13:29:29;52,75;5;0,41;2,05;5;0,47;2,35
1495;1495,471;24,9245166667;20220506 13:29:30;52,75;5;0,41;2,05;5;0,83;4,15
1496;1496,469;24,94115;20220506 13:29:31;52,5;5;0,41;2,05;5;0,49;2,45
1497;1497,469;24,9578166667;20220506 13:29:32;52,75;5;0,41;2,05;5;0,41;2,05
1498;1498,473;24,97455;20220506 13:29:33;52,5;5;0,41;2,05;5;0,68;3,4
1499;1499,47;24,9911666667;20220506 13:29:34;52,75;5;0,41;2,05;5;0,41;2,05
1500;1500,473;25,0078833333;20220506 13:29:35;53;5;0,41;2,05;5;0,44;2,2
1501;1501,472;25,0245333333;20220506 13:29:36;52,5;5;0,41;2,05;5;0,58;2,9
1502;1502,47;25,0411666667;20220506 13:29:37;52,75;5;0,41;2,05;5;0,42;2,1
1503;1503,474;25,0579;20220506 13:29:38;53;5;0,41;2,05;5;0,72;3,6
1504;1504,474;25,0745666667;20220506 13:29:39;52,75;5;0,41;2,05;5;0,49;2,45
1505;1505,471;25,0911833333;20220506 13:29:40;53;5;0,41;2,05;5;0,41;2,05
1506;1506,474;25,1079;20220506 13:29:41;52,75;5;0,41;2,05;5;0,74;3,7
1507;1507,474;25,1245666667;20220506 13:29:42;52,75;5;0,41;2,05;5;0,43;2,15
1508;1508,473;25,1412166667;20220506 13:29:43;53;5;0,41;2,05;5;0,41;2,05
1509;1509,47;25,1578333333;20220506 13:29:44;52,75;5;0,49;2,45;5;0,61;3,05
1510;1510,469;25,1744833333;20220506 13:29:45;53;5;0,43;2,15;5;0,41;2,05
