"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1148;1148,471;19,1411833333;20220506 13:23:43;49,75;5;0,41;2,05;5;0,58;2,9
1149;1149,472;19,1578666667;20220506 13:23:44;50;5;0,6;3;5;0,6;3
1150;1150,474;19,1745666667;20220506 13:23:45;50,25;5;0,46;2,3;5;0,54;2,7
1151;1151,478;19,1913;20220506 13:23:46;50,5;5;0,49;2,45;5;0,64;3,2
1152;1152,469;19,2078166667;20220506 13:23:47;51;5;0,42;2,1;5;0,69;3,45
1153;1153,476;19,2246;20220506 13:23:48;51,5;5;0,49;2,45;5;0,69;3,45
1154;1154,479;19,2413166667;20220506 13:23:49;52,25;5;0,55;2,75;5;0,61;3,05
1155;1155,473;19,2578833333;20220506 13:23:50;52,5;5;0,53;2,65;5;0,79;3,95
1156;1156,469;19,2744833333;20220506 13:23:51;53;5;0,41;2,05;5;0,47;2,35
1157;1157,471;19,2911833333;20220506 13:23:52;53,25;5;0,41;2,05;5;0,41;2,05
1158;1158,472;19,3078666667;20220506 13:23:53;52,75;5;0,41;2,05;5;0,68;3,4
1159;1159,472;19,3245333333;20220506 13:23:54;52,75;5;0,41;2,05;5;0,49;2,45
1160;1160,478;19,3413;20220506 13:23:55;53;5;0,41;2,05;5;0,41;2,05
1161;1161,47;19,3578333333;20220506 13:23:56;52,75;5;0,41;2,05;5;0,49;2,45
1162;1162,473;19,37455;20220506 13:23:57;52,75;5;0,41;2,05;5;0,41;2,05
1163;1163,477;19,3912833333;20220506 13:23:58;53;5;0,41;2,05;5;0,73;3,65
1164;1164,471;19,40785;20220506 13:23:59;52,75;5;0,41;2,05;5;0,49;2,45
1165;1165,472;19,4245333333;20220506 13:24:00;53;5;0,41;2,05;5;0,59;2,95
1166;1166,47;19,4411666667;20220506 13:24:01;53;5;0,45;2,25;5;0,75;3,75
1167;1167,474;19,4579;20220506 13:24:02;53;5;0,41;2,05;5;0,41;2,05
1168;1168,477;19,4746166667;20220506 13:24:03;53,25;5;0,41;2,05;5;0,53;2,65
1169;1169,479;19,4913166667;20220506 13:24:04;52,75;5;0,43;2,15;5;0,49;2,45
1170;1170,47;19,5078333333;20220506 13:24:05;53;5;0,41;2,05;5;0,41;2,05
1171;1171,469;19,5244833333;20220506 13:24:06;53;5;0,43;2,15;5;0,67;3,35
1172;1172,472;19,5412;20220506 13:24:07;52,75;5;0,41;2,05;5;0,46;2,3
1173;1173,47;19,5578333333;20220506 13:24:08;53,25;5;0,41;2,05;5;0,41;2,05
1174;1174,48;19,5746666667;20220506 13:24:09;53;5;0,43;2,15;5;0,71;3,55
1175;1175,479;19,5913166667;20220506 13:24:10;52,75;5;0,41;2,05;5;0,48;2,4
