"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
311;311,474;5,1912333333;20220506 13:09:46;49,75;5;0,41;2,05;5;0,43;2,15
312;312,473;5,2078833333;20220506 13:09:47;49,75;5;0,41;2,05;5;0,46;2,3
313;313,471;5,2245166667;20220506 13:09:48;49,75;5;0,63;3,15;5;0,7;3,5
314;314,474;5,2412333333;20220506 13:09:49;50,25;5;0,48;2,4;5;0,69;3,45
315;315,476;5,2579333333;20220506 13:09:50;51;5;0,41;2,05;5;0,81;4,05
316;316,476;5,2746;20220506 13:09:51;52;5;0,49;2,45;5;0,68;3,4
317;317,469;5,29115;20220506 13:09:52;52,25;5;0,45;2,25;5;0,73;3,65
318;318,469;5,3078166667;20220506 13:09:53;52,25;5;0,49;2,45;5;0,62;3,85
319;319,479;5,32465;20220506 13:09:54;52,5;5;0,41;2,05;5;0,49;2,45
320;320,474;5,3412333333;20220506 13:09:55;52,75;5;0,41;2,05;5;0,41;2,05
321;321,47;5,3578333333;20220506 13:09:56;52,5;5;0,41;2,05;5;0,49;2,45
322;322,472;5,3745333333;20220506 13:09:57;52,5;5;0,41;2,05;5;0,45;2,25
323;323,472;5,3912;20220506 13:09:58;52,75;5;0,41;2,05;5;0,73;3,65
324;324,471;5,40785;20220506 13:09:59;52,5;5;0,41;2,05;5;0,49;2,45
325;325,471;5,4245166667;20220506 13:10:00;52,75;5;0,41;2,05;5;0,52;2,6
326;326,473;5,4412166667;20220506 13:10:01;52,5;5;0,43;2,15;5;0,71;3,55
327;327,469;5,4578166667;20220506 13:10:02;52,5;5;0,41;2,05;5;0,41;2,05
328;328,479;5,47465;20220506 13:10:03;52,5;5;0,41;2,05;5;0,57;2,85
329;329,474;5,4912333333;20220506 13:10:04;52,25;5;0,47;2,35;5;0,49;2,45
330;330,469;5,5078166667;20220506 13:10:05;52,75;5;0,41;2,05;5;0,41;2,05
331;331,473;5,52455;20220506 13:10:06;52,75;5;0,45;2,25;5;0,73;3,65
332;332,473;5,5412166667;20220506 13:10:07;52,5;5;0,41;2,05;5;0,46;2,3
333;333,47;5,5578333333;20220506 13:10:08;53;5;0,41;2,05;5;0,46;2,3
334;334,469;5,5744833333;20220506 13:10:09;53;5;0,41;2,05;5;0,72;3,6
335;335,474;5,5912333333;20220506 13:10:10;52,5;5;0,41;2,05;5;0,41;2,05
336;336,473;5,6078833333;20220506 13:10:11;53;5;0,41;2,05;5;0,67;3,35
337;337,47;5,6245;20220506 13:10:12;52,5;5;0,49;2,45;5;0,66;3,3
