"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
2532;2532,17;42,2028333333;20220429 17:14:21;53,5;5;0,41;2,05;5;0,43;3,05
2533;2533,162;42,2193666667;20220429 17:14:22;53,5;5;0,41;2,05;5;0,48;2,4
2534;2534,162;42,2360333333;20220429 17:14:23;54;5;0,55;2,75;5;0,41;2,05
2535;2535,16;42,2526666667;20220429 17:14:24;53,75;5;0,64;3,2;5;0,68;3,4
2536;2536,164;42,2694;20220429 17:14:25;54;5;0,41;2,05;5;0,64;3,2
2537;2537,162;42,2860333333;20220429 17:14:26;54,5;5;0,41;2,05;5;0,52;2,6
2538;2538,169;42,3028166667;20220429 17:14:27;55,25;5;0,49;2,45;5;0,45;2,25
2539;2539,163;42,3193833333;20220429 17:14:28;55,25;5;0,45;2,25;5;0,52;2,6
2540;2540,167;42,3361166667;20220429 17:14:29;55,25;5;0,52;2,6;5;0,53;2,65
2541;2541,168;42,3528;20220429 17:14:30;55,25;5;0,47;2,35;5;0,75;3,75
2542;2542,165;42,3694166667;20220429 17:14:31;55,75;5;0,47;2,35;5;0,76;3,8
2543;2543,163;42,38605;20220429 17:14:32;56,75;5;0,41;2,05;5;0,69;3,45
2544;2544,161;42,4026833333;20220429 17:14:33;57,5;5;0,64;3,2;5;0,5;2,5
2545;2545,169;42,4194833333;20220429 17:14:34;57,25;5;0,49;2,45;5;0,67;3,35
2546;2546,165;42,4360833333;20220429 17:14:35;57;5;0,61;3,05;5;0,63;3,15
2547;2547,17;42,4528333333;20220429 17:14:36;57,25;5;0,64;3,2;5;0,67;3,35
2548;2548,167;42,46945;20220429 17:14:37;57;5;0,64;3,2;5;0,6;3
2549;2549,165;42,4860833333;20220429 17:14:38;57;5;0,5;2,5;5;0,7;3,5
2550;2550,16;42,5026666667;20220429 17:14:39;56,75;5;0,64;3,2;5;0,52;2,6
2551;2551,16;42,5193333333;20220429 17:14:40;56,75;5;0,52;2,6;5;0,64;3,2
