"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
723;723,16;12,0526666667;20220429 16:44:12;50,75;5;0,41;2,05;5;0,45;2,25
724;724,17;12,0695;20220429 16:44:13;51;5;0,41;2,05;5;0,46;2,3
725;725,169;12,08615;20220429 16:44:14;51,25;5;0,64;3,2;5;0,41;2,05
726;726,165;12,10275;20220429 16:44:15;51,5;5;0,49;2,45;5;0,7;3,5
727;727,161;12,11935;20220429 16:44:16;51,5;5;0,41;2,05;5;0,65;3,25
728;728,166;12,1361;20220429 16:44:17;52,25;5;0,64;3,2;5;0,53;2,65
729;729,161;12,1526833333;20220429 16:44:18;52,75;5;0,45;2,25;5;0,69;3,45
730;730,162;12,1693666667;20220429 16:44:19;52,75;5;0,64;3,2;5;0,47;2,35
731;731,17;12,1861666667;20220429 16:44:20;53,25;5;0,47;2,35;5;0,74;3,7
732;732,165;12,20275;20220429 16:44:21;53,5;5;0,47;2,35;5;0,75;3,75
733;733,167;12,21945;20220429 16:44:22;54,25;5;0,41;2,05;5;0,65;3,25
734;734,161;12,2360166667;20220429 16:44:23;54,75;5;0,41;2,05;5;0,64;3,2
735;735,161;12,2526833333;20220429 16:44:24;55,25;5;0,64;3,2;5;0,49;2,45
736;736,161;12,26935;20220429 16:44:25;55;5;0,43;2,15;5;0,65;3,25
737;737,167;12,2861166667;20220429 16:44:26;54,5;5;0,45;2,25;5;0,49;2,45
738;738,165;12,30275;20220429 16:44:27;54,75;5;0,49;2,45;5;0,51;2,55
739;739,165;12,3194166667;20220429 16:44:28;54,25;5;0,63;3,15;5;0,49;2,45
740;740,164;12,3360666667;20220429 16:44:29;54,5;5;0,49;2,45;5;0,68;3,4
741;741,162;12,3527;20220429 16:44:30;54,5;5;0,64;3,2;5;0,54;2,7
742;742,163;12,3693833333;20220429 16:44:31;54,5;5;0,46;2,3;5;0,66;3,3
743;743,161;12,3860166667;20220429 16:44:32;55;5;0,41;2,05;5;0,72;3,6
744;744,165;12,40275;20220429 16:44:33;55,5;5;0,48;2,4;5;0,76;3,8
