"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
447;447,429;7,45715;20220503 15:23:26;49,5;5;0,41;2,05;5;0,83;4,15
448;448,429;7,4738166667;20220503 15:23:27;49,5;5;0,65;3,25;5;0,49;2,45
449;449,432;7,4905333333;20220503 15:23:28;50,25;5;0,49;2,45;5;0,65;3,25
450;450,431;7,5071833333;20220503 15:23:29;50,25;5;0,41;2,05;5;0,8;4
451;451,432;7,5238666667;20220503 15:23:30;51;5;0,63;3,15;5;0,49;2,45
452;452,429;7,5404833333;20220503 15:23:31;51,25;5;0,46;2,3;5;0,64;3,2
453;453,43;7,5571666667;20220503 15:23:32;51,5;5;0,63;3,15;5;0,47;2,35
454;454,429;7,5738166667;20220503 15:23:33;51,75;5;0,47;2,35;5;0,72;3,6
455;455,431;7,5905166667;20220503 15:23:34;51,75;5;0,47;2,35;5;0,78;3,9
456;456,43;7,6071666667;20220503 15:23:35;52,5;5;0,46;2,3;5;0,76;3,8
457;457,429;7,6238166667;20220503 15:23:36;53;5;0,41;2,05;5;0,66;3,3
458;458,431;7,6405166667;20220503 15:23:37;53,75;5;0,64;3,2;5;0,49;2,45
459;459,432;7,6572;20220503 15:23:38;53,75;5;0,49;2,45;5;0,67;3,35
460;460,43;7,6738333333;20220503 15:23:39;53,5;5;0,63;3,15;5;0,58;2,9
461;461,43;7,6905;20220503 15:23:40;53,75;5;0,5;2,5;5;0,67;3,35
462;462,429;7,70715;20220503 15:23:41;53,25;5;0,64;3,2;5;0,5;2,5
463;463,429;7,7238166667;20220503 15:23:42;53,25;5;0,49;2,45;5;0,64;3,2
464;464,433;7,74055;20220503 15:23:43;53;5;0,54;2,7;5;0,49;2,45
465;465,431;7,7571833333;20220503 15:23:44;53,5;5;0,47;2,35;5;0,72;3,6
466;466,43;7,7738333333;20220503 15:23:45;53,25;5;0,41;2,05;5;0,76;3,8
467;467,429;7,7904833333;20220503 15:23:46;54;5;0,41;2,05;5;0,84;4,2
468;468,43;7,8071666667;20220503 15:23:47;54,25;5;0,46;2,3;5;0,83;4,15
469;469,433;7,8238833333;20220503 15:23:48;55;5;0,42;2,1;5;0,78;3,9
470;470,429;7,8404833333;20220503 15:23:49;55,25;5;0,44;2,2;5;0,76;3,8
471;471,432;7,8572;20220503 15:23:50;55,5;5;0,46;2,3;5;0,75;3,75
472;472,43;7,8738333333;20220503 15:23:51;55,75;5;0,41;2,05;5;0,63;3,15
473;473,434;7,8905666667;20220503 15:23:52;55,75;5;0,41;2,05;5;0,76;3,8
474;474,429;7,90715;20220503 15:23:53;55,75;5;0,41;2,05;5;0,72;3,6
475;475,429;7,9238166667;20220503 15:23:54;56,25;5;0,41;2,05;5;0,79;3,95
476;476,43;7,9405;20220503 15:23:55;56,25;5;0,41;2,05;5;0,77;3,85
477;477,431;7,9571833333;20220503 15:23:56;56,5;5;0,43;2,15;5;0,63;3,15
478;478,431;7,97385;20220503 15:23:57;56,75;5;0,41;2,05;5;0,76;3,8
479;479,433;7,99055;20220503 15:23:58;56,75;5;0,41;2,05;5;0,79;3,95
480;480,432;8,0072;20220503 15:23:59;57,25;5;0,41;2,05;5;0,71;3,55
481;481,434;8,0239;20220503 15:24:00;57,25;5;0,41;2,05;5;0,78;3,9
482;482,43;8,0405;20220503 15:24:01;57,25;5;0,44;2,2;5;0,62;3,1
483;483,43;8,0571666667;20220503 15:24:02;57,5;5;0,41;2,05;5;0,75;3,75
484;484,432;8,0738666667;20220503 15:24:03;57,5;5;0,41;2,05;5;0,77;3,85
485;485,431;8,0905166667;20220503 15:24:04;57,5;5;0,41;2,05;5;0,7;3,5
486;486,429;8,10715;20220503 15:24:05;57,75;5;0,45;2,25;5;0,74;3,7
487;487,429;8,1238166667;20220503 15:24:06;57,75;5;0,41;2,05;5;0,75;3,75
488;488,429;8,1404833333;20220503 15:24:07;58;5;0,41;2,05;5;0,65;3,25
489;489,43;8,1571666667;20220503 15:24:08;58,25;5;0,41;2,05;5;0,78;3,9
490;490,429;8,1738166667;20220503 15:24:09;58,25;5;0,41;2,05;5;0,79;3,95
491;491,433;8,19055;20220503 15:24:10;58,25;5;0,41;2,05;5;0,73;3,65
492;492,431;8,2071833333;20220503 15:24:11;58,5;5;0,45;2,25;5;0,8;4
493;493,43;8,2238333333;20220503 15:24:12;58,5;5;0,41;2,05;5;0,73;3,65
494;494,43;8,2405;20220503 15:24:13;58,5;5;0,41;2,05;5;0,78;3,9
495;495,431;8,2571833333;20220503 15:24:14;58,5;5;0,41;2,05;5;0,77;3,85
496;496,43;8,2738333333;20220503 15:24:15;58,75;5;0,41;2,05;5;0,76;3,8
