"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
988;988,642;16,4773666667;20220503 18:27:27;50;5;0,41;2,05;5;0,73;3,65
989;989,647;16,4941166667;20220503 18:27:28;50;5;0,47;2,35;5;0,41;2,05
990;990,644;16,5107333333;20220503 18:27:29;50,5;5;0,63;3,15;5;0,64;3,2
991;991,644;16,5274;20220503 18:27:30;50,75;5;0,45;2,25;5;0,75;3,75
992;992,644;16,5440666667;20220503 18:27:31;51;5;0,41;2,05;5;0,76;3,8
993;993,646;16,5607666667;20220503 18:27:32;51,75;5;0,41;2,05;5;0,65;3,25
994;994,644;16,5774;20220503 18:27:33;52,75;5;0,49;2,45;5;0,63;3,15
995;995,643;16,59405;20220503 18:27:34;53,5;5;0,45;2,25;5;0,65;3,25
996;996,642;16,6107;20220503 18:27:35;53,75;5;0,49;2,45;5;0,72;3,6
997;997,644;16,6274;20220503 18:27:36;54;5;0,44;2,2;5;0,65;3,25
998;998,646;16,6441;20220503 18:27:37;54;5;0,41;2,05;5;0,54;2,7
999;999,643;16,6607166667;20220503 18:27:38;54,5;5;0,41;2,05;5;0,41;2,05
1000;1000,647;16,67745;20220503 18:27:39;54,5;5;0,41;2,05;5;0,82;4,1
1001;1001,642;16,6940333333;20220503 18:27:40;54;5;0,47;2,35;5;0,74;3,7
1002;1002,647;16,7107833333;20220503 18:27:41;54;5;0,41;2,05;5;0,48;2,4
1003;1003,644;16,7274;20220503 18:27:42;54,5;5;0,41;2,05;5;0,41;2,05
1004;1004,647;16,7441166667;20220503 18:27:43;54,75;5;0,41;2,05;5;0,77;3,85
1005;1005,646;16,7607666667;20220503 18:27:44;54;5;0,41;2,05;5;0,67;3,35
1006;1006,643;16,7773833333;20220503 18:27:45;54,5;5;0,41;2,05;5;0,41;2,05
1007;1007,646;16,7941;20220503 18:27:46;54,75;5;0,41;2,05;5;0,51;2,55
1008;1008,642;16,8107;20220503 18:27:47;54,25;5;0,41;2,05;5;0,7;3,5
1009;1009,642;16,8273666667;20220503 18:27:48;54,25;5;0,41;2,05;5;0,77;3,85
1010;1010,647;16,8441166667;20220503 18:27:49;54,5;5;0,41;2,05;5;0,5;2,5
1011;1011,647;16,8607833333;20220503 18:27:50;55;5;0,41;2,05;5;0,41;2,05
1012;1012,645;16,8774166667;20220503 18:27:51;54,75;5;0,41;2,05;5;0,81;4,05
1013;1013,642;16,8940333333;20220503 18:27:52;54,5;5;0,43;2,15;5;0,7;3,5
1014;1014,647;16,9107833333;20220503 18:27:53;54,75;5;0,41;2,05;5;0,7;3,5
1015;1015,646;16,9274333333;20220503 18:27:54;55,25;5;0,41;2,05;5;0,45;2,25
1016;1016,645;16,9440833333;20220503 18:27:55;55,5;5;0,41;2,05;5;0,79;3,95
1017;1017,647;16,9607833333;20220503 18:27:56;55,75;5;0,45;2,25;5;0,84;4,2
1018;1018,647;16,97745;20220503 18:27:57;56;5;0,41;2,05;5;0,5;2,5
1019;1019,644;16,9940666667;20220503 18:27:58;56;5;0,41;2,05;5;0,8;4
1020;1020,643;17,0107166667;20220503 18:27:59;55,75;5;0,41;2,05;5;0,82;4,1
1021;1021,646;17,0274333333;20220503 18:28:00;55,75;5;0,41;2,05;5;0,7;3,5
1022;1022,646;17,0441;20220503 18:28:01;56,25;5;0,41;2,05;5;0,66;3,3
1023;1023,647;17,0607833333;20220503 18:28:02;56,25;5;0,41;2,05;5;0,5;2,5
1024;1024,645;17,0774166667;20220503 18:28:03;56,25;5;0,41;2,05;5;0,5;2,5
1025;1025,647;17,0941166667;20220503 18:28:04;56,25;5;0,41;2,05;5;0,8;4
1026;1026,644;17,1107333333;20220503 18:28:05;55,75;5;0,41;2,05;5;0,79;3,95
1027;1027,643;17,1273833333;20220503 18:28:06;56;5;0,41;2,05;5;0,68;3,4
1028;1028,642;17,1440333333;20220503 18:28:07;56,5;5;0,62;3,1;5;0,69;3,45
1029;1029,644;17,1607333333;20220503 18:28:08;56,75;5;0,41;2,05;5;0,5;2,5
