"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
828;828,351;13,80585;20220503 13:12:35;49,75;5;0,41;2,05;5;0,44;2,2
829;829,355;13,8225833333;20220503 13:12:36;50;5;0,6;3;5;0,64;3,2
830;830,352;13,8392;20220503 13:12:37;50,25;5;0,63;3,15;5;0,71;3,55
831;831,353;13,8558833333;20220503 13:12:38;50,75;5;0,47;2,35;5;0,73;3,65
832;832,352;13,8725333333;20220503 13:12:39;51,25;5;0,47;2,35;5;0,73;3,65
833;833,351;13,8891833333;20220503 13:12:40;51,75;5;0,46;2,3;5;0,56;2,8
834;834,354;13,9059;20220503 13:12:41;52,5;5;0,41;2,05;5;0,85;4,25
835;835,354;13,9225666667;20220503 13:12:42;52,75;5;0,49;2,45;5;0,61;3,05
836;836,354;13,9392333333;20220503 13:12:43;53;5;0,52;2,6;5;0,72;3,6
837;837,355;13,9559166667;20220503 13:12:44;53,25;5;0,5;2,5;5;0,58;2,9
838;838,351;13,9725166667;20220503 13:12:45;53,75;5;0,47;2,35;5;0,76;3,8
839;839,352;13,9892;20220503 13:12:46;54,5;5;0,47;2,35;5;0,77;3,85
840;840,351;14,00585;20220503 13:12:47;54,75;5;0,47;2,35;5;0,77;3,85
841;841,354;14,0225666667;20220503 13:12:48;55;5;0,47;2,35;5;0,78;3,9
842;842,352;14,0392;20220503 13:12:49;55,5;5;0,47;2,35;5;0,84;4,2
843;843,353;14,0558833333;20220503 13:12:50;56;5;0,47;2,35;5;0,78;3,9
844;844,352;14,0725333333;20220503 13:12:51;56,25;5;0,47;2,35;5;0,84;4,2
845;845,355;14,08925;20220503 13:12:52;56,5;5;0,41;2,05;5;0,74;3,7
846;846,353;14,1058833333;20220503 13:12:53;56,5;5;0,41;2,05;5;0,41;2,05
847;847,352;14,1225333333;20220503 13:12:54;56,5;5;0,41;2,05;5;0,51;2,55
848;848,351;14,1391833333;20220503 13:12:55;55,5;5;0,41;2,05;5;0,66;3,3
849;849,355;14,1559166667;20220503 13:12:56;55,75;5;0,41;2,05;5;0,5;2,5
850;850,355;14,1725833333;20220503 13:12:57;55,5;5;0,41;2,05;5;0,41;2,05
851;851,353;14,1892166667;20220503 13:12:58;55;5;0,41;2,05;5;0,84;4,2
852;852,352;14,2058666667;20220503 13:12:59;54,75;5;0,41;2,05;5;0,49;2,45
853;853,351;14,2225166667;20220503 13:13:00;55,25;5;0,41;2,05;5;0,41;2,05
854;854,355;14,23925;20220503 13:13:01;55,25;5;0,43;2,15;5;0,77;3,85
855;855,352;14,2558666667;20220503 13:13:02;55;5;0,41;2,05;5;0,74;3,7
856;856,354;14,2725666667;20220503 13:13:03;55,25;5;0,41;2,05;5;0,48;2,4
857;857,352;14,2892;20220503 13:13:04;55,5;5;0,41;2,05;5;0,41;2,05
858;858,351;14,30585;20220503 13:13:05;55,5;5;0,41;2,05;5;0,41;2,05
859;859,351;14,3225166667;20220503 13:13:06;55;5;0,47;2,35;5;0,87;4,35
860;860,351;14,3391833333;20220503 13:13:07;55,5;5;0,41;2,05;5;0,64;3,2
861;861,352;14,3558666667;20220503 13:13:08;55,75;5;0,41;2,05;5;0,41;2,05
862;862,354;14,3725666667;20220503 13:13:09;55,25;5;0,46;2,3;5;0,74;3,7
863;863,354;14,3892333333;20220503 13:13:10;55,25;5;0,41;2,05;5;0,5;2,5
864;864,351;14,40585;20220503 13:13:11;55,75;5;0,41;2,05;5;0,44;2,2
865;865,351;14,4225166667;20220503 13:13:12;55,75;5;0,41;2,05;5;0,75;3,75
866;866,352;14,4392;20220503 13:13:13;55,25;5;0,47;2,35;5;0,73;3,65
867;867,351;14,45585;20220503 13:13:14;55,25;5;0,47;2,35;5;0,84;4,2
868;868,351;14,4725166667;20220503 13:13:15;55,75;5;0,41;2,05;5;0,66;3,3
869;869,351;14,4891833333;20220503 13:13:16;56,5;5;0,41;2,05;5;0,67;3,35
870;870,353;14,5058833333;20220503 13:13:17;57,25;5;0,41;2,05;5;0,68;3,4
871;871,351;14,5225166667;20220503 13:13:18;57,25;5;0,41;2,05;5;0,48;2,4
872;872,353;14,5392166667;20220503 13:13:19;57,25;5;0,41;2,05;5;0,41;2,05
873;873,351;14,55585;20220503 13:13:20;56,75;5;0,41;2,05;5;0,76;3,8
874;874,352;14,5725333333;20220503 13:13:21;56;5;0,41;2,05;5;0,85;4,25
875;875,355;14,58925;20220503 13:13:22;56,5;5;0,41;2,05;5;0,7;3,5
876;876,356;14,6059333333;20220503 13:13:23;56,5;5;0,41;2,05;5;0,82;4,1
