"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
0;0,789;0,01315;20220503 18:39:59;50,75;5;0,41;2,05;5;0,41;2,05
1;1,791;0,02985;20220503 18:40:00;50,75;5;0,41;2,05;5;0,41;2,05
2;2,793;0,04655;20220503 18:40:01;50,75;5;0,41;2,05;5;0,41;2,05
3;3,792;0,0632;20220503 18:40:02;51;5;0,41;2,05;5;0,41;2,05
4;4,789;0,0798166667;20220503 18:40:03;50,75;5;0,41;2,05;5;0,57;2,85
5;5,794;0,0965666667;20220503 18:40:04;50,75;5;0,41;2,05;5;0,43;2,15
6;6,792;0,1132;20220503 18:40:05;51;5;0,41;2,05;5;0,41;2,05
7;7,792;0,1298666667;20220503 18:40:06;51;5;0,41;2,05;5;0,41;2,05
8;8,79;0,1465;20220503 18:40:07;51;5;0,41;2,05;5;0,41;2,05
9;9,793;0,1632166667;20220503 18:40:08;51;5;0,4;2;5;0,41;2,05
10;10,79;0,1798333333;20220503 18:40:09;51;5;0,41;2,05;5;0,41;2,05
11;11,79;0,1965;20220503 18:40:10;51;5;0,41;2,05;5;0,41;2,05
12;12,791;0,2131833333;20220503 18:40:11;50,75;5;0,41;2,05;5;0,41;2,05
13;13,789;0,2298166667;20220503 18:40:12;50,75;5;0,41;2,05;5;0,41;2,05
14;14,791;0,2465166667;20220503 18:40:13;50,75;5;0,41;2,05;5;0,41;2,05
15;15,791;0,2631833333;20220503 18:40:14;50,75;5;0,41;2,05;5;0,41;2,05
16;16,793;0,2798833333;20220503 18:40:15;50,5;5;0,41;2,05;5;0,41;2,05
17;17,793;0,29655;20220503 18:40:16;50,75;5;0,41;2,05;5;0,41;2,05
18;18,793;0,3132166667;20220503 18:40:17;50,75;5;0,41;2,05;5;0,41;2,05
19;19,791;0,32985;20220503 18:40:18;50,75;5;0,41;2,05;5;0,41;2,05
20;20,791;0,3465166667;20220503 18:40:19;50,5;5;0,41;2,05;5;0,41;2,05
21;21,794;0,3632333333;20220503 18:40:20;50,75;5;0,41;2,05;5;0,41;2,05
22;22,789;0,3798166667;20220503 18:40:21;50,75;5;0,41;2,05;5;0,41;2,05
23;23,79;0,3965;20220503 18:40:22;50,5;5;0,41;2,05;5;0,41;2,05
24;24,789;0,41315;20220503 18:40:23;50,5;5;0,41;2,05;5;0,41;2,05
25;25,79;0,4298333333;20220503 18:40:24;50,5;5;0,41;2,05;5;0,41;2,05
26;26,79;0,4465;20220503 18:40:25;50,5;5;0,41;2,05;5;0,41;2,05
27;27,794;0,4632333333;20220503 18:40:26;50,5;5;0,41;2,05;5;0,41;2,05
28;28,792;0,4798666667;20220503 18:40:27;50,5;5;0,41;2,05;5;0,41;2,05
29;29,789;0,4964833333;20220503 18:40:28;50,25;5;0,41;2,05;5;0,41;2,05
30;30,793;0,5132166667;20220503 18:40:29;50,5;5;0,41;2,05;5;0,41;2,05
31;31,79;0,5298333333;20220503 18:40:30;50,25;5;0,41;2,05;5;0,41;2,05
