"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
778;778,465;12,9744166667;20220506 13:54:14;49,5;5;0,41;2,05;5;0,69;3,45
779;779,468;12,9911333333;20220506 13:54:15;49,5;5;0,52;2,6;5;0,49;2,45
780;780,465;13,00775;20220506 13:54:16;50;5;0,42;2,1;5;0,58;2,9
781;781,463;13,0243833333;20220506 13:54:17;51;5;0,49;2,45;5;0,68;3,4
782;782,466;13,0411;20220506 13:54:18;51,25;5;0,43;2,15;5;0,74;3,7
783;783,467;13,0577833333;20220506 13:54:19;51,75;5;0,49;2,45;5;0,59;2,95
784;784,464;13,0744;20220506 13:54:20;52;5;0,49;2,45;5;0,69;3,45
785;785,464;13,0910666667;20220506 13:54:21;52,25;5;0,47;2,35;5;0,77;3,85
786;786,464;13,1077333333;20220506 13:54:22;52,5;5;0,41;2,05;5;0,41;2,05
787;787,465;13,1244166667;20220506 13:54:23;52,5;5;0,41;2,05;5;0,41;2,05
788;788,466;13,1411;20220506 13:54:24;52,25;5;0,41;2,05;5;0,65;3,25
789;789,463;13,1577166667;20220506 13:54:25;52,25;5;0,44;2,2;5;0,56;2,8
790;790,464;13,1744;20220506 13:54:26;52,25;5;0,41;2,05;5;0,8;4
791;791,463;13,19105;20220506 13:54:27;52,25;5;0,41;2,05;5;0,49;2,45
792;792,464;13,2077333333;20220506 13:54:28;52,5;5;0,41;2,05;5;0,41;2,05
793;793,467;13,22445;20220506 13:54:29;52,25;5;0,41;2,05;5;0,75;3,75
794;794,467;13,2411166667;20220506 13:54:30;52,25;5;0,41;2,05;5;0,49;2,45
795;795,468;13,2578;20220506 13:54:31;52,5;5;0,41;2,05;5;0,43;2,15
796;796,464;13,2744;20220506 13:54:32;52,25;5;0,42;2,1;5;0,73;3,65
797;797,468;13,2911333333;20220506 13:54:33;52,25;5;0,41;2,05;5;0,41;2,05
798;798,465;13,30775;20220506 13:54:34;52,5;5;0,41;2,05;5;0,6;3
799;799,463;13,3243833333;20220506 13:54:35;52,25;5;0,41;2,05;5;0,52;2,6
800;800,468;13,3411333333;20220506 13:54:36;52,5;5;0,41;2,05;5;0,41;2,05
801;801,464;13,3577333333;20220506 13:54:37;52,5;5;0,43;2,15;5;0,49;2,45
802;802,464;13,3744;20220506 13:54:38;52,25;5;0,41;2,05;5;0,45;2,25
803;803,464;13,3910666667;20220506 13:54:39;52,5;5;0,41;2,05;5;0,68;3,4
804;804,464;13,4077333333;20220506 13:54:40;52;5;0,62;3,1;5;0,62;3,1
805;805,468;13,4244666667;20220506 13:54:41;52,5;5;0,41;2,05;5;0,49;2,45
