"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
443;443,464;7,3910666667;20220506 13:48:39;49,25;5;0,41;2,05;5;0,65;3,25
444;444,467;7,4077833333;20220506 13:48:40;49,25;5;0,52;2,6;5;0,41;2,05
445;445,465;7,4244166667;20220506 13:48:41;49,75;5;0,5;2,5;5;0,61;3,05
446;446,465;7,4410833333;20220506 13:48:42;49,75;5;0,43;2,15;5;0,7;3,5
447;447,468;7,4578;20220506 13:48:43;50,25;5;0,45;2,25;5;0,81;4,05
448;448,464;7,4744;20220506 13:48:44;51;5;0,49;2,45;5;0,74;3,7
449;449,467;7,4911166667;20220506 13:48:45;51,5;5;0,55;2,75;5;0,66;3,3
450;450,467;7,5077833333;20220506 13:48:46;51,75;5;0,45;2,25;5;0,66;3,3
451;451,465;7,5244166667;20220506 13:48:47;52;5;0,41;2,05;5;0,41;2,05
452;452,464;7,5410666667;20220506 13:48:49;52,25;5;0,41;2,05;5;0,49;2,45
453;453,549;7,55915;20220506 13:48:49;51,75;5;0,41;2,05;5;0,49;2,45
454;454,463;7,5743833333;20220506 13:48:50;52;5;0,41;2,05;5;0,49;2,45
455;455,463;7,59105;20220506 13:48:51;52;5;0,41;2,05;5;0,73;3,65
456;456,464;7,6077333333;20220506 13:48:52;51,75;5;0,41;2,05;5;0,49;2,45
457;457,463;7,6243833333;20220506 13:48:53;52,25;5;0,41;2,05;5;0,41;2,05
458;458,465;7,6410833333;20220506 13:48:54;52;5;0,41;2,05;5;0,81;4,05
459;459,463;7,6577166667;20220506 13:48:55;51,75;5;0,41;2,05;5;0,49;2,45
460;460,463;7,6743833333;20220506 13:48:56;52,25;5;0,41;2,05;5;0,41;2,05
461;461,464;7,6910666667;20220506 13:48:57;52,25;5;0,44;2,2;5;0,75;3,75
462;462,468;7,7078;20220506 13:48:58;52;5;0,41;2,05;5;0,49;2,45
463;463,466;7,7244333333;20220506 13:48:59;52,25;5;0,41;2,05;5;0,65;3,25
464;464,465;7,7410833333;20220506 13:49:00;52,25;5;0,43;2,15;5;0,76;3,8
465;465,465;7,75775;20220506 13:49:01;52,25;5;0,41;2,05;5;0,47;2,35
466;466,467;7,77445;20220506 13:49:02;52,25;5;0,45;2,25;5;0,72;3,6
467;467,464;7,7910666667;20220506 13:49:03;52;5;0,41;2,05;5;0,51;2,55
468;468,468;7,8078;20220506 13:49:04;52,25;5;0,41;2,05;5;0,41;2,05
469;469,467;7,82445;20220506 13:49:05;52,25;5;0,49;2,45;5;0,69;3,45
470;470,463;7,84105;20220506 13:49:06;52;5;0,45;2,25;5;0,46;2,3
