"index";"seconds";"minutes";"dateTime";"cli_temp";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
0;0,463;0,0077166667;20220506 13:41:16;49;5;0,41;2,05;5;0,41;2,05
1;1,467;0,02445;20220506 13:41:17;49;5;0,41;2,05;5;0,4;2
2;2,468;0,0411333333;20220506 13:41:18;49,25;5;0,4;2;5;0,49;2,45
3;3,467;0,0577833333;20220506 13:41:19;49,25;5;0,41;2,05;5;0,41;2,05
4;4,464;0,0744;20220506 13:41:20;49,5;5;0,4;2;5;0,41;2,05
5;5,468;0,0911333333;20220506 13:41:21;49,25;5;0,4;2;5;0,41;2,05
6;6,467;0,1077833333;20220506 13:41:22;49,5;5;0,41;2,05;5;0,41;2,05
7;7,463;0,1243833333;20220506 13:41:23;49,25;5;0,41;2,05;5;0,41;2,05
8;8,466;0,1411;20220506 13:41:24;49,25;5;0,41;2,05;5;0,41;2,05
9;9,465;0,15775;20220506 13:41:25;49,25;5;0,41;2,05;5;0,41;2,05
10;10,464;0,1744;20220506 13:41:26;49,25;5;0,41;2,05;5;0,41;2,05
11;11,465;0,1910833333;20220506 13:41:27;49,25;5;0,41;2,05;5;0,41;2,05
12;12,464;0,2077333333;20220506 13:41:28;49,25;5;0,41;2,05;5;0,41;2,05
13;13,463;0,2243833333;20220506 13:41:29;49,25;5;0,41;2,05;5;0,41;2,05
14;14,464;0,2410666667;20220506 13:41:30;49,25;5;0,41;2,05;5;0,4;2
15;15,464;0,2577333333;20220506 13:41:31;49,25;5;0,4;2;5;0,41;2,05
16;16,464;0,2744;20220506 13:41:32;49,5;5;0,4;2;5;0,41;2,05
17;17,467;0,2911166667;20220506 13:41:33;49,25;5;0,41;2,05;5;0,41;2,05
18;18,463;0,3077166667;20220506 13:41:34;49;5;0,4;2;5;0,41;2,05
19;19,463;0,3243833333;20220506 13:41:35;49;5;0,4;2;5;0,41;2,05
20;20,466;0,3411;20220506 13:41:36;49,25;5;0,41;2,05;5;0,4;2
21;21,466;0,3577666667;20220506 13:41:37;49;5;0,4;2;5;0,41;2,05
22;22,465;0,3744166667;20220506 13:41:38;49;5;0,41;2,05;5;0,41;2,05
23;23,466;0,3911;20220506 13:41:39;49,25;5;0,4;2;5;0,41;2,05
24;24,468;0,4078;20220506 13:41:40;49;5;0,41;2,05;5;0,41;2,05
25;25,464;0,4244;20220506 13:41:41;49;5;0,41;2,05;5;0,41;2,05
26;26,463;0,44105;20220506 13:41:42;49;5;0,41;2,05;5;0,41;2,05
27;27,467;0,4577833333;20220506 13:41:43;49;5;0,41;2,05;5;0,41;2,05
28;28,467;0,47445;20220506 13:41:44;49;5;0,41;2,05;5;0,41;2,05
29;29,467;0,4911166667;20220506 13:41:45;49;5;0,4;2;5;0,41;2,05
30;30,467;0,5077833333;20220506 13:41:46;49;5;0,41;2,05;5;0,41;2,05
31;31,464;0,5244;20220506 13:41:47;49;5;0,41;2,05;5;0,41;2,05
32;32,464;0,5410666667;20220506 13:41:48;49;5;0,4;2;5;0,41;2,05
33;33,466;0,5577666667;20220506 13:41:49;49;5;0,4;2;5;0,41;2,05
34;34,466;0,5744333333;20220506 13:41:50;49;5;0,4;2;5;0,41;2,05
35;35,463;0,59105;20220506 13:41:51;49;5;0,41;2,05;5;0,41;2,05
36;36,468;0,6078;20220506 13:41:52;49;5;0,4;2;5;0,41;2,05
37;37,466;0,6244333333;20220506 13:41:53;49,25;5;0,41;2,05;5;0,41;2,05
38;38,467;0,6411166667;20220506 13:41:54;49;5;0,4;2;5;0,41;2,05
39;39,464;0,6577333333;20220506 13:41:55;49;5;0,41;2,05;5;0,41;2,05
40;40,467;0,67445;20220506 13:41:56;49;5;0,4;2;5;0,41;2,05
41;41,463;0,69105;20220506 13:41:57;48,75;5;0,4;2;5;0,41;2,05
42;42,465;0,70775;20220506 13:41:58;49;5;0,4;2;5;0,41;2,05
43;43,464;0,7244;20220506 13:41:59;49;5;0,41;2,05;5;0,41;2,05
44;44,467;0,7411166667;20220506 13:42:00;49;5;0,41;2,05;5;0,41;2,05
45;45,467;0,7577833333;20220506 13:42:01;49;5;0,41;2,05;5;0,41;2,05
46;46,464;0,7744;20220506 13:42:02;49;5;0,41;2,05;5;0,41;2,05
47;47,468;0,7911333333;20220506 13:42:03;49;5;0,41;2,05;5;0,4;2
48;48,465;0,80775;20220506 13:42:04;49;5;0,41;2,05;5;0,41;2,05
49;49,468;0,8244666667;20220506 13:42:05;49,25;5;0,4;2;5;0,41;2,05
50;50,463;0,84105;20220506 13:42:06;49;5;0,41;2,05;5;0,41;2,05
51;51,463;0,8577166667;20220506 13:42:07;49;5;0,4;2;5;0,41;2,05
52;52,468;0,8744666667;20220506 13:42:08;49,25;5;0,41;2,05;5;0,41;2,05
53;53,463;0,89105;20220506 13:42:09;49,25;5;0,4;2;5;0,41;2,05
54;54,463;0,9077166667;20220506 13:42:10;49;5;0,4;2;5;0,41;2,05
