"index";"seconds";"minutes";"dateTime";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
2429;2429,3;40,4883333333;20220426 14:51:40;5;0,4;2;5;0,58;2,9
2430;2430,301;40,5050166667;20220426 14:51:41;5;0,62;3,1;5;0,54;2,7
2431;2431,301;40,5216833333;20220426 14:51:42;5;0,63;3,15;5;0,63;3,15
2432;2432,302;40,5383666667;20220426 14:51:43;5;0,41;2,05;5;0,64;3,2
2433;2433,299;40,5549833333;20220426 14:51:44;5;0,41;2,05;5;0,53;2,65
2434;2434,302;40,5717;20220426 14:51:45;5;0,49;2,45;5;0,49;2,45
2435;2435,302;40,5883666667;20220426 14:51:46;5;0,41;2,05;5;0,49;2,45
2436;2436,301;40,6050166667;20220426 14:51:47;5;0,49;2,45;5;0,41;2,05
2437;2437,301;40,6216833333;20220426 14:51:48;5;0,46;2,3;5;0,77;3,85
2438;2438,301;40,63835;20220426 14:51:49;5;0,47;2,35;5;0,77;3,85
2439;2439,302;40,6550333333;20220426 14:51:50;5;0,45;2,25;5;0,88;4,4
2440;2440,299;40,67165;20220426 14:51:51;5;0,62;3,1;5;0,63;3,15
2441;2441,298;40,6883;20220426 14:51:52;5;0,63;3,15;5;0,71;3,55
2442;2442,302;40,7050333333;20220426 14:51:53;5;0,43;2,15;5;0,68;3,4
2443;2443,299;40,72165;20220426 14:51:54;5;0,63;3,15;5;0,58;2,9
2444;2444,301;40,73835;20220426 14:51:55;5;0,49;2,45;5;0,64;3,2
2445;2445,299;40,7549833333;20220426 14:51:56;5;0,63;3,15;5;0,49;2,45
2446;2446,302;40,7717;20220426 14:51:57;5;0,47;2,35;5;0,52;2,6
2447;2447,302;40,7883666667;20220426 14:51:58;5;0,51;2,55;5;0,48;2,4
2448;2448,3;40,805;20220426 14:51:59;5;0,46;2,3;5;0,73;3,65
2449;2449,302;40,8217;20220426 14:52:00;5;0,41;2,05;5;0,73;3,65
2450;2450,3;40,8383333333;20220426 14:52:01;5;0,47;2,35;5;0,82;4,1
2451;2451,301;40,8550166667;20220426 14:52:02;5;0,45;2,25;5;0,75;3,75
2452;2452,298;40,8716333333;20220426 14:52:03;5;0,41;2,05;5;0,78;3,9
2453;2453,303;40,8883833333;20220426 14:52:04;5;0,41;2,05;5;0,76;3,8
2454;2454,299;40,9049833333;20220426 14:52:05;5;0,41;2,05;5;0,77;3,85
2455;2455,301;40,9216833333;20220426 14:52:06;5;0,45;2,25;5;0,76;3,8
2456;2456,302;40,9383666667;20220426 14:52:07;5;0,46;2,3;5;0,81;4,05
2457;2457,3;40,955;20220426 14:52:08;5;0,4;2;5;0,75;3,75
2458;2458,3;40,9716666667;20220426 14:52:09;5;0,41;2,05;5;0,76;3,8
2459;2459,298;40,9883;20220426 14:52:10;5;0,45;2,25;5;0,76;3,8
2460;2460,302;41,0050333333;20220426 14:52:11;5;0,41;2,05;5;0,78;3,9
2461;2461,299;41,02165;20220426 14:52:12;5;0,41;2,05;5;0,81;4,05
2462;2462,299;41,0383166667;20220426 14:52:13;5;0,41;2,05;5;0,75;3,75
2463;2463,302;41,0550333333;20220426 14:52:14;5;0,47;2,35;5;0,75;3,75
2464;2464,302;41,0717;20220426 14:52:15;5;0,41;2,05;5;0,68;3,4
2465;2465,303;41,0883833333;20220426 14:52:16;5;0,41;2,05;5;0,74;3,7
2466;2466,302;41,1050333333;20220426 14:52:17;5;0,41;2,05;5;0,63;3,15
2467;2467,302;41,1217;20220426 14:52:18;5;0,41;2,05;5;0,72;3,6
2468;2468,301;41,13835;20220426 14:52:19;5;0,45;2,25;5;0,77;3,85
2469;2469,302;41,1550333333;20220426 14:52:20;5;0,4;2;5;0,74;3,7
2470;2470,298;41,1716333333;20220426 14:52:21;5;0,41;2,05;5;0,75;3,75
2471;2471,301;41,18835;20220426 14:52:22;5;0,41;2,05;5;0,63;3,15
2472;2472,3;41,205;20220426 14:52:23;5;0,43;2,15;5;0,66;3,3
2473;2473,299;41,22165;20220426 14:52:24;5;0,41;2,05;5;0,78;3,9
2474;2474,302;41,2383666667;20220426 14:52:25;5;0,41;2,05;5;0,79;3,95
2475;2475,302;41,2550333333;20220426 14:52:26;5;0,41;2,05;5;0,79;3,95
2476;2476,301;41,2716833333;20220426 14:52:27;5;0,41;2,05;5;0,65;3,25
