"index";"seconds";"minutes";"dateTime";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1919;1919,298;31,9883;20220426 14:43:10;5;0,41;2,05;5;0,8;4
1920;1920,302;32,0050333333;20220426 14:43:11;5;0,44;2,2;5;0,64;3,2
1921;1921,301;32,0216833333;20220426 14:43:12;5;0,4;2;5;0,78;3,9
1922;1922,299;32,0383166667;20220426 14:43:13;5;0,41;2,05;5;0,79;3,95
1923;1923,298;32,0549666667;20220426 14:43:14;5;0,41;2,05;5;0,63;3,15
1924;1924,303;32,0717166667;20220426 14:43:15;5;0,45;2,25;5;0,72;3,6
1925;1925,299;32,0883166667;20220426 14:43:16;5;0,47;2,35;5;0,8;4
1926;1926,298;32,1049666667;20220426 14:43:17;5;0,46;2,3;5;0,8;4
1927;1927,298;32,1216333333;20220426 14:43:18;5;0,4;2;5;0,75;3,75
1928;1928,302;32,1383666667;20220426 14:43:19;5;0,4;2;5;0,69;3,45
1929;1929,299;32,1549833333;20220426 14:43:20;5;0,41;2,05;5;0,74;3,7
1930;1930,298;32,1716333333;20220426 14:43:21;5;0,41;2,05;5;0,74;3,7
1931;1931,302;32,1883666667;20220426 14:43:22;5;0,4;2;5;0,75;3,75
1932;1932,303;32,20505;20220426 14:43:23;5;0,45;2,25;5;0,66;3,3
1933;1933,298;32,2216333333;20220426 14:43:24;5;0,41;2,05;5;0,8;4
1934;1934,299;32,2383166667;20220426 14:43:25;5;0,4;2;5;0,75;3,75
1935;1935,301;32,2550166667;20220426 14:43:26;5;0,41;2,05;5;0,81;4,05
1936;1936,301;32,2716833333;20220426 14:43:27;5;0,41;2,05;5;0,79;3,95
1937;1937,302;32,2883666667;20220426 14:43:28;5;0,45;2,25;5;0,78;3,9
1938;1938,302;32,3050333333;20220426 14:43:29;5;0,41;2,05;5;0,71;3,55
1939;1939,3;32,3216666667;20220426 14:43:30;5;0,41;2,05;5;0,77;3,85
1940;1940,299;32,3383166667;20220426 14:43:31;5;0,41;2,05;5;0,69;3,45
1941;1941,302;32,3550333333;20220426 14:43:32;5;0,41;2,05;5;0,75;3,75
1942;1942,301;32,3716833333;20220426 14:43:33;5;0,41;2,05;5;0,78;3,9
1943;1943,301;32,38835;20220426 14:43:34;5;0,41;2,05;5;0,77;3,85
1944;1944,298;32,4049666667;20220426 14:43:35;5;0,41;2,05;5;0,73;3,65
1945;1945,303;32,4217166667;20220426 14:43:36;5;0,41;2,05;5;0,76;3,8
1946;1946,302;32,4383666667;20220426 14:43:37;5;0,41;2,05;5;0,75;3,75
1947;1947,302;32,4550333333;20220426 14:43:38;5;0,41;2,05;5;0,78;3,9
1948;1948,298;32,4716333333;20220426 14:43:39;5;0,45;2,25;5;0,89;4,45
1949;1949,301;32,48835;20220426 14:43:40;5;0,41;2,05;5;0,82;4,1
1950;1950,299;32,5049833333;20220426 14:43:41;5;0,4;2;5;0,76;3,8
1951;1951,301;32,5216833333;20220426 14:43:42;5;0,4;2;5;0,67;3,35
1952;1952,302;32,5383666667;20220426 14:43:43;5;0,4;2;5;0,74;3,7
1953;1953,3;32,555;20220426 14:43:44;5;0,4;2;5;0,78;3,9
1954;1954,298;32,5716333333;20220426 14:43:45;5;0,41;2,05;5;0,73;3,65
1955;1955,3;32,5883333333;20220426 14:43:46;5;0,4;2;5;0,75;3,75
1956;1956,301;32,6050166667;20220426 14:43:47;5;0,41;2,05;5;0,84;4,2
1957;1957,299;32,62165;20220426 14:43:48;5;0,43;2,15;5;0,65;3,25
1958;1958,303;32,6383833333;20220426 14:43:49;5;0,41;2,05;5;0,75;3,75
1959;1959,302;32,6550333333;20220426 14:43:50;5;0,4;2;5;0,79;3,95
1960;1960,303;32,6717166667;20220426 14:43:51;5;0,41;2,05;5;0,8;4
1961;1961,299;32,6883166667;20220426 14:43:52;5;0,4;2;5;0,74;3,7
1962;1962,304;32,7050666667;20220426 14:43:53;5;0,4;2;5;0,76;3,8
1963;1963,303;32,7217166667;20220426 14:43:54;5;0,4;2;5;0,82;4,1
1964;1964,299;32,7383166667;20220426 14:43:55;5;0,41;2,05;5;0,8;4
1965;1965,303;32,75505;20220426 14:43:56;5;0,43;2,15;5;0,81;4,05
1966;1966,302;32,7717;20220426 14:43:57;5;0,41;2,05;5;0,75;3,75
1967;1967,3;32,7883333333;20220426 14:43:58;5;0,4;2;5;0,68;3,4
1968;1968,3;32,805;20220426 14:43:59;5;0,4;2;5;0,68;3,4
1969;1969,298;32,8216333333;20220426 14:44:00;5;0,41;2,05;5;0,74;3,7
1970;1970,301;32,83835;20220426 14:44:01;5;0,45;2,25;5;0,75;3,75
1971;1971,303;32,85505;20220426 14:44:02;5;0,41;2,05;5;0,64;3,2
1972;1972,302;32,8717;20220426 14:44:03;5;0,41;2,05;5;0,74;3,7
1973;1973,302;32,8883666667;20220426 14:44:04;5;0,4;2;5;0,74;3,7
1974;1974,3;32,905;20220426 14:44:05;5;0,41;2,05;5;0,79;3,95
1975;1975,299;32,92165;20220426 14:44:06;5;0,43;2,15;5;0,76;3,8
1976;1976,303;32,9383833333;20220426 14:44:07;5;0,41;2,05;5;0,75;3,75
1977;1977,301;32,9550166667;20220426 14:44:08;5;0,4;2;5;0,79;3,95
1978;1978,302;32,9717;20220426 14:44:09;5;0,44;2,2;5;0,66;3,3
1979;1979,3;32,9883333333;20220426 14:44:10;5;0,4;2;5;0,81;4,05
1980;1980,302;33,0050333333;20220426 14:44:11;5;0,4;2;5;0,83;4,15
1981;1981,301;33,0216833333;20220426 14:44:12;5;0,4;2;5;0,76;3,8
1982;1982,301;33,03835;20220426 14:44:13;5;0,4;2;5;0,73;3,65
1983;1983,299;33,0549833333;20220426 14:44:14;5;0,4;2;5;0,75;3,75
1984;1984,303;33,0717166667;20220426 14:44:15;5;0,4;2;5;0,8;4
1985;1985,301;33,08835;20220426 14:44:16;5;0,41;2,05;5;0,74;3,7
1986;1986,299;33,1049833333;20220426 14:44:17;5;0,46;2,3;5;0,75;3,75
1987;1987,299;33,12165;20220426 14:44:18;5;0,41;2,05;5;0,78;3,9
1988;1988,299;33,1383166667;20220426 14:44:19;5;0,4;2;5;0,83;4,15
1989;1989,303;33,15505;20220426 14:44:20;5;0,41;2,05;5;0,69;3,45
1990;1990,301;33,1716833333;20220426 14:44:21;5;0,4;2;5;0,81;4,05
1991;1991,301;33,18835;20220426 14:44:22;5;0,4;2;5;0,83;4,15
1992;1992,3;33,205;20220426 14:44:23;5;0,41;2,05;5;0,74;3,7
1993;1993,299;33,22165;20220426 14:44:24;5;0,41;2,05;5;0,79;3,95
1994;1994,302;33,2383666667;20220426 14:44:25;5;0,46;2,3;5;0,83;4,15
1995;1995,3;33,255;20220426 14:44:26;5;0,41;2,05;5;0,77;3,85
1996;1996,301;33,2716833333;20220426 14:44:27;5;0,4;2;5;0,66;3,3
1997;1997,303;33,2883833333;20220426 14:44:28;5;0,45;2,25;5;0,8;4
1998;1998,301;33,3050166667;20220426 14:44:29;5;0,41;2,05;5;0,77;3,85
1999;1999,3;33,3216666667;20220426 14:44:30;5;0,41;2,05;5;0,66;3,3
2000;2000,301;33,33835;20220426 14:44:31;5;0,41;2,05;5;0,76;3,8
2001;2001,302;33,3550333333;20220426 14:44:32;5;0,41;2,05;5;0,68;3,4
2002;2002,303;33,3717166667;20220426 14:44:33;5;0,4;2;5;0,82;4,1
2003;2003,298;33,3883;20220426 14:44:34;5;0,45;2,25;5;0,76;3,8
2004;2004,302;33,4050333333;20220426 14:44:35;5;0,4;2;5;0,51;2,55
2005;2005,3;33,4216666667;20220426 14:44:36;5;0,4;2;5;0,7;3,5
2006;2006,302;33,4383666667;20220426 14:44:37;5;0,4;2;5;0,42;2,1
2007;2007,299;33,4549833333;20220426 14:44:38;5;0,4;2;5;0,5;2,5
2008;2008,302;33,4717;20220426 14:44:39;5;0,4;2;5;0,51;2,55
2009;2009,299;33,4883166667;20220426 14:44:40;5;0,4;2;5;0,48;2,4
2010;2010,303;33,50505;20220426 14:44:41;5;0,42;2,1;5;0,46;2,3
2011;2011,299;33,52165;20220426 14:44:42;5;0,4;2;5;0,46;2,3
2012;2012,301;33,53835;20220426 14:44:43;5;0,41;2,05;5;0,46;2,3
2013;2013,299;33,5549833333;20220426 14:44:44;5;0,4;2;5;0,42;2,1
2014;2014,299;33,57165;20220426 14:44:45;5;0,41;2,05;5;0,66;3,3
2015;2015,299;33,5883166667;20220426 14:44:46;5;0,43;2,15;5;0,5;2,5
2016;2016,3;33,605;20220426 14:44:47;5;0,41;2,05;5;0,65;3,25
2017;2017,3;33,6216666667;20220426 14:44:48;5;0,4;2;5;0,44;2,2
2018;2018,298;33,6383;20220426 14:44:49;5;0,41;2,05;5;0,42;2,1
2019;2019,301;33,6550166667;20220426 14:44:50;5;0,62;3,1;5;0,5;2,5
2020;2020,299;33,67165;20220426 14:44:51;5;0,49;2,45;5;0,54;2,7
2021;2021,3;33,6883333333;20220426 14:44:52;5;0,41;2,05;5;0,56;2,8
2022;2022,302;33,7050333333;20220426 14:44:53;5;0,4;2;5;0,47;2,35
