"index";"seconds";"minutes";"dateTime";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
1038;1038,302;17,3050333333;20220426 14:28:29;5;0,45;2,25;5;0,66;3,3
1039;1039,3;17,3216666667;20220426 14:28:30;5;0,4;2;5;0,8;4
1040;1040,301;17,33835;20220426 14:28:31;5;0,4;2;5;0,87;4,35
1041;1041,299;17,3549833333;20220426 14:28:32;5;0,41;2,05;5;0,73;3,65
1042;1042,301;17,3716833333;20220426 14:28:33;5;0,46;2,3;5;0,79;3,95
1043;1043,298;17,3883;20220426 14:28:34;5;0,4;2;5;0,78;3,9
1044;1044,298;17,4049666667;20220426 14:28:35;5;0,4;2;5;0,7;3,5
1045;1045,302;17,4217;20220426 14:28:36;5;0,41;2,05;5;0,79;3,95
1046;1046,302;17,4383666667;20220426 14:28:37;5;0,4;2;5;0,78;3,9
1047;1047,299;17,4549833333;20220426 14:28:38;5;0,4;2;5;0,79;3,95
1048;1048,298;17,4716333333;20220426 14:28:39;5;0,4;2;5;0,75;3,75
1049;1049,302;17,4883666667;20220426 14:28:40;5;0,4;2;5;0,73;3,65
1050;1050,3;17,505;20220426 14:28:41;5;0,4;2;5;0,77;3,85
1051;1051,302;17,5217;20220426 14:28:42;5;0,41;2,05;5;0,81;4,05
1052;1052,302;17,5383666667;20220426 14:28:43;5;0,4;2;5;0,64;3,2
1053;1053,301;17,5550166667;20220426 14:28:44;5;0,45;2,25;5;0,77;3,85
1054;1054,302;17,5717;20220426 14:28:45;5;0,41;2,05;5;0,77;3,85
1055;1055,303;17,5883833333;20220426 14:28:46;5;0,42;2,1;5;0,81;4,05
1056;1056,303;17,60505;20220426 14:28:47;5;0,41;2,05;5;0,63;3,15
1057;1057,298;17,6216333333;20220426 14:28:48;5;0,4;2;5;0,73;3,65
1058;1058,299;17,6383166667;20220426 14:28:49;5;0,4;2;5;0,74;3,7
1059;1059,302;17,6550333333;20220426 14:28:50;5;0,41;2,05;5;0,77;3,85
1060;1060,301;17,6716833333;20220426 14:28:51;5;0,4;2;5;0,73;3,65
1061;1061,299;17,6883166667;20220426 14:28:52;5;0,4;2;5;0,77;3,85
1062;1062,303;17,70505;20220426 14:28:53;5;0,4;2;5;0,79;3,95
1063;1063,301;17,7216833333;20220426 14:28:54;5;0,4;2;5;0,75;3,75
1064;1064,299;17,7383166667;20220426 14:28:55;5;0,4;2;5;0,74;3,7
1065;1065,298;17,7549666667;20220426 14:28:56;5;0,4;2;5;0,82;4,1
1066;1066,302;17,7717;20220426 14:28:57;5;0,4;2;5;0,77;3,85
1067;1067,3;17,7883333333;20220426 14:28:58;5;0,4;2;5;0,79;3,95
1068;1068,3;17,805;20220426 14:28:59;5;0,4;2;5;0,75;3,75
1069;1069,303;17,8217166667;20220426 14:29:00;5;0,4;2;5;0,79;3,95
1070;1070,3;17,8383333333;20220426 14:29:01;5;0,44;2,2;5;0,64;3,2
1071;1071,302;17,8550333333;20220426 14:29:02;5;0,41;2,05;5;0,76;3,8
1072;1072,299;17,87165;20220426 14:29:03;5;0,4;2;5;0,76;3,8
1073;1073,302;17,8883666667;20220426 14:29:04;5;0,4;2;5;0,69;3,45
1074;1074,3;17,905;20220426 14:29:05;5;0,45;2,25;5;0,78;3,9
1075;1075,299;17,92165;20220426 14:29:06;5;0,4;2;5;0,83;4,15
1076;1076,303;17,9383833333;20220426 14:29:07;5;0,4;2;5;0,82;4,1
1077;1077,3;17,955;20220426 14:29:08;5;0,4;2;5;0,83;4,15
1078;1078,299;17,97165;20220426 14:29:09;5;0,45;2,25;5;0,64;3,2
1079;1079,299;17,9883166667;20220426 14:29:10;5;0,4;2;5;0,79;3,95
1080;1080,302;18,0050333333;20220426 14:29:11;5;0,4;2;5;0,81;4,05
1081;1081,3;18,0216666667;20220426 14:29:12;5;0,4;2;5;0,78;3,9
1082;1082,299;18,0383166667;20220426 14:29:13;5;0,4;2;5;0,77;3,85
1083;1083,303;18,05505;20220426 14:29:14;5;0,4;2;5;0,8;4
1084;1084,301;18,0716833333;20220426 14:29:15;5;0,4;2;5;0,63;3,15
1085;1085,298;18,0883;20220426 14:29:16;5;0,4;2;5;0,64;3,2
1086;1086,299;18,1049833333;20220426 14:29:17;5;0,4;2;5;0,75;3,75
1087;1087,302;18,1217;20220426 14:29:18;5;0,4;2;5;0,78;3,9
1088;1088,301;18,13835;20220426 14:29:19;5;0,4;2;5;0,63;3,15
1089;1089,302;18,1550333333;20220426 14:29:20;5;0,4;2;5;0,74;3,7
1090;1090,303;18,1717166667;20220426 14:29:21;5;0,4;2;5;0,77;3,85
1091;1091,3;18,1883333333;20220426 14:29:22;5;0,4;2;5;0,74;3,7
1092;1092,298;18,2049666667;20220426 14:29:23;5;0,4;2;5;0,79;3,95
1093;1093,299;18,22165;20220426 14:29:24;5;0,4;2;5;0,64;3,2
1094;1094,302;18,2383666667;20220426 14:29:25;5;0,4;2;5;0,82;4,1
1095;1095,301;18,2550166667;20220426 14:29:26;5;0,4;2;5;0,75;3,75
1096;1096,299;18,27165;20220426 14:29:27;5;0,4;2;5;0,76;3,8
1097;1097,303;18,2883833333;20220426 14:29:28;5;0,4;2;5;0,64;3,2
1098;1098,301;18,3050166667;20220426 14:29:29;5;0,45;2,25;5;0,83;4,15
1099;1099,298;18,3216333333;20220426 14:29:30;5;0,41;2,05;5;0,78;3,9
1100;1100,299;18,3383166667;20220426 14:29:31;5;0,4;2;5;0,74;3,7
1101;1101,302;18,3550333333;20220426 14:29:32;5;0,45;2,25;5;0,69;3,45
1102;1102,301;18,3716833333;20220426 14:29:33;5;0,4;2;5;0,82;4,1
1103;1103,301;18,38835;20220426 14:29:34;5;0,4;2;5;0,82;4,1
1104;1104,301;18,4050166667;20220426 14:29:35;5;0,4;2;5;0,84;4,2
1105;1105,3;18,4216666667;20220426 14:29:36;5;0,43;2,15;5;0,64;3,2
1106;1106,3;18,4383333333;20220426 14:29:37;5;0,4;2;5;0,76;3,8
1107;1107,301;18,4550166667;20220426 14:29:38;5;0,4;2;5;0,78;3,9
1108;1108,302;18,4717;20220426 14:29:39;5;0,4;2;5;0,8;4
1109;1109,302;18,4883666667;20220426 14:29:40;5;0,4;2;5;0,74;3,7
1110;1110,298;18,5049666667;20220426 14:29:41;5;0,4;2;5;0,74;3,7
1111;1111,303;18,5217166667;20220426 14:29:42;5;0,4;2;5;0,78;3,9
1112;1112,3;18,5383333333;20220426 14:29:43;5;0,4;2;5;0,63;3,15
1113;1113,299;18,5549833333;20220426 14:29:44;5;0,45;2,25;5;0,74;3,7
1114;1114,301;18,5716833333;20220426 14:29:45;5;0,4;2;5;0,77;3,85
1115;1115,302;18,5883666667;20220426 14:29:46;5;0,4;2;5;0,79;3,95
1116;1116,3;18,605;20220426 14:29:47;5;0,4;2;5;0,75;3,75
1117;1117,302;18,6217;20220426 14:29:48;5;0,4;2;5;0,83;4,15
1118;1118,298;18,6383;20220426 14:29:49;5;0,4;2;5;0,74;3,7
1119;1119,301;18,6550166667;20220426 14:29:50;5;0,4;2;5;0,78;3,9
1120;1120,301;18,6716833333;20220426 14:29:51;5;0,47;2,35;5;0,9;4,5
1121;1121,3;18,6883333333;20220426 14:29:52;5;0,45;2,25;5;0,79;3,95
1122;1122,302;18,7050333333;20220426 14:29:53;5;0,4;2;5;0,77;3,85
1123;1123,3;18,7216666667;20220426 14:29:54;5;0,4;2;5;0,73;3,65
1124;1124,299;18,7383166667;20220426 14:29:55;5;0,4;2;5;0,84;4,2
1125;1125,303;18,75505;20220426 14:29:56;5;0,4;2;5;0,74;3,7
1126;1126,3;18,7716666667;20220426 14:29:57;5;0,45;2,25;5;0,67;3,35
1127;1127,298;18,7883;20220426 14:29:58;5;0,4;2;5;0,72;3,6
1128;1128,302;18,8050333333;20220426 14:29:59;5;0,4;2;5;0,77;3,85
1129;1129,302;18,8217;20220426 14:30:00;5;0,4;2;5;0,75;3,75
1130;1130,3;18,8383333333;20220426 14:30:01;5;0,43;2,15;5;0,78;3,9
1131;1131,301;18,8550166667;20220426 14:30:02;5;0,4;2;5;0,77;3,85
1132;1132,298;18,8716333333;20220426 14:30:03;5;0,46;2,3;5;0,68;3,4
1133;1133,301;18,88835;20220426 14:30:04;5;0,41;2,05;5;0,75;3,75
1134;1134,302;18,9050333333;20220426 14:30:05;5;0,4;2;5;0,78;3,9
1135;1135,299;18,92165;20220426 14:30:06;5;0,4;2;5;0,86;4,3
1136;1136,302;18,9383666667;20220426 14:30:07;5;0,4;2;5;0,8;4
1137;1137,301;18,9550166667;20220426 14:30:08;5;0,41;2,05;5;0,82;4,1
1138;1138,299;18,97165;20220426 14:30:09;5;0,46;2,3;5;0,66;3,3
1139;1139,303;18,9883833333;20220426 14:30:10;5;0,41;2,05;5;0,77;3,85
1140;1140,301;19,0050166667;20220426 14:30:11;5;0,4;2;5;0,79;3,95
1141;1141,302;19,0217;20220426 14:30:12;5;0,41;2,05;5;0,66;3,3
1142;1142,299;19,0383166667;20220426 14:30:13;5;0,4;2;5;0,83;4,15
1143;1143,302;19,0550333333;20220426 14:30:14;5;0,45;2,25;5;0,77;3,85
1144;1144,3;19,0716666667;20220426 14:30:15;5;0,4;2;5;0,74;3,7
1145;1145,301;19,08835;20220426 14:30:16;5;0,4;2;5;0,51;2,55
1146;1146,301;19,1050166667;20220426 14:30:17;5;0,4;2;5;0,5;2,5
1147;1147,3;19,1216666667;20220426 14:30:18;5;0,41;2,05;5;0,47;2,35
1148;1148,301;19,13835;20220426 14:30:19;5;0,4;2;5;0,73;3,65
1149;1149,299;19,1549833333;20220426 14:30:20;5;0,4;2;5;0,42;2,1
1150;1150,302;19,1717;20220426 14:30:21;5;0,4;2;5;0,69;3,45
1151;1151,3;19,1883333333;20220426 14:30:22;5;0,4;2;5;0,45;2,25
1152;1152,298;19,2049666667;20220426 14:30:23;5;0,4;2;5;0,76;3,8
1153;1153,303;19,2217166667;20220426 14:30:24;5;0,4;2;5;0,45;2,25
1154;1154,302;19,2383666667;20220426 14:30:25;5;0,4;2;5;0,56;2,8
1155;1155,3;19,255;20220426 14:30:26;5;0,43;2,15;5;0,66;3,3
1156;1156,298;19,2716333333;20220426 14:30:27;5;0,4;2;5;0,43;2,15
1157;1157,302;19,2883666667;20220426 14:30:28;5;0,4;2;5;0,71;3,55
1158;1158,3;19,305;20220426 14:30:29;5;0,4;2;5;0,46;2,3
1159;1159,298;19,3216333333;20220426 14:30:30;5;0,55;2,75;5;0,81;4,05
1160;1160,303;19,3383833333;20220426 14:30:31;5;0,64;3,2;5;0,51;2,55
1161;1161,301;19,3550166667;20220426 14:30:32;5;0,41;2,05;5;0,65;3,25
1162;1162,302;19,3717;20220426 14:30:33;5;0,4;2;5;0,42;2,1
