"index";"seconds";"minutes";"dateTime";"ser_vol";"ser_cur";"ser_pow";"cli_vol";"cli_cur";"cli_pow"
532;532,301;8,8716833333;20220426 14:20:03;5;0,4;2;5;0,68;3,4
533;533,302;8,8883666667;20220426 14:20:04;5;0,4;2;5;0,47;2,35
534;534,301;8,9050166667;20220426 14:20:05;5;0,4;2;5;0,67;3,35
535;535,302;8,9217;20220426 14:20:06;5;0,41;2,05;5;0,46;2,3
536;536,3;8,9383333333;20220426 14:20:07;5;0,4;2;5;0,64;3,2
537;537,303;8,95505;20220426 14:20:08;5;0,4;2;5;0,5;2,5
538;538,303;8,9717166667;20220426 14:20:09;5;0,4;2;5;0,53;2,65
539;539,299;8,9883166667;20220426 14:20:10;5;0,62;3,1;5;0,49;2,45
540;540,303;9,00505;20220426 14:20:11;5;0,58;2,1;5;0,65;3,25
541;541,3;9,0216666667;20220426 14:20:12;5;0,4;2;5;0,74;3,7
